time,nflux_dtr,nflux_err,lc_part,pass_clean_scatter,pass_clean_outlier,pass_full_outlier
1325.328506,1.0002404999999999,0.000488335,2,True,True,True
1325.34934,1.0010675,0.00048837,2,True,True,True
1325.370174,1.00089,0.000488625,2,True,True,True
1325.391008,1.001329,0.000488795,2,True,True,True
1325.411841,1.0007335,0.000489205,2,True,True,True
1325.432675,1.0009085,0.000489165,2,True,True,True
1325.453509,1.0003164999999998,0.000489505,2,True,True,True
1325.474343,1.0000054999999999,0.000489975,2,True,True,True
1325.495177,1.0010725,0.000489615,2,True,True,True
1325.516011,1.000833,0.0004899850000000001,2,True,True,True
1325.536845,1.000566,0.000490245,2,True,True,True
1325.557679,0.999379,0.0004909599999999999,2,True,True,True
1325.578513,1.000941,0.000490535,2,True,True,True
1325.599347,1.000766,0.00049068,2,True,True,True
1325.620181,0.9999849999999999,0.0004911,2,True,True,True
1325.641014,0.9997005,0.000491085,2,True,True,True
1325.661848,0.9997855,0.00049116,2,True,True,True
1325.682682,1.000582,0.00049075,2,True,True,True
1325.703516,0.9995715000000001,0.00049108,2,True,True,True
1325.72435,0.999957,0.00049105,2,True,True,True
1325.745184,1.00011,0.0004911200000000001,2,True,True,True
1325.766018,1.0002715,0.000491165,2,True,True,True
1325.786852,0.9999020000000001,0.000491465,2,True,True,True
1325.807686,1.000434,0.00049128,2,True,True,True
1325.828519,1.0004835,0.000491355,2,True,True,True
1325.849353,0.999954,0.00049158,2,True,True,True
1325.870187,0.9991855000000001,0.0004916899999999999,2,True,True,True
1325.891021,0.9994784999999999,0.000491385,2,True,True,True
1325.911855,0.998877,0.000491625,2,True,True,True
1325.932689,1.000334,0.000490915,2,True,True,True
1325.953523,0.9994375,0.000491235,2,True,True,True
1325.974357,1.0027949999999999,0.000489865,2,True,True,True
1325.995191,0.9996434999999999,0.0004910299999999999,2,True,True,True
1326.016024,0.9994165,0.00049124,2,True,True,True
1326.036858,1.000766,0.000490865,2,True,True,True
1326.057692,0.9999709999999999,0.0004911550000000001,2,True,True,True
1326.078526,1.00008,0.00049106,2,True,True,True
1326.09936,1.000275,0.0004909700000000001,2,True,True,True
1326.120194,0.999752,0.000491195,2,True,True,True
1326.141028,1.0009035000000002,0.000490735,2,True,True,True
1326.161862,0.999472,0.000491365,2,True,True,True
1326.182695,0.999339,0.0004914100000000001,2,True,True,True
1326.203529,0.9989355,0.00049151,2,True,True,True
1326.224363,1.0004629999999999,0.0004908649999999999,2,True,True,True
1326.245197,0.9986295000000001,0.0004915200000000001,2,True,True,True
1326.266031,1.0003959999999998,0.00049083,2,True,True,True
1326.286865,1.000346,0.00049103,2,True,True,True
1326.307699,0.9985265,0.000491475,2,True,True,True
1326.328533,1.0000275,0.000491055,2,True,True,True
1326.349366,0.9975084999999999,0.000491915,2,True,True,True
1326.3702,1.0002689999999999,0.00049108,2,True,True,True
1326.391034,0.999734,0.000491335,2,True,True,True
1326.411868,0.998974,0.000491755,2,True,True,True
1326.432702,0.999654,0.000491605,2,True,True,True
1326.453536,1.0003615000000001,0.00049132,2,True,True,True
1326.47437,0.999199,0.00049175,2,True,True,True
1326.495204,0.9993295,0.000491765,2,True,True,True
1326.516037,0.9992715,0.00049189,2,True,True,True
1326.536871,1.001166,0.0004912499999999999,2,True,True,True
1326.557705,1.000426,0.000491965,2,True,True,True
