time,nflux,enflux,n_lc
0.0,1.0009189367237987,0.0015864421892859736,1
0.020834074510503342,1.0057570713119346,0.001557005334863471,1
0.041668149487577466,1.0021913893437173,0.0015442198707818638,1
0.06250222446442422,1.0030590792213558,0.00152937727478469,1
0.08333629944036147,1.0005328043706083,0.0015153075948800214,1
0.10417037395154694,1.0024849916710417,0.0015012499102239117,1
0.12500444892793894,1.001014569587858,0.0014942747808215154,1
0.14583852343866965,1.0004804979622588,0.0014850655957969574,1
0.16667259748237484,1.0030860081309538,0.0014736305276347663,1
0.18750667106201035,1.0000846982277016,0.0014725942744386587,1
0.20834074417689408,1.0025900971618573,0.001098556609510186,4
0.22917481635931836,1.0032887661576475,0.0012325165148047038,5
0.25000888807608135,1.0037107210128684,0.0010854936831480363,6
0.2708429593276378,1.0026291386493336,0.001080422298708885,6
0.29167702918152827,1.0029141248462725,0.0010751337060024295,6
0.31251109856884796,1.00320161481533,0.0010688282776712397,6
0.33334516656100277,1.0023080090954979,0.0010644916752624457,6
0.3541792340865868,1.0029883311937913,0.0010574039921328955,6
0.3750133002158691,1.0024959032582812,0.0010206789588901026,7
0.3958473654140562,1.002363974312043,0.0010197120969371687,7
0.4166814292143499,1.000237825361218,0.0010182102610509104,7
0.43751549208354845,1.0008537487217817,0.0010164474852498297,7
0.4583495540214244,1.000903037449978,0.0010164009010622478,7
0.4791836140966552,0.9998858233551995,0.0010167414597520056,7
0.5000176732405635,0.9990920211825033,0.0010174481597683672,9
0.5208517314526944,1.0002266038025234,0.0010912604754052622,8
0.5416857878030896,1.001164881044447,0.0010134839914386273,9
0.562519843222617,1.0016004003324592,0.00108976048826961,8
0.5833538967776803,1.0008463712916633,0.0010914457085826625,8
0.6041879494030127,1.0001016381262526,0.0010920768280287675,8
0.6250220006304517,0.9980805184584066,0.0010187722283669122,9
0.6458560504606794,1.0001255589561158,0.0010917849425950638,8
0.6666900988946054,1.0007842830301232,0.0010908186397208973,8
0.6875241459315475,1.000128732057731,0.0010908620660720668,8
0.7083581911056172,1.0005283184319902,0.0010907039736619169,8
0.7291922353490463,0.9996698662727932,0.0010178233877697247,9
0.7500262781950369,1.000589543238033,0.0010910609373113748,8
0.7708603191777001,0.9977948961333603,0.00101883410700983,9
0.7916943592294956,1.0000347162884704,0.0010176167003310738,9
0.8125283974191007,1.0004951684299943,0.0010191745883596887,9
0.8333624342103576,0.9990583555961339,0.0010190091803853978,9
0.8541964696059949,0.9981174408397568,0.0010198367803760113,9
0.8750305036051031,1.000158384012117,0.0010170625615540637,9
0.895864536206318,0.9969162421148957,0.0010201224804272963,9
0.9166985669448877,0.9981155568227476,0.0010197962876376254,9
0.9375325967525896,0.9994445334732402,0.0010195758785061083,9
0.9583666246965095,0.9985541384630243,0.0010200202465465423,9
0.9792006512439002,1.0007978196289706,0.0010197299885026138,9
1.0000346763949892,1.000675596617383,0.0010177471475544377,9
1.0208687001486396,0.9988937883767619,0.001019116381606093,9
1.0417027225059883,0.9990861565633087,0.0010208268332470003,9
1.0625367430006918,0.9997694686564915,0.0010191799990537833,9
1.083370762562481,0.999088879008648,0.001020636458041042,9
1.1042047802629895,0.9994726432031256,0.0010192349980203445,9
1.1250387965660593,0.9986546925619912,0.001026481735908827,10
1.1458728114716905,0.9997273504151982,0.0010193666643293086,9
1.16670682498102,0.9990341021060599,0.001020517271852402,9
1.1875408370933656,0.9991249319671933,0.0010184747696418584,9
1.208374847343066,0.9998620859912908,0.0010264642985270394,10
1.2292088566618986,1.000355032659277,0.001026983693657339,10
1.250042864117404,1.0000963008649337,0.0010262916388502554,10
1.2708768706415867,1.0005360712277553,0.001018190258985355,9
1.2917108753031243,0.9992274077233129,0.0010197375637646918,9
1.312544878567678,0.9990120428385099,0.0010205950484978997,9
1.3333788809009093,0.9982576599801919,0.0010206222805115351,9
1.3542128813714953,0.9990907296771729,0.0010270529158129319,10
1.3750468804450975,0.998498611622854,0.0010198322074895343,9
1.39588087812308,0.9998902090707829,0.001026654777950399,10
1.4167148744027145,0.9993926768171146,0.0010198720507323432,9
1.4375488692844556,0.9982281318601105,0.0010213214701215896,9
1.458382862770577,0.9995664312702457,0.0010267627253590398,10
1.4792168548597147,0.9999827416329987,0.0010273567204362659,10
1.5000508455505042,0.9998408889442034,0.0010261068667061304,10
1.5208848348454467,0.9999450834281237,0.0010265958176361605,10
1.54171882274386,0.9988780144082069,0.0010269640610554766,10
1.562552809245517,0.9997048457215834,0.0010267587886597716,10
1.5833867948153966,0.9991196705697241,0.0010264221218478928,10
1.6042207785217215,1.0002424789705722,0.0010257262110395823,10
1.6250547608310626,0.9998732664496017,0.0010258206848239645,10
1.6458887422095358,1.0001009915804329,0.0010258745898021988,10
1.666722721726046,0.9998571169358308,0.0010257344809669192,10
1.6875567003103242,0.998957125119699,0.001026290232939683,10
1.708390677032412,0.9997763592544471,0.001026196118395004,10
1.7292246528240867,0.9998486809374147,0.001025448207576641,10
1.7500586272176406,0.9999079988575734,0.0010276952147099511,10
1.7708926002135286,1.000656996868354,0.0010249452355876468,10
1.7917265718135695,1.0004498692353043,0.0010261206438793473,10
1.8125605424816058,0.9998825531644884,0.0010262171899037085,10
1.8333945112874517,0.9995716502344005,0.0010268209191591961,10
1.8542284791624297,0.9997146086325435,0.001025524523085726,10
1.8750624456395144,0.9995867956303617,0.0010250108238288296,10
1.8958964107209795,1.0001648749357288,0.0010253938883075964,10
1.9167303744043238,0.9991695376375879,0.001026934905945001,10
1.937564336691139,1.0004556705495113,0.0010256962638420628,10
1.9583982980457222,1.0002645789661786,0.00102474997571724,10
1.9792322580033215,0.9999789453351103,0.0010248001383406846,10
2.0000662165650738,0.9999095104830911,0.001026038356861683,10
2.020900173728478,1.0002173445911273,0.0010245924380946647,10
2.0417341294969447,1.0008006456982237,0.001024601588307435,10
2.062568084333634,0.9997835126852076,0.00102594614255683,10
2.0834020377715206,1.0004992743510708,0.0010246600475759796,10
2.104235989814015,0.9992415210534069,0.0010252922089296786,10
2.1250699409245044,1.0002049318730535,0.0010252352639000635,10
2.14590389063801,1.0002073565785663,0.0010249973888877308,10
2.1667378389543046,0.9996868681831396,0.0010254920606023515,10
2.18757178587407,1.0002277175528007,0.0010247048005094122,10
2.2084057318634223,1.0008078553625785,0.0010246595025420837,10
2.229239676454654,1.000440840909169,0.001025261337517392,10
2.2500736196489015,1.0006998020849363,0.0010252219783295064,10
2.2709075619125088,1.000809067835179,0.0010242937608173617,10
2.29174150277845,1.0009265978961563,0.0010237298239698057,10
2.312575442247635,1.0007471601465787,0.0010245331328395673,10
2.3334093807850422,1.0007528326816848,0.0010249095420345653,10
2.3542433179263753,0.99997934507318,0.0010250680394961638,10
2.3750772541354763,1.0006789636934341,0.001023725029707965,10
2.395911188483069,1.000359392078864,0.001024301095015615,10
2.4167451223643184,1.0003258385907223,0.001025406776374292,10
2.43757905438315,1.0004044687417486,0.0010238364938347719,10
2.458412985469522,1.000303328509072,0.001024609648333842,10
2.479246915160047,1.0006340837158536,0.0010245091057162338,10
2.5000808439190223,1.0014122071681046,0.0010240404733713087,10
2.5209147712803315,1.000836509653714,0.0010242926774122387,10
2.541748697711455,1.000561305588254,0.0010238798058431722,10
2.5625826227455946,1.0011514004339874,0.001023326858877439,10
2.583416546382523,1.0002496934428156,0.0010236275682882748,10
2.604250469087674,1.0003567338804389,0.0010236995686975147,10
2.6250843903960686,1.0000867642481626,0.0010240011331969512,10
2.6459183107735953,1.0007121750438543,0.0010229968328426993,10
2.6667522297530013,1.0003243575463792,0.0010236696933646938,10
2.687586147336333,1.0002997769364157,0.001023583812329074,10
2.7084200639878873,1.000179758223697,0.0010240679382257792,10
2.7292539797090285,1.0008229485562263,0.0010240857932554215,10
2.7500878940325038,1.001244786640795,0.001025139312556068,10
2.770921806958995,1.0014137762109963,0.001023317203769403,10
2.791755718953482,1.0008684130669563,0.0010238104675282349,10
2.81258963001801,1.00127177252112,0.0010235401207784596,10
2.833423539684645,1.0003774503839948,0.0010241087684591237,10
2.854257447954069,1.002148069395903,0.0010225974356567451,10
2.875091355292625,1.0001881865269495,0.0010244730787702968,10
2.8959252617005404,1.0012569869474164,0.0010230324922031462,10
2.916759166711472,1.0009436686858795,0.0010236986079668452,10
2.9375930703245103,1.0017309946735722,0.001023134382692208,10
2.958426973006681,1.001340243030537,0.0010220050409341622,10
2.979260874756619,1.00103290238708,0.001023149709305931,10
3.0000947751100284,1.0009805726168524,0.0010234110015360344,10
3.020928674066454,1.0013526041874052,0.001023219164375533,10
3.062596469186019,0.9966046809925381,0.0010258872669979457,10
3.0834303648839523,0.9976158520955427,0.0010256571351318583,10
3.145932045921654,0.9972433540782281,0.0010261872877581004,10
3.1875998270706987,0.9971310933589319,0.0010262566282758082,10
3.2084337162480097,0.9966948587314768,0.0010260368361013918,10
3.2292676040294737,0.9989077518154247,0.0010239582977739031,10
3.25010149088007,1.0001462138100967,0.001023315709259163,10
3.291769261319132,0.9971896378357046,0.0010246626823850796,10
3.3126031444430737,0.9961086329274891,0.0010253129111854145,10
3.3334370266361475,0.9972809873038104,0.0010257946738641273,10
3.354270907897444,0.9993137213859417,0.0010231916394106214,10
3.375104788227418,0.997379556014076,0.001023884007823559,10
3.3959386671608627,0.9996227478174815,0.0010228138345916475,10
3.4167725451634396,0.9985752606679692,0.0010248332710980973,10
3.437606421768578,0.9981845902417217,0.0010256345479495881,10
3.458440297441939,0.9971747668503173,0.0010265060204471606,10
3.4792741721844322,0.996612529422136,0.0010272506987831459,10
3.500108045529487,0.9982626807190818,0.0010246255217812553,10
3.5209419179436736,0.9969850161931635,0.0010261786238092972,10
3.541775788959967,0.9999840886608474,0.0010234083652752408,10
3.5626096595119634,0.9986759285534854,0.0010239161582294627,10
3.58344352820086,0.9975649985264319,0.0010256043733880837,10
3.60427739642455,0.9977019171954482,0.0010245538319034382,10
3.6251112632498916,0.9987715893082729,0.0010243129864832444,10
3.6459451291443656,0.9986620441977272,0.0010234801042588934,10
3.666778993642538,0.9994678921016891,0.001023935566511063,10
3.687612857208478,0.9992882538825614,0.0010236678764932606,10
3.708446719844005,0.9979646105165294,0.0010256573288377597,10
3.7292805815479824,0.9996534460254424,0.0010239181244946244,10
3.7501144418554304,0.9993775752431049,0.001023967854088839,10
3.7709483012308738,0.9992111318279833,0.0010233447167884483,10
3.791782159209106,1.0004882398174124,0.0010234076222919726,10
3.812616016722586,0.9984747973761801,0.0010246075010502057,10
3.833449872838173,0.9991824764488773,0.0010228485010400597,10
3.8542837275563215,1.000187539329779,0.0010226391945755238,10
3.8751175818094907,1.0009561720492053,0.0010223156130894267,10
3.895951434666131,0.9983695891335479,0.0010236682864695076,10
3.9167852861260144,0.9990767331895949,0.0010246999153518154,10
3.937619137119327,1.0002643485851606,0.001022872370217782,10
3.958452986716111,0.9992013665441415,0.0010243332865502465,10
3.9792868353820268,0.9995473940452444,0.001022394589582734,10
4.000120682650504,1.0003407579048633,0.0010222643677908917,10
4.020954529452865,0.9988395336832911,0.0010233378816573609,10
4.041788374858697,0.9996719066320151,0.0010236709709511155,10
4.062622218867546,0.9998190259338002,0.001022966681523834,10
4.083456062411642,1.0004446890628904,0.0010232041811204526,10
4.104289904556936,0.9998519765700855,0.00102302846504376,10
4.125123745771361,1.0006639828422803,0.0010236283571269937,10
4.145957586054919,1.0001227410241953,0.0010224888666314723,10
4.166791424941039,1.0001319448637411,0.0010219731921503215,10
4.187625262896063,1.0000273635586234,0.001022696546755967,10
4.20845909991931,1.00016949956182,0.0010228415751252,10
4.229292936012598,0.9991089504329465,0.0010234337795830394,10
4.250126770708903,0.9997189703595253,0.0010228637748201418,10
4.270960604473657,0.9995180712748979,0.0010227352071415792,10
4.29179443730618,1.0000108736439592,0.0010224351560065026,10
4.31262826920738,1.0003565163411816,0.0010235798726232887,10
4.333462099712051,0.9988782917105378,0.0010225250477201684,10
4.35429592928449,0.999811069464114,0.0010226483860631967,10
4.375129757926516,1.0001161811876333,0.0010229235305944096,10
4.395963585637446,0.9998095150762625,0.001022606715334995,10
4.416797411952075,0.999874333771576,0.0010222687355563808,10
4.437631237799906,1.0000156315709656,0.001021838591896856,10
4.4584650617853185,0.9995358803031285,0.001021821379871987,10
4.47929888530507,0.9993327101259732,0.0010239468944952667,10
4.50013270789259,0.9997755829432453,0.0010225575595673563,10
4.520966529084035,0.9987410450648058,0.0010236172425331508,10
4.541800349343703,1.0003735878330904,0.0010209246035063069,10
4.5626341686729575,0.9997872891666184,0.0010224908310499672,10
4.583467987071572,0.9999205129882898,0.0010223850634536206,10
4.604301804071383,0.9993487025306648,0.0010231888611435284,10
4.625135620141009,0.9992113899988102,0.0010218732863973266,10
4.645969435278403,0.9997259789113139,0.0010215937032370284,10
4.666803249484474,0.9994971906231461,0.0010218772972166946,10
4.687637062759677,1.0004702415770983,0.0010215736095446628,10
4.708470874636987,0.9997498642141551,0.0010221912716148708,10
4.729304685585021,0.9997188987990608,0.0010217293112384457,10
4.750138495600822,0.9998853594470793,0.001022099965631232,10
4.770972304685074,0.9992047544059983,0.0010219305307596436,10
4.791806112372342,1.0002170647652806,0.0010223019139190919,10
4.812639919593039,1.0004327948933796,0.0010214750104308667,10
4.833473725418116,1.0004543416584313,0.00102156625339203,10
4.8543075303114165,0.9996521993288755,0.0010228955964551542,10
4.875141334272939,0.9990299810851682,0.0010229561045017573,10
4.895975136837933,1.0007651780096858,0.0010210325677336041,10
4.916808938938175,1.0000558620177982,0.0010211723385567056,10
4.937642739640069,1.0000759719163423,0.0010215503211976227,10
4.958476539411095,1.0007517429168309,0.0010213839835411685,10
4.979310338251025,1.000187916106781,0.0010219998850723208,10
5.000144136159179,0.9998506930551271,0.001022540449249155,10
5.020977932670121,1.0004896402291725,0.0010208717369593685,10
5.041811728249513,1.0006328519492915,0.0010224054658791025,10
5.062645523365063,1.0008194266605988,0.001021517731825173,10
5.083479317082947,0.9998835014110546,0.0010208549036907096,10
5.1043131094033924,0.9999338755119502,0.0010216062339623525,10
5.1251469012581765,1.0009878355570514,0.0010207607287879821,10
5.145980691715522,1.0002952732589017,0.001021669316247331,10
5.166814481706979,1.0002314869498996,0.0010205389560278624,10
5.187648270303043,1.0002089437290018,0.0010207022199242846,10
5.208482057966648,1.0001529329377314,0.0010214936316295554,10
5.229315844699158,1.0004362495406613,0.0010208309667688073,10
5.250149630036049,1.000349957025976,0.0010208578396307582,10
5.270983414905459,1.000155536755511,0.0010213420909715963,10
5.291817198377885,1.000975613420528,0.001022379432044699,10
5.312650980919443,1.000258261710703,0.0010204831844778483,10
5.333484762528997,1.000976884122081,0.0010205394952215426,10
