time,nflux_dtr,nflux_err,lc_part,pass_clean_scatter,pass_clean_outlier,pass_full_outlier
2036.286018,1.0022935,0.011612,10,True,True,True
2036.292962,1.0059580000000001,0.0117125,10,True,True,True
2036.299907,1.0056305,0.0116005,10,True,True,True
2036.306852,1.007437,0.0115805,10,True,True,True
2036.313796,0.9994065,0.0115995,10,True,True,True
2036.320741,1.0013825,0.0115905,10,True,True,True
2036.327685,1.0016865,0.011629500000000001,10,True,True,True
2036.33463,0.9962165000000001,0.011595,10,True,True,True
2036.341575,1.00355,0.011593,10,True,True,True
2036.348519,0.996184,0.011658,10,True,True,True
2036.355464,1.0102410000000002,0.0115315,10,True,True,True
2036.362408,1.0013655,0.011545,10,True,True,True
2036.369353,1.001799,0.0116735,10,True,True,True
2036.376298,1.009937,0.0115625,10,True,True,True
2036.383242,1.0008465,0.0115835,10,True,True,True
2036.390187,1.005643,0.0116215,10,True,True,True
2036.397131,1.0056615,0.011594,10,True,True,True
2036.404076,1.0076619999999998,0.0115525,10,True,True,True
2036.411021,1.011253,0.0115465,10,True,True,True
2036.417965,1.00387,0.0116895,10,True,True,True
2036.42491,1.0091215,0.01156,10,True,True,True
2036.431855,1.014329,0.0115455,10,True,True,True
2036.438799,1.009954,0.011644999999999999,10,True,True,True
2036.445744,1.0122905,0.0115815,10,True,True,True
2036.452688,1.0142725,0.0115935,10,True,True,True
2036.459633,1.0024585,0.0115595,10,True,True,True
2036.466578,1.0072495,0.011623000000000001,10,True,True,True
2036.473522,1.0094465000000001,0.011561,10,True,True,True
2036.480467,1.0145024999999999,0.0115785,10,True,True,True
2036.487411,1.0077224999999999,0.011557999999999999,10,True,True,True
2036.494356,1.00576,0.011668,10,True,True,True
2036.501301,1.0172345,0.0115905,10,True,True,True
2036.508245,1.0062845,0.01154,10,True,True,True
2036.51519,1.0118274999999999,0.0116545,10,True,True,True
2036.522134,1.0093845,0.0116615,10,True,True,True
2036.529079,1.0172805,0.0115635,10,True,True,True
2036.536024,1.006973,0.0115205,10,True,True,True
2036.542968,1.006158,0.0116245,10,True,True,True
2036.549913,1.0186145,0.0115625,10,True,True,True
2036.556857,1.009916,0.011588000000000001,10,True,True,True
2036.563802,1.0058915,0.0114605,10,True,True,True
2036.570747,1.009658,0.0115215,10,True,True,True
2036.577691,1.0036895000000001,0.0115625,10,True,True,True
2036.584636,1.011003,0.0114685,10,True,True,True
2036.59158,1.0122559999999998,0.0115145,10,True,True,True
2036.598525,1.0125885000000001,0.011573,10,True,True,True
2036.60547,1.0109595,0.0115955,10,True,True,True
2036.612414,1.0163045,0.0116625,10,True,True,True
2036.619359,1.014329,0.011536,10,True,True,True
2036.626304,1.0071995,0.0115635,10,True,True,True
2036.633248,1.009661,0.0114885,10,True,True,True
2036.640193,1.003958,0.011629500000000001,10,True,True,True
2036.647137,1.0084365,0.011606,10,True,True,True
2036.654082,1.0143865,0.011606499999999999,10,True,True,True
2036.661027,1.0125095,0.0116095,10,True,True,True
2036.667971,1.0089255000000001,0.011545,10,True,True,True
2036.674916,1.0047045,0.0115645,10,True,True,True
2036.68186,1.0165375,0.0115155,10,True,True,True
2036.688805,1.011523,0.011513,10,True,True,True
2036.69575,1.003386,0.011562,10,True,True,True
2036.702694,1.007651,0.011569,10,True,True,True
2036.709639,1.008546,0.011614,10,True,True,True
2036.716583,0.9983815,0.0116875,10,True,True,True
2036.723528,1.0166819999999999,0.011479,10,True,True,True
2036.730473,1.012826,0.011508500000000001,10,True,True,True
2036.737417,1.0006575,0.011723500000000001,10,True,True,True
2036.744362,1.0021875,0.0117245,10,True,True,True
2036.751306,1.0129335,0.0115225,10,True,True,True
2036.758251,1.0118255,0.011571499999999998,10,True,True,True
2036.765196,1.0003615,0.0117055,10,True,True,True
2036.77214,1.0140585,0.011496,10,True,True,True
2036.779085,0.9959115000000001,0.0115655,10,True,True,True
2036.786029,1.0068745,0.0116185,10,True,True,True
2036.792974,1.0042024999999999,0.0116665,10,True,True,True
2036.799919,0.997606,0.0116255,10,True,True,True
2036.806863,1.0022739999999999,0.011650500000000001,10,True,True,True
2036.813808,1.0115045,0.0116145,10,True,True,True
2036.820752,1.0100135,0.011550000000000001,10,True,True,True
2036.827697,1.0157015,0.0116255,10,True,True,True
2036.834642,1.0062805,0.011693499999999999,10,True,True,True
2036.841586,1.006362,0.0116995,10,True,True,True
2036.848531,1.012956,0.011421,10,True,True,True
2036.855476,1.0039345000000002,0.011644999999999999,10,True,True,True
2036.86242,0.999869,0.011640500000000002,10,True,True,True
2036.869365,0.998729,0.011612,10,True,True,True
2036.876309,0.999365,0.011726,10,True,True,True
2036.883254,1.0095939999999999,0.011646,10,True,True,True
2036.890199,1.0026644999999998,0.0116745,10,True,True,True
2036.897143,1.0111615,0.011522500000000001,10,True,True,True
2036.904088,1.007701,0.011689,10,True,True,True
2036.911032,1.001179,0.0115945,10,True,True,True
2036.917977,1.004389,0.011588000000000001,10,True,True,True
2036.924922,1.0000065,0.0115655,10,True,True,True
2036.931866,1.0081835,0.011677,10,True,True,True
2036.938811,1.0015325000000002,0.011613,10,True,True,True
2036.945755,0.9971525,0.0117245,10,True,True,True
2036.9527,1.0030999999999999,0.011608,10,True,True,True
2036.959645,0.997823,0.0117115,10,True,True,True
2036.966589,1.009499,0.0116505,10,True,True,True
2036.973534,0.998966,0.011628,10,True,True,True
2036.980478,1.005161,0.011604,10,True,True,True
2036.987423,1.009786,0.011488499999999999,10,True,True,True
2036.994368,0.999949,0.011621,10,True,True,True
2037.001312,1.0038610000000001,0.0115995,10,True,True,True
2037.008257,1.0028295,0.011603,10,True,True,True
2037.015201,1.0058414999999998,0.011587,10,True,True,True
2037.022146,1.006182,0.0116035,10,True,True,True
2037.029091,1.009865,0.0116555,10,True,True,True
2037.036035,0.993841,0.0115865,10,True,True,True
2037.04298,0.9956069999999999,0.0116595,10,True,True,True
2037.049924,1.000586,0.011547499999999999,10,True,True,True
2037.056869,0.99925,0.0116105,10,True,True,True
2037.063814,1.006149,0.0115175,10,True,True,True
2037.070758,1.003407,0.011754500000000001,10,True,True,True
2037.077703,1.0014725,0.011687,10,True,True,True
2037.084647,1.0049885,0.01173,10,True,True,True
2037.091592,0.994578,0.011613,10,True,True,True
2037.098537,1.0027125,0.01162,10,True,True,True
2037.105481,0.9986459999999999,0.0116895,10,True,True,True
2037.112426,0.9913215,0.011664,10,True,True,True
2037.11937,1.00683,0.011516,10,True,True,True
2037.126315,0.9963325000000001,0.0118295,10,True,True,True
2037.13326,1.0077785,0.01157,10,True,True,True
2037.140204,1.00131,0.0116645,10,True,True,True
2037.147149,1.0038355,0.011568,10,True,True,True
2037.154093,1.0018225,0.011574500000000001,10,True,True,True
2037.161038,0.997914,0.0116845,10,True,True,True
2037.167983,1.005356,0.0115755,10,True,True,True
2037.174927,1.003768,0.011583,10,True,True,True
2037.181872,1.002045,0.011574000000000001,10,True,True,True
2037.188816,0.9965525,0.0115495,10,True,True,True
2037.195761,1.000124,0.011657500000000001,10,True,True,True
2037.202706,0.9991625,0.011636,10,True,True,True
2037.20965,1.001835,0.011603,10,True,True,True
2037.216595,1.0087795,0.0116695,10,True,True,True
2037.223539,1.0078425000000002,0.0116635,10,True,True,True
2037.230484,0.9978175,0.0116195,10,True,True,True
2037.237429,0.99922,0.011771,10,True,True,True
2037.244373,0.997738,0.011769,10,True,True,True
2037.251318,0.9995445000000001,0.011592,10,True,True,True
2037.258262,1.0028085,0.011582499999999999,10,True,True,True
2037.265207,1.0007755,0.011755499999999999,10,True,True,True
2037.272152,0.9974805,0.011681,10,True,True,True
2037.279096,0.9956255,0.011696999999999999,10,True,True,True
2037.286041,0.9987295,0.0117205,10,True,True,True
2037.292985,0.9966035,0.0116625,10,True,True,True
2037.29993,1.0010005,0.0115765,10,True,True,True
2037.306875,0.997598,0.011585999999999999,10,True,True,True
2037.313819,1.0000955,0.011714,10,True,True,True
2037.320764,1.0008375,0.011707,10,True,True,True
2037.327709,1.002036,0.011581000000000001,10,True,True,True
2037.334653,0.9899169999999999,0.011637499999999999,10,True,True,True
2037.341598,1.0014705,0.011601,10,True,True,True
2037.348542,1.003555,0.011649,10,True,True,True
2037.355487,1.002351,0.011581,10,True,True,True
2037.362432,1.0060245,0.011533999999999999,10,True,True,True
2037.369376,1.001262,0.011521,10,True,True,True
2037.376321,0.9970105,0.011694,10,True,True,True
2037.383265,0.9970935000000001,0.011604,10,True,True,True
2037.39021,0.9965740000000001,0.0117605,10,True,True,True
2037.397155,0.9997345,0.0116465,10,True,True,True
2037.404099,0.996821,0.0117075,10,True,True,True
2037.411044,0.995996,0.011659,10,True,True,True
2037.417988,1.003986,0.011511500000000001,10,True,True,True
2037.424933,0.99726,0.011644999999999999,10,True,True,True
2037.431878,0.9961504999999999,0.0116905,10,True,True,True
2037.438822,0.9973315,0.011703999999999999,10,True,True,True
2037.445767,0.9973635,0.011685500000000001,10,True,True,True
2037.452711,0.998623,0.0116965,10,True,True,True
2037.459656,0.9997245,0.011602999999999999,10,True,True,True
2037.466601,1.0039574999999998,0.011508000000000001,10,True,True,True
2037.473545,1.0038095,0.011646,10,True,True,True
2037.48049,1.002904,0.0116095,10,True,True,True
2037.487434,1.0000455,0.0116535,10,True,True,True
2037.494379,0.997192,0.0116025,10,True,True,True
2037.501324,0.9993445,0.0116735,10,True,True,True
2037.508268,0.9944255,0.0118315,10,True,True,True
2037.515213,0.998305,0.0116685,10,True,True,True
2037.522157,1.004352,0.0115605,10,True,True,True
2037.529102,1.007206,0.0115455,10,True,True,True
2037.536047,1.0026834999999998,0.01156,10,True,True,True
2037.542991,1.0010119999999998,0.0116095,10,True,True,True
2037.549936,1.000311,0.0115695,10,True,True,True
2037.55688,1.0013144999999999,0.0116205,10,True,True,True
2037.563825,0.9912595,0.011804,10,True,True,True
2037.570769,1.010315,0.0116185,10,True,True,True
2037.577714,0.9986935,0.011792,10,True,True,True
2037.584659,0.999992,0.0116475,10,True,True,True
2037.591603,0.9996695,0.011732,10,True,True,True
2037.598548,1.0000140000000002,0.011708,10,True,True,True
2037.605492,1.0051955000000001,0.011656,10,True,True,True
2037.612437,0.998791,0.011667,10,True,True,True
2037.619382,0.9957635,0.0117735,10,True,True,True
2037.626326,0.995387,0.0117145,10,True,True,True
2037.633271,0.999748,0.011682,10,True,True,True
2037.640215,1.0016530000000001,0.0116565,10,True,True,True
2037.64716,0.9965394999999999,0.0117265,10,True,True,True
2037.654105,0.9996735000000001,0.011630499999999998,10,True,True,True
2037.661049,1.0021385,0.011668,10,True,True,True
2037.667994,0.9969705,0.011698,10,True,True,True
2037.674938,1.0016365,0.011626000000000001,10,True,True,True
2037.681883,0.9943725,0.0116755,10,True,True,True
2037.688828,0.998084,0.011681500000000001,10,True,True,True
2037.695772,1.0006815,0.011685500000000001,10,True,True,True
2037.702717,1.0035455,0.0116675,10,True,True,True
2037.709661,1.0002675,0.01163,10,True,True,True
2037.716606,0.994969,0.0117955,10,True,True,True
2037.723551,1.001748,0.0116785,10,True,True,True
2037.730495,0.9982415,0.0117815,10,True,True,True
2037.73744,1.001777,0.0116255,10,True,True,True
2037.744384,1.003301,0.011701,10,True,True,True
2037.751329,1.0023285,0.011671500000000001,10,True,True,True
2037.758274,0.9926525,0.011810000000000001,10,True,True,True
2037.765218,1.000168,0.0117225,10,True,True,True
2037.772163,0.996988,0.011852999999999999,10,True,True,True
2037.779107,1.0008905000000001,0.0117575,10,True,True,True
2037.786052,1.0006789999999999,0.011741000000000001,10,True,True,True
2037.792997,0.9995915,0.0118265,10,True,True,True
2037.799941,1.0012915,0.011744500000000001,10,True,True,True
2037.806886,1.0056885,0.011765000000000001,10,True,True,True
2037.81383,1.006586,0.011711,10,True,True,True
2037.820775,0.9978225000000001,0.0116915,10,True,True,True
2037.82772,0.9998905,0.011772,10,True,True,True
2037.834664,0.9991099999999999,0.0117785,10,True,True,True
2037.841609,1.0014945,0.0116665,10,True,True,True
