time,mag,reg_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
2036.286018,15.910340,64.843154,0.650213,1.040685,1.0027e-02,1.007354,1,True,True,True,True
2036.292962,15.913979,64.626155,0.650503,1.037202,1.0066e-02,1.003993,1,True,True,True,True
2036.299907,15.918639,64.349386,0.650809,1.032760,1.0114e-02,0.999703,1,True,True,True,True
2036.306852,15.929174,63.728036,0.648044,1.022788,1.0169e-02,0.990060,1,True,True,True,True
2036.313796,15.923335,64.071684,0.651260,1.028303,1.0165e-02,0.995409,1,True,True,True,True
2036.320741,15.915384,64.542616,0.649471,1.035861,1.0063e-02,1.002735,1,True,True,True,True
2036.327685,15.914665,64.585352,0.649966,1.036547,1.0064e-02,1.003409,1,True,True,True,True
2036.334630,15.931182,63.610243,0.648951,1.020897,1.0202e-02,0.988270,1,True,True,True,True
2036.341575,15.920521,64.237917,0.649237,1.030971,1.0107e-02,0.998031,1,True,True,True,True
2036.348519,15.924021,64.031201,0.649655,1.027654,1.0146e-02,0.994830,1,True,True,True,True
2036.355464,15.919125,64.320560,0.649042,1.032298,1.0091e-02,0.999335,1,True,True,True,True
2036.362408,15.921890,64.157000,0.649322,1.029673,1.0121e-02,0.996804,1,True,True,True,True
2036.369353,15.910184,64.852462,0.649315,1.040834,1.0012e-02,1.007620,1,True,True,True,True
2036.376298,15.926656,63.875973,0.648425,1.025162,1.0151e-02,0.992458,1,True,True,True,True
2036.383242,15.921518,64.179006,0.648591,1.030026,1.0106e-02,0.997176,1,True,True,True,True
2036.390187,15.910873,64.811285,0.650845,1.040173,1.0042e-02,1.007010,1,True,True,True,True
2036.397131,15.914696,64.583506,0.649442,1.036518,1.0056e-02,1.003481,1,True,True,True,True
2036.404076,15.919591,64.292994,0.648881,1.031855,1.0093e-02,0.998977,1,True,True,True,True
2036.411021,15.908304,64.964862,0.649939,1.042638,1.0004e-02,1.009427,1,True,True,True,True
2036.417965,15.918919,64.332790,0.649290,1.032494,1.0093e-02,0.999615,1,True,True,True,True
2036.424910,15.908623,64.945777,0.650511,1.042332,1.0016e-02,1.009150,1,True,True,True,True
2036.431855,15.907360,65.021380,0.651376,1.043545,1.0018e-02,1.010335,1,True,True,True,True
2036.438799,15.903877,65.230247,0.651304,1.046897,9.9847e-03,1.013591,1,True,True,True,True
2036.445744,15.908762,64.937463,0.650231,1.042198,1.0013e-02,1.009051,1,True,True,True,True
2036.452688,15.901921,65.347923,0.651186,1.048786,9.9649e-03,1.015440,1,True,True,True,True
2036.459633,15.925036,63.971376,0.648951,1.026693,1.0144e-02,0.994059,1,True,True,True,True
2036.466578,15.904825,65.173358,0.650263,1.045984,9.9774e-03,1.012747,1,True,True,True,True
2036.473522,15.904999,65.162872,0.650357,1.045816,9.9805e-03,1.012594,1,True,True,True,True
2036.480467,15.895439,65.739175,0.650855,1.055065,9.9006e-03,1.021560,1,True,True,True,True
2036.487411,15.917466,64.418969,0.648908,1.033877,1.0073e-02,1.001055,1,True,True,True,True
2036.494356,15.920635,64.231179,0.648850,1.030863,1.0102e-02,0.998146,1,True,True,True,True
2036.501301,15.896365,65.683137,0.650717,1.054166,9.9069e-03,1.020720,1,True,True,True,True
2036.508245,15.906629,65.065152,0.650261,1.044248,9.9940e-03,1.011127,1,True,True,True,True
2036.515190,15.899531,65.491932,0.651012,1.051097,9.9403e-03,1.017769,1,True,True,True,True
2036.522134,15.905372,65.140527,0.650130,1.045457,9.9804e-03,1.012318,1,True,True,True,True
2036.529079,15.891388,65.984936,0.651096,1.059010,9.8673e-03,1.025451,1,True,True,True,True
2036.536024,15.908740,64.938788,0.649730,1.042220,1.0005e-02,1.009203,1,True,True,True,True
2036.542968,15.913641,64.646319,0.649653,1.037526,1.0049e-02,1.004668,1,True,True,True,True
2036.549913,15.887777,66.204786,0.652114,1.062538,9.8500e-03,1.028898,1,True,True,True,True
