time,nflux,enflux,n_lc
0.0,1.0048125023277557,0.012982670632699197,3
0.02083314036599404,1.0086460082682527,0.019372939910003627,2
0.04166628265329564,1.0258122397087808,0.011896797893462223,3
0.0624994268609953,1.013194241555404,0.008699683420601423,2
0.08333257293111274,1.0100080938833846,0.01223241821451992,3
0.10416572074746,0.9976004501841227,0.015020379380490168,4
0.1249988702529663,1.002045093230447,0.015024001829721498,4
0.14583202150470242,1.0203505516456906,0.012062153590261936,3
0.16666517432668115,1.0136006927293084,0.00862832044606341,2
0.18749832866205907,1.0006087658845992,0.014999448308387148,4
0.20833148456995332,1.0070546963049105,0.01349240135197485,5
0.22916464187460406,1.002392485294091,0.012667688700711178,6
0.24999780057555654,1.0073697636935863,0.012209154846558223,3
0.35416361323405,1.0038574568468555,0.012598339695646797,4
0.37499677927007724,0.9974354649602539,0.012028627061411919,5
0.4791626244650615,0.9920914477218059,0.011999686003401464,6
0.5833284913735497,0.9897399763554412,0.012136943718685282,5
0.6249948432925976,1.0062256926290079,0.01028582707780144,4
0.6458280202136848,1.0088102077968155,0.01327356203751735,4
0.6666611977750563,0.998865040665256,0.010052515921277823,2
0.7499939136637295,0.9913993013080972,0.01120537638169459,3
0.7708270939015165,0.9987581745312286,0.011878420900795092,5
0.791660274664082,0.9961895951779576,0.011301081517831641,3
0.8541598195702136,0.9875867403011616,0.011871900353966486,4
0.8749930020201191,0.9937771759088654,0.011765426519341298,4
0.8958261848770235,0.996573414077476,0.011728427382485442,4
0.9166593680840833,0.9988028775866362,0.011199399311110655,3
0.9374925515821815,1.0027312616294048,0.011552029305892539,4
0.9583257354879606,0.9896642171990822,0.011649960183485058,4
0.9791589196845507,0.9974479607607787,0.011447753433065944,4
0.9999921041710422,0.9869139856178166,0.007902160348867527,2
1.0208252889501637,0.9995679576889197,0.011361550341094921,3
1.1041580306255128,0.9967906255216414,0.01139619525097739,4
1.1249912166256308,0.9999341770501969,0.011386932034167541,4
1.16665758920999,0.9911329696106435,0.01111256779996546,3
1.1874907758506197,0.9865794122526615,0.011240299401486588,5
1.2083239626081195,0.9992966952333562,0.01103310688870463,4
1.229157149540697,0.9961365512254607,0.010892188554584886,4
1.249990336646988,0.9816053290280249,0.010875085968869973,5
1.2708235239290389,1.0040895080856855,0.01071821201782126,4
1.2916567112681605,0.9988387534857748,0.010751297502275175,4
1.3124898988410223,0.9948371702787311,0.010540716881051198,4
1.3333230864711823,0.9866259261994856,0.010455511543264616,4
1.354156274217985,1.0000316795142226,0.010378762737952274,4
1.43748902619609,0.997730759437027,0.01003006059291159,4
1.4583222144080992,0.9934935855800968,0.010100996551415132,6
1.4791554027374332,0.9933722406549819,0.00988242614790735,6
1.4999885910669946,0.9924239395475986,0.008923250626850916,4
1.5208217794540815,1.0040039523925401,0.009842666302983078,5
1.5416549679002856,0.9982095169166862,0.009189357541836422,6
1.5624881564035604,0.9972356608417998,0.00948189295786972,6
1.583321344965043,1.006991699166463,0.009397888959079826,6
1.6041545335269802,1.0012085878827617,0.009188848091062872,6
1.6249877220891449,1.0073064798112703,0.008350236436992738,4
1.6458209107090624,0.9980224821116375,0.00827579310140004,4
1.6666540993871877,1.0009222300712444,0.00906136945627824,6
1.6874872880080147,1.002941163732641,0.008811688078545864,5
1.7083204766865947,1.0010435190994964,0.008897384332382414,6
1.7291536653640378,0.9968640353116308,0.008877207859205632,5
1.7499868539841827,0.9960204980941456,0.008873804528982374,6
1.7708200426620806,1.0023626305819633,0.008676914296299252,5
1.791653231282453,0.9981039117688607,0.00849344238945609,5
1.8124864199030526,0.9916002592280563,0.008779061134455696,5
1.8333196085231975,0.9996006864492387,0.008249755502202357,6
1.854152797143115,1.002106457423472,0.007802960089363821,4
1.8749859857050524,0.9966814992939471,0.00855000879382689,5
1.8958191742090094,1.0001509511658786,0.008233203792687707,5
1.916652362711602,1.0047194296019293,0.008282387058377022,5
1.937485551215559,0.9997101627270462,0.007607558241869502,4
1.9583187396031008,0.9897292449007327,0.008077156984004718,5
1.9791519279906424,0.9958924454721755,0.00799703413604527,5
1.9999851163186122,0.9931499451424259,0.008398994273373182,6
2.0208183045901933,1.0051070133981528,0.007990579701402942,5
2.0416514928610923,0.9938360641276232,0.007993176410578933,7
2.062484681015576,1.0006623130746923,0.007519350069081776,6
2.08331786911117,0.9948280616445407,0.007745660484563148,4
2.104151057208128,0.9955625754735371,0.008097339430411299,6
2.1249842451879886,0.9983324289748357,0.008067861755752822,6
2.145817433109187,1.002863026955573,0.007960004464767407,6
2.1666506209721774,0.9954454208786185,0.00906273028566714,6
2.187483808719662,0.9983823813524316,0.007826859869789864,6
2.208316996466692,0.9999804541742751,0.007723261478733693,6
2.229150184096625,0.9935878067999783,0.008008375917588566,7
2.2499833716110516,0.9990329065300646,0.00802163431231853,7
2.270816559067498,1.0007897094823797,0.007534063659920532,8
2.2916497464655095,1.0105678475366868,0.007702018271962934,7
2.3124829338041764,1.0065348195598978,0.007614029487075143,7
2.3333161209691298,1.0031693794611174,0.007571348509954829,7
2.354149308075648,1.0175242050993927,0.0071453716484168785,8
2.3749824951241862,1.007409221590019,0.00751091276847989,9
2.3958156820560816,1.0004285036367748,0.0074816431223691925,7
2.4166488688720165,1.0029934536541483,0.0074748766377893535,7
2.4374820556286068,0.9987531101596325,0.00734098775846899,9
2.458315242270146,1.0153765354623472,0.00694006663860044,6
2.4791484287950425,1.010566047547856,0.007214028883105919,9
2.4999816152605945,1.004447822253267,0.007289492823350149,7
2.5208148015522056,1.0065943145816554,0.007195122569013856,9
2.541647987785609,1.0017435750935866,0.0071194182717947176,7
2.5624811739035067,1.0098410077818676,0.006999909732858962,9
2.5833143599045343,1.0040011508144702,0.007049637088967409,7
2.6041475457880097,1.007925787907198,0.006519095854097526,8
2.6249807315562066,1.0140586810695134,0.007417811506328821,8
2.6458139172070787,1.005462943131987,0.006829924576389686,9
2.6666471027419902,1.008618116625205,0.006102302623552996,9
2.6874802881611686,1.00421640118722,0.006356083815899548,8
2.708313473463022,1.0042138685898474,0.00678610618392088,9
2.7291466586484603,1.0057017824984005,0.006438874130471332,10
2.7499798437170284,1.0038290586046874,0.0064148431693113305,10
2.770813028671,1.0096634580318575,0.006680360250621891,9
2.791646213507647,1.009327091069033,0.006375473964828904,8
2.8124793981692164,1.0105816765155786,0.006381370105214325,10
2.8333125827150525,1.0095329726411157,0.006405478873692105,10
2.8541457671440185,1.011376117214788,0.006631853456686007,9
2.874978951456569,1.008730181991452,0.006077699058316595,9
2.895812135653159,1.0045229460583345,0.007454688588762728,8
2.916645319674444,1.0058784946650294,0.007413699067369566,8
2.937478503579541,1.006483271642014,0.006397057831692796,10
2.958311687367086,1.0031069142926077,0.00611775598943681,9
2.979144870982509,1.006581374224306,0.006390356694913706,10
2.999978054481062,1.0002142773690188,0.006342666193006542,10
3.020811237861608,1.0014367473808707,0.006046164010685658,9
3.041644421068213,1.0051455076276352,0.00630850658622348,10
3.0624776041581754,1.0072213116245075,0.005944529127049297,9
3.0833107871317225,1.0079420874016152,0.006278062032592718,10
3.1041439699306466,1.0057670590840484,0.006288385953343379,10
3.1249771525560845,1.005181898452577,0.0062573950546214625,8
3.2708094271440586,1.0024668928884615,0.005794593717148666,8
3.3124757900066015,1.001566515657807,0.005789039155010378,9
3.3333089711754837,0.9931914344638273,0.006147006038457113,10
3.395808513811062,0.9987743346960513,0.0057632781493129745,9
3.437474874811187,0.9991762192259482,0.006061814932325913,10
3.4791412352280986,1.000622768099104,0.006042109552226829,10
3.4999744151750747,0.9977427640981666,0.005647955462929073,8
3.52080759500609,0.9958241766622355,0.005982053805706844,10
3.5416407746040477,1.000033797929748,0.005970326097093593,10
3.5624739540860446,0.9966696313260486,0.00593478853799064,10
3.5833071334504893,0.9978320418265482,0.005616379311512807,9
3.624973491597075,0.9954338452145466,0.005883341581612101,10
3.645806670439015,0.9971961794127142,0.005822914596632644,10
3.666639849104513,0.9994768319625442,0.005827768067608164,10
3.68747302765496,1.0008588582176938,0.0055635615712846115,9
3.7083062060310112,0.9936677475021591,0.005858471358097296,10
3.7291393841740046,0.9934087557967894,0.005830080997489048,10
3.770805740108699,0.997266268322245,0.005823641956844125,10
3.791638917786031,0.9931635579650058,0.0058470457111818915,10
3.8124720953455835,0.9982477833728851,0.005858593375613182,10
3.8333052726729875,0.9960132455934781,0.0058393419377470186,10
3.854138449883976,0.9951833286453446,0.005892509860094651,10
3.874971626922161,1.000934970124958,0.00590675336266782,10
3.895804803784131,0.9959524093635632,0.005858363214824738,10
3.916637980471023,0.9976046794392273,0.005883406106454348,10
3.93747115698352,0.9994600034841198,0.005872975154986852,10
3.9791375095426247,0.9967829034900983,0.005824321683625811,10
3.9999706855901422,1.000964307313689,0.005824010912086842,10
4.020803861404147,1.0006029475278475,0.005845762285146817,10
4.041637037101509,0.9956581176834189,0.0055509870202294165,9
4.062470212566041,1.0007952269448197,0.005529483332456797,9
4.083303387915748,0.987747211401595,0.005830615327903689,10
4.104136563089469,0.9994735412128317,0.005814053056576179,10
4.124969738088566,0.9984006421835476,0.005776127655815146,10
4.145802912855061,1.001232855810076,0.005745197887454791,10
4.166636087505594,0.9954646307072219,0.005515777353079807,9
4.1874692619805955,1.0038447974999074,0.005704417383921995,10
4.208302436280974,0.9956123750866186,0.005716309891058839,10
4.2291356103492035,0.9977376126979169,0.005706817680553239,10
4.249968784300108,0.9971299203952155,0.005721127902063061,10
4.270801958076618,1.0021082783620519,0.005687775958536586,10
4.291635131621206,0.9960935614996718,0.0056876807430375044,10
4.312468305049151,0.9965456976154523,0.005677385401966797,10
4.333301478301564,1.0008600030762898,0.005403250287406801,9
4.354134651322056,0.9924970569047945,0.005686853822367777,10
4.374967824168607,1.0008704027816093,0.005640875236791987,10
4.395800996897606,1.002703885299559,0.0055753792500050255,10
4.416634169393092,1.001777509370179,0.005626142514755942,10
4.437467341715092,1.0001818305776244,0.005663814759733042,10
4.458300513862014,1.0009418637869887,0.005625779107040087,10
4.47913368583454,1.0013262420559987,0.005612127500554617,10
4.499966857631989,0.9972805698769387,0.005600863508223064,10
4.520800029255042,1.000064403673711,0.0055746127872241345,10
4.5416332007034725,1.001934956972459,0.005550703002202403,10
4.562466371919072,1.0064886676624067,0.0055172191066189865,10
4.583299543018029,0.999065937407556,0.005526973938005171,10
4.604132713885065,1.0001865266795757,0.005481885773180923,10
4.624965884576568,0.9973549488329891,0.005521280165618411,10
4.645799055093448,1.0002807385697272,0.005460923267455604,10
4.666632225436615,0.9967682880793232,0.0054578608181419415,10
4.687465395604704,1.0025568918261123,0.005465910075741005,10
4.708298565539053,1.0003061577093368,0.005431512621451335,10
4.729131735300143,0.999085556666738,0.005486885099483694,10
4.749964904944591,1.0067808375103593,0.00539765299643831,10
4.770798074298,1.0008889624486224,0.0054063589105054575,10
4.791631243534084,1.000218712262736,0.00547420663317497,10
4.812464412597137,0.9985884204459872,0.005453381559798332,10
4.833297581425541,0.9978448072452604,0.0054856056103780694,10
4.854130750080003,1.000725060966917,0.005474603075746966,10
4.87496391856007,1.0023428839940316,0.005491249185152949,10
4.895797086865969,1.0031817234755056,0.005476412898515574,10
4.916630254938127,1.0015780666308225,0.005444321383922557,10
4.937463422835208,0.9977020197987896,0.005519354277828962,10
4.95829659055903,1.0007426667610408,0.0054572641439699955,10
4.979129758107547,0.9942228888571416,0.00554570283056234,10
4.9999629254812135,0.9980952469422413,0.005488491565934916,10
5.020796092622049,1.0004078033466843,0.005473049413679099,10
5.041629259589172,1.0011109757727588,0.005484109924251501,10
5.062462426322554,1.0038266286351512,0.005433760888222533,10
5.083295592939066,0.9950212051219951,0.0054938267689365475,10
5.104128759324112,1.0002152650297387,0.00542132335874429,10
5.124961925533626,0.9956843598412497,0.005461669656564487,10
5.145795091510081,1.0018269006717533,0.005402832682229014,10
5.1666282573710305,1.0026571233323547,0.005434403287193516,10
5.187461422999604,1.0017875616784173,0.005386791050099641,10
5.208294588393983,0.9974142953895282,0.005410597819946688,10
5.229127753672174,0.998459476737424,0.005399291392343202,10
5.2499609187179885,0.9990700096265634,0.0054163904573070595,10
5.270794083530518,1.0021938863529203,0.005351394178441673,10
5.291627248168425,0.997812794932083,0.005383015977140183,10
5.312460412632618,1.0082934448167338,0.005311201368610172,10
5.333293576922188,1.0031633911271038,0.0053655195273951605,10
5.354126740977563,1.0050769945875713,0.005316656344252293,10
5.3749599048592245,1.0025756669791241,0.005316942001838863,10
5.395793068566036,0.9979444874248448,0.005337332253303506,10
5.416626232039562,0.9998891428983419,0.005329382733385966,10
5.437459395339147,0.9953433341748326,0.005336004012108186,10
5.458292558464109,0.9995751662161765,0.005322192996115478,10
5.479125721356013,1.0017325537711945,0.005319259276972434,10
5.499958884015541,1.000327036643632,0.005342087877817028,10
5.5207920465577445,0.9973471845603246,0.005305391753285286,10
5.541625208810046,0.9996013966613231,0.005311683057021772,10
5.5624583709450235,1.0004413987603327,0.005288589688854156,10
5.583291532847625,0.9987724214246756,0.005319522452482131,10
5.604124694575148,0.9973044448960477,0.0053265402652315184,10
5.624957856070068,0.9943361644574068,0.005340808377988008,10
5.645791017390593,0.9970720921811135,0.0052820173150174565,10
5.666624178477605,1.001050134601027,0.005277788671565671,10
5.6874573393911305,1.002408804348203,0.005287673908879373,10
5.7082905001295785,1.0021442131763625,0.005125050552339991,9
5.729123660634514,1.0006810128906436,0.005295922416094933,10
5.749956820905936,1.002145775708227,0.00527598847164898,10
5.77078998106208,1.0027185282286473,0.005254627504463175,10
5.791623140926731,0.9999476628608438,0.005275726817556333,10
5.812456300617214,1.0044183008193575,0.00522388855304406,10
5.833289460133074,1.000005207360213,0.005252803803848733,10
5.854122619417012,0.998614723539681,0.00526045330524837,10
5.8749557785249635,1.0017427906816847,0.00526706748552044,10
5.8957889374580645,1.000672385218747,0.005252687272272495,10
5.9166220961014915,1.0017897095317185,0.005264086015197472,10
5.937455254627594,0.9982306194089343,0.00527680140233531,10
5.958288412863112,1.0028951277144298,0.005245360893800775,10
5.979121570981988,1.0006243353404427,0.005256613642769654,10
5.999954728810053,0.9993730037531612,0.005260234457407038,10
6.020787886521703,0.9980077574517692,0.005271496091177235,10
6.041621043941632,1.0013020497833094,0.005231470007581705,10
6.062454201188075,1.0009117111587242,0.0051887501111274464,10
6.083287358258531,0.9980492231620617,0.005251408490381968,10
6.104120515097065,1.0030308534143382,0.005216125232647391,10
6.124953671703224,0.9971517050742758,0.0052351461233967386,10
6.145786828133623,0.9992789898245535,0.005213465649297068,10
6.16661998438849,1.0013448534945273,0.005190456597181193,10
6.187453140353,1.0034504947527076,0.00519926897324007,10
6.208286296202459,1.0009091257286042,0.005197047520736425,10
6.229119451760198,1.0000900374516941,0.005165589860679118,10
6.249952607143086,0.9991661405785888,0.0051989657797516155,10
6.312452072070528,0.9977886861946406,0.00519975536796179,10
6.333285226580074,1.0007338505522176,0.0051760794083101245,10
6.354118380916134,1.0028786612339542,0.005165851076000379,10
6.3749515350766615,0.999196656683554,0.005200836753761157,10
6.395784688945696,0.9985054003609013,0.005181859858956877,10
6.4166178426401075,0.9990571108315409,0.00517989560796546,10
6.437450996161033,0.9936506722888083,0.005205081146739814,10
6.458284149448673,1.0022886383581786,0.005145689756175858,10
6.4791173025030275,1.0016635008502215,0.005187967309931055,10
6.499950455325006,1.0037574458192158,0.005179069097185815,10
6.520783607972589,0.999119857112661,0.005152574531252777,10
6.5416167603871145,0.9965960940433006,0.005154502910825528,10
6.5832830645765625,1.0042712901534299,0.005133513662651491,10
6.604116216350576,1.003493099094341,0.00516447222633145,10
6.624949367949512,0.9993787833949304,0.005108424920074766,10
6.645782519257182,0.9968916112204904,0.005167930323544637,10
6.666615670390911,0.9942944576302525,0.00501251257970501,9
6.687448821292037,1.0000576483276693,0.005123983204557896,10
6.708281972018995,1.0008229096824683,0.005154158611556183,10
6.729115122455141,0.9961878326859044,0.005152145217757817,10
6.749948272715528,1.0009526069181898,0.005132712236987724,10
6.791614591514644,0.9980876470275066,0.005131271948233878,10
6.81244774107563,0.9995471828152149,0.0051634448413447305,10
6.833280890462447,0.9998766466055398,0.005169387852650958,10
6.854114039676006,0.9998404991465037,0.0051746841251932565,10
6.874947188598981,1.0035643281380722,0.0051214693919177535,10
6.8957803373455135,0.9968920670956374,0.005186526954494857,10
6.916613485802145,1.001655405600175,0.004988718949000633,9
6.937446634084154,0.99576374694756,0.005168584588920419,10
6.9582797821910845,1.0001561622647785,0.004966323764723881,9
6.979112930006522,1.0028114621458433,0.005132776030748362,10
6.999946077647564,1.000098816844427,0.005127981236274249,10
7.020779224998023,1.001521465013524,0.005138829407420386,10
7.041612372174086,1.0042670103680011,0.005160552961491628,10
7.062445519117091,0.9987567578016057,0.005169053236945564,10
7.083278665827038,0.9983098155918405,0.005141804494324321,10
7.104111812362589,1.000757965074632,0.00517048927170813,10
7.124944958606193,0.9996308801614384,0.005151800016286411,10
7.145778104676083,1.003104591286622,0.005147389665971979,10
7.166611250455162,0.9988325878030728,0.005160696565536211,10
7.187444396059163,0.9993125112988154,0.005125360997406365,10
