time,nflux_dtr,nflux_err,lc_part,pass_clean_scatter,pass_clean_outlier,pass_full_outlier
2036.286018,0.999135,0.00276195,10,True,True,True
2036.292962,0.998273,0.0027592,10,True,True,True
2036.299907,0.998544,0.00276005,10,True,True,True
2036.306852,0.995365,0.00275745,10,True,True,True
2036.313796,0.9972620000000001,0.0027561499999999997,10,True,True,True
2036.320741,0.9978435,0.0027562000000000003,10,True,True,True
2036.327685,0.997409,0.00275705,10,True,True,True
2036.33463,0.995337,0.00275775,10,True,True,True
2036.341575,0.996986,0.0027608,10,True,True,True
2036.348519,0.9965065,0.00275385,10,True,True,True
2036.355464,0.9941679999999999,0.0027599,10,True,True,True
2036.362408,0.9973515,0.0027540999999999998,10,True,True,True
2036.369353,0.992205,0.0027614,10,True,True,True
2036.376298,0.9959990000000001,0.00276445,10,True,True,True
2036.383242,0.9926385,0.0027660000000000002,10,True,True,True
2036.390187,0.991819,0.00275585,10,True,True,True
2036.397131,0.9936385000000001,0.00276545,10,True,True,True
2036.404076,0.9935375,0.00276425,10,True,True,True
2036.411021,0.9937374999999999,0.0027666,10,True,True,True
2036.417965,0.994763,0.0027628,10,True,True,True
2036.42491,0.9940715,0.0027645,10,True,True,True
2036.431855,0.9929595,0.0027658,10,True,True,True
2036.438799,0.9941935,0.0027663,10,True,True,True
2036.445744,0.9935305000000001,0.0027637,10,True,True,True
2036.452688,0.9956305000000001,0.00276885,10,True,True,True
2036.459633,0.9929129999999999,0.0027656499999999997,10,True,True,True
2036.466578,0.9955025,0.0027708999999999998,10,True,True,True
2036.473522,0.9936575000000001,0.0027660000000000002,10,True,True,True
2036.480467,0.9942085,0.0027696500000000002,10,True,True,True
2036.487411,0.996318,0.00276335,10,True,True,True
2036.494356,0.9965255,0.0027643,10,True,True,True
2036.501301,0.994384,0.00276975,10,True,True,True
2036.508245,0.9952415,0.00276545,10,True,True,True
2036.51519,0.9939545,0.0027656499999999997,10,True,True,True
2036.522134,0.996078,0.00276875,10,True,True,True
2036.529079,0.993854,0.0027686000000000004,10,True,True,True
2036.536024,0.9966794999999999,0.00276515,10,True,True,True
2036.542968,0.995408,0.002761,10,True,True,True
2036.549913,0.9929755,0.0027653,10,True,True,True
2036.556857,0.9947285,0.0027618,10,True,True,True
2036.563802,0.9956885,0.0027635,10,True,True,True
2036.570747,0.9961445,0.00276605,10,True,True,True
2036.577691,0.9938325,0.00276865,10,True,True,True
2036.584636,0.9943390000000001,0.0027673999999999997,10,True,True,True
2036.59158,0.9959505,0.0027678,10,True,True,True
2036.598525,0.9941234999999999,0.00275985,10,True,True,True
2036.60547,0.9963975,0.0027659,10,True,True,True
2036.612414,0.9957315,0.00276425,10,True,True,True
2036.619359,0.9960960000000001,0.00276955,10,True,True,True
2036.626304,0.9985105000000001,0.0027637499999999997,10,True,True,True
2036.633248,0.9947345000000001,0.00276635,10,True,True,True
2036.640193,0.9938435000000001,0.0027645,10,True,True,True
2036.647137,0.997098,0.0027640499999999997,10,True,True,True
2036.654082,0.996949,0.00276485,10,True,True,True
2036.661027,0.9969920000000001,0.0027639,10,True,True,True
2036.667971,0.993425,0.0027701,10,True,True,True
2036.674916,0.995187,0.0027716,10,True,True,True
2036.68186,0.995182,0.00276545,10,True,True,True
2036.688805,0.9945649999999999,0.0027654999999999997,10,True,True,True
2036.69575,0.996229,0.0027667000000000004,10,True,True,True
2036.702694,0.9972665000000001,0.0027646,10,True,True,True
2036.709639,0.996854,0.00276195,10,True,True,True
2036.716583,0.9978745,0.00277125,10,True,True,True
2036.723528,0.9952125,0.0027641000000000002,10,True,True,True
2036.730473,0.9983035,0.0027635000000000003,10,True,True,True
2036.737417,0.9976265,0.0027756,10,True,True,True
2036.744362,0.9935445,0.0027656499999999997,10,True,True,True
2036.751306,0.9974080000000001,0.0027655500000000003,10,True,True,True
2036.758251,0.9942925,0.0027634499999999998,10,True,True,True
2036.765196,0.9963175,0.0027639500000000003,10,True,True,True
2036.77214,0.9967429999999999,0.00276635,10,True,True,True
