time,mag,reg_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
2036.286018,11.779001,2913.395941,3.606095,0.997852,1.2378e-03,0.998918,1,True,True,True,True
2036.292962,11.779797,2911.260472,3.603152,0.997120,1.2377e-03,0.998186,1,True,True,True,True
2036.299907,11.779607,2911.770156,3.610093,0.997295,1.2398e-03,0.998360,1,True,True,True,True
2036.306852,11.780033,2910.627830,3.605717,0.996904,1.2388e-03,0.997968,1,True,True,True,True
2036.313796,11.779812,2911.221866,3.604574,0.997107,1.2382e-03,0.998171,1,True,True,True,True
2036.320741,11.775879,2921.785972,3.605004,1.000725,1.2338e-03,1.001792,1,True,True,True,True
2036.327685,11.776685,2919.617706,3.605349,0.999983,1.2349e-03,1.001048,1,True,True,True,True
2036.334630,11.779144,2913.014149,3.602837,0.997721,1.2368e-03,0.998783,1,True,True,True,True
2036.341575,11.778753,2914.062618,3.603893,0.998080,1.2367e-03,0.999142,1,True,True,True,True
2036.348519,11.780200,2910.179963,3.603078,0.996750,1.2381e-03,0.997810,1,True,True,True,True
2036.355464,11.783491,2901.372272,3.602054,0.993734,1.2415e-03,0.994790,1,True,True,True,True
2036.362408,11.775404,2923.065799,3.602212,1.001164,1.2323e-03,1.002227,1,True,True,True,True
2036.369353,11.776065,2921.285452,3.604330,1.000554,1.2338e-03,1.001616,1,True,True,True,True
2036.376298,11.780382,2909.694042,3.603744,0.996584,1.2385e-03,0.997641,1,True,True,True,True
2036.383242,11.776998,2918.776654,3.604293,0.999695,1.2349e-03,1.000755,1,True,True,True,True
2036.390187,11.779696,2911.533032,3.602213,0.997214,1.2372e-03,0.998271,1,True,True,True,True
2036.397131,11.779777,2911.314044,3.602845,0.997139,1.2375e-03,0.998195,1,True,True,True,True
2036.404076,11.783099,2902.420153,3.601034,0.994092,1.2407e-03,0.995145,1,True,True,True,True
2036.411021,11.778228,2915.472062,3.600801,0.998563,1.2351e-03,0.999619,1,True,True,True,True
2036.417965,11.782782,2903.269241,3.609667,0.994383,1.2433e-03,0.995435,1,True,True,True,True
2036.424910,11.779960,2910.823826,3.601393,0.996971,1.2372e-03,0.998024,1,True,True,True,True
2036.431855,11.778663,2914.303561,3.602192,0.998163,1.2360e-03,0.999217,1,True,True,True,True
2036.438799,11.777298,2917.969508,3.601959,0.999418,1.2344e-03,1.000473,1,True,True,True,True
2036.445744,11.779412,2912.293958,3.604813,0.997474,1.2378e-03,0.998527,1,True,True,True,True
2036.452688,11.780779,2908.628212,3.603520,0.996219,1.2389e-03,0.997269,1,True,True,True,True
2036.459633,11.781966,2905.450426,3.597308,0.995130,1.2381e-03,0.996179,1,True,True,True,True
2036.466578,11.779367,2912.413263,3.599672,0.997515,1.2360e-03,0.998566,1,True,True,True,True
2036.473522,11.778212,2915.515448,3.599664,0.998578,1.2347e-03,0.999629,1,True,True,True,True
2036.480467,11.782787,2903.254219,3.598836,0.994378,1.2396e-03,0.995424,1,True,True,True,True
2036.487411,11.781825,2905.829138,3.598167,0.995260,1.2383e-03,0.996306,1,True,True,True,True
2036.494356,11.778195,2915.561176,3.598877,0.998593,1.2344e-03,0.999643,1,True,True,True,True
2036.501301,11.779498,2912.063143,3.599493,0.997395,1.2361e-03,0.998443,1,True,True,True,True
2036.508245,11.778535,2914.646774,3.596895,0.998280,1.2341e-03,0.999328,1,True,True,True,True
2036.515190,11.782762,2903.321118,3.599319,0.994401,1.2397e-03,0.995444,1,True,True,True,True
2036.522134,11.781788,2905.927254,3.598436,0.995294,1.2383e-03,0.996337,1,True,True,True,True
2036.529079,11.783513,2901.315467,3.598409,0.993714,1.2403e-03,0.994755,1,True,True,True,True
2036.536024,11.781800,2905.894441,3.597546,0.995282,1.2380e-03,0.996325,1,True,True,True,True
2036.542968,11.778854,2913.789719,3.598937,0.997987,1.2351e-03,0.999031,1,True,True,True,True
2036.549913,11.777843,2916.505024,3.599131,0.998917,1.2341e-03,0.999961,1,True,True,True,True
2036.556857,11.780937,2908.206549,3.598874,0.996074,1.2375e-03,0.997116,1,True,True,True,True
