time,mag,cbv_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
1325.328888,11.837971,2759.379709,1.469079,0.928278,5.3239e-04,1.001264,1,True,True,True,True
1325.349722,11.837446,2760.714410,1.470609,0.928727,5.3269e-04,1.001633,1,True,True,True,True
1325.370556,11.838260,2758.646172,1.471450,0.928031,5.3340e-04,1.000767,1,True,True,True,True
1325.391390,11.835901,2764.645379,1.474284,0.930050,5.3326e-04,1.002827,1,True,True,True,True
1325.412224,11.838384,2758.331047,1.473630,0.927925,5.3425e-04,1.000421,1,True,True,True,True
1325.433058,11.837587,2760.356867,1.474910,0.928607,5.3432e-04,1.001040,1,True,True,True,True
1325.453892,11.836900,2762.102824,1.476352,0.929194,5.3450e-04,1.001557,1,True,True,True,True
1325.474726,11.839142,2756.405769,1.475651,0.927278,5.3535e-04,0.999376,1,True,True,True,True
1325.495560,11.835984,2764.435338,1.478766,0.929979,5.3493e-04,1.002172,1,True,True,True,True
1325.516394,11.838087,2759.085448,1.478476,0.928179,5.3586e-04,1.000117,1,True,True,True,True
1325.537228,11.837359,2760.936106,1.480124,0.928802,5.3610e-04,1.000672,1,True,True,True,True
1325.558062,11.837582,2760.368635,1.481007,0.928611,5.3653e-04,1.000351,1,True,True,True,True
1325.578895,11.835905,2764.637086,1.482778,0.930047,5.3634e-04,1.001782,1,True,True,True,True
1325.599729,11.835653,2765.278153,1.483513,0.930262,5.3648e-04,1.001898,1,True,True,True,True
1325.620563,11.837903,2759.554427,1.482572,0.928337,5.3725e-04,0.999709,1,True,True,True,True
1325.641397,11.837380,2760.882782,1.482849,0.928784,5.3709e-04,1.000075,1,True,True,True,True
1325.662231,11.836034,2764.307215,1.483505,0.929936,5.3666e-04,1.001200,1,True,True,True,True
1325.683065,11.837414,2760.795939,1.482615,0.928755,5.3702e-04,0.999813,1,True,True,True,True
1325.703899,11.837130,2761.518210,1.482832,0.928998,5.3696e-04,0.999959,1,True,True,True,True
1325.724733,11.837216,2761.299959,1.483045,0.928924,5.3708e-04,0.999765,1,True,True,True,True
1325.745567,11.837559,2760.427184,1.483277,0.928631,5.3734e-04,0.999333,1,True,True,True,True
1325.766401,11.836057,2764.248738,1.485037,0.929916,5.3723e-04,1.000601,1,True,True,True,True
1325.787235,11.836750,2762.484444,1.485288,0.929323,5.3766e-04,0.999847,1,True,True,True,True
1325.808069,11.836239,2763.786542,1.486186,0.929761,5.3774e-04,1.000203,1,True,True,True,True
1325.828902,11.836015,2764.355151,1.486612,0.929952,5.3778e-04,1.000294,1,True,True,True,True
1325.849736,11.835849,2764.778650,1.486994,0.930094,5.3783e-04,1.000332,1,True,True,True,True
1325.870570,11.835791,2764.925858,1.486689,0.930144,5.3770e-04,1.000269,1,True,True,True,True
1325.891404,11.835176,2766.492011,1.486377,0.930671,5.3728e-04,1.000721,1,True,True,True,True
1325.912238,11.836108,2764.118799,1.485366,0.929872,5.3737e-04,0.999747,1,True,True,True,True
1325.933072,11.833364,2771.114770,1.486665,0.932226,5.3649e-04,1.002162,1,True,True,True,True
1325.953906,11.836327,2763.561562,1.484601,0.929685,5.3721e-04,0.999315,1,True,True,True,True
1325.974740,11.832681,2772.858043,1.486621,0.932812,5.3613e-04,1.002561,1,True,True,True,True
1325.995574,11.834501,2768.212933,1.485620,0.931250,5.3667e-04,1.000766,1,True,True,True,True
1326.016408,11.835592,2765.432587,1.485488,0.930314,5.3716e-04,0.999646,1,True,True,True,True
1326.037242,11.835183,2766.474514,1.486101,0.930665,5.3718e-04,0.999908,1,True,True,True,True
1326.058075,11.834581,2768.010514,1.486450,0.931182,5.3701e-04,1.000347,1,True,True,True,True
1326.078909,11.835263,2766.272346,1.486201,0.930597,5.3726e-04,0.999604,1,True,True,True,True
1326.099743,11.834242,2768.873246,1.486937,0.931472,5.3702e-04,1.000429,1,True,True,True,True
1326.120577,11.833605,2770.498511,1.487412,0.932019,5.3688e-04,1.000901,1,True,True,True,True
1326.141411,11.833531,2770.686993,1.487683,0.932082,5.3694e-04,1.000854,1,True,True,True,True
1326.162245,11.834525,2768.151155,1.487218,0.931229,5.3726e-04,0.999823,1,True,True,True,True
1326.183079,11.833387,2771.056412,1.487991,0.932206,5.3698e-04,1.000757,1,True,True,True,True
1326.203913,11.834321,2768.672804,1.487427,0.931404,5.3723e-04,0.999781,1,True,True,True,True
1326.224747,11.832052,2774.464450,1.489131,0.933353,5.3673e-04,1.001757,1,True,True,True,True
1326.245580,11.835161,2766.530354,1.486866,0.930684,5.3745e-04,0.998777,1,True,True,True,True
1326.266414,11.833015,2772.004251,1.488338,0.932525,5.3692e-04,1.000638,1,True,True,True,True
1326.287248,11.833714,2770.221867,1.487903,0.931926,5.3711e-04,0.999880,1,True,True,True,True
1326.308082,11.834071,2769.311000,1.487484,0.931619,5.3713e-04,0.999436,1,True,True,True,True
1326.328916,11.833122,2771.731400,1.488376,0.932433,5.3698e-04,1.000195,1,True,True,True,True
1326.349750,11.838589,2757.811315,1.485163,0.927751,5.3853e-04,0.995057,1,True,True,True,True
1326.370584,11.833864,2769.836952,1.488421,0.931796,5.3737e-04,0.999281,1,True,True,True,True
1326.391418,11.832222,2774.029771,1.489697,0.933207,5.3702e-04,1.000679,1,True,True,True,True
1326.412252,11.834190,2769.005888,1.488674,0.931517,5.3762e-04,0.998752,1,True,True,True,True
1326.433085,11.832679,2772.862477,1.490016,0.932814,5.3736e-04,1.000028,1,True,True,True,True
1326.453919,11.831725,2775.299607,1.490736,0.933634,5.3714e-04,1.000792,1,True,True,True,True
1326.474753,11.832907,2772.279708,1.490245,0.932618,5.3755e-04,0.999588,1,True,True,True,True
1326.495587,11.832263,2773.925160,1.490898,0.933171,5.3747e-04,1.000066,1,True,True,True,True
1326.516421,11.832308,2773.811082,1.491209,0.933133,5.3760e-04,0.999910,1,True,True,True,True
1326.537255,11.829649,2780.612064,1.493562,0.935421,5.3713e-04,1.002247,1,True,True,True,True
1326.558089,11.830901,2777.406494,1.493156,0.934343,5.3761e-04,1.000976,1,True,True,True,True
1326.578923,11.833735,2770.166116,1.491439,0.931907,5.3839e-04,0.998252,1,True,True,True,True
1326.599757,11.830734,2777.833791,1.493711,0.934486,5.3773e-04,1.000901,1,True,True,True,True
1326.620590,11.831101,2776.894785,1.494156,0.934170,5.3807e-04,1.000447,1,True,True,True,True
1326.641424,11.830987,2777.186817,1.493878,0.934269,5.3791e-04,1.000438,1,True,True,True,True
1326.662258,11.831702,2775.358647,1.493465,0.933654,5.3812e-04,0.999664,1,True,True,True,True
1326.683092,11.832249,2773.960610,1.493051,0.933183,5.3824e-04,0.999046,1,True,True,True,True
1326.703926,11.833504,2770.755632,1.491890,0.932105,5.3844e-04,0.997777,1,True,True,True,True
1326.724760,11.832451,2773.446480,1.492183,0.933010,5.3802e-04,0.998632,1,True,True,True,True
1326.745594,11.833290,2771.303611,1.491250,0.932290,5.3810e-04,0.997746,1,True,True,True,True
1326.766428,11.831025,2777.090104,1.492657,0.934236,5.3749e-04,0.999714,1,True,True,True,True
1326.787261,11.831659,2775.469987,1.492216,0.933691,5.3764e-04,0.999016,1,True,True,True,True
1326.808095,11.831865,2774.943238,1.492188,0.933514,5.3774e-04,0.998712,1,True,True,True,True
1326.828929,11.829388,2781.281125,1.493777,0.935646,5.3708e-04,1.000879,1,True,True,True,True
1326.849763,11.829201,2781.758751,1.493983,0.935807,5.3706e-04,1.000936,1,True,True,True,True
1326.870597,11.830551,2778.302488,1.493244,0.934644,5.3747e-04,0.999577,1,True,True,True,True
1326.891431,11.830673,2777.990767,1.492385,0.934539,5.3722e-04,0.999351,1,True,True,True,True
1326.912265,11.828738,2782.944871,1.492905,0.936206,5.3645e-04,1.001018,1,True,True,True,True
1326.933099,11.830719,2777.872656,1.490642,0.934499,5.3661e-04,0.999079,1,True,True,True,True
1326.953932,11.830696,2777.932110,1.489828,0.934519,5.3631e-04,0.998986,1,True,True,True,True
1326.974766,11.829265,2781.594531,1.490244,0.935751,5.3575e-04,1.000188,1,True,True,True,True
1326.995600,11.831661,2775.464528,1.488329,0.933689,5.3625e-04,0.997870,1,True,True,True,True
1327.016434,11.829021,2782.221833,1.489686,0.935962,5.3543e-04,1.000185,1,True,True,True,True
1327.037268,11.830342,2778.837542,1.488813,0.934824,5.3577e-04,0.998854,1,True,True,True,True
