time,mag,reg_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
1325.328506,12.028053,2316.215309,1.554796,0.997769,6.7127e-04,0.996057,1,True,False,True,True
1325.349340,12.026965,2318.537258,1.557504,0.998769,6.7176e-04,0.997061,1,True,True,True,True
1325.370174,12.026692,2319.119123,1.560261,0.999020,6.7278e-04,0.997316,1,True,True,True,True
1325.391008,12.025573,2321.511446,1.562281,1.000050,6.7296e-04,0.998351,1,True,True,True,True
1325.411841,12.026884,2318.709908,1.563236,0.998844,6.7418e-04,0.997152,1,True,True,True,True
1325.432675,12.027973,2316.385654,1.564769,0.997842,6.7552e-04,0.996157,1,True,True,True,True
1325.453509,12.025413,2321.853475,1.568732,1.000198,6.7564e-04,0.998514,1,True,True,True,True
1325.474343,12.027342,2317.732691,1.569014,0.998423,6.7696e-04,0.996748,1,True,True,True,True
1325.495177,12.026869,2318.742298,1.570420,0.998858,6.7727e-04,0.997187,1,True,True,True,True
1325.516011,12.026758,2318.979122,1.572244,0.998960,6.7799e-04,0.997295,1,True,True,True,True
1325.536845,12.026732,2319.034213,1.574982,0.998983,6.7915e-04,0.997324,1,True,True,True,True
1325.557679,12.026147,2320.284391,1.577236,0.999522,6.7976e-04,0.997867,1,True,True,True,True
1325.578513,12.025840,2320.940048,1.578474,0.999804,6.8010e-04,0.998155,1,True,True,True,True
1325.599347,12.025484,2321.701212,1.580369,1.000132,6.8069e-04,0.998488,1,True,True,True,True
1325.620181,12.024832,2323.095536,1.582478,1.000733,6.8119e-04,0.999093,1,True,True,True,True
1325.641014,12.026171,2320.232340,1.580821,0.999499,6.8132e-04,0.997867,1,True,True,True,True
1325.661848,12.025146,2322.424176,1.581988,1.000444,6.8118e-04,0.998815,1,True,True,True,True
1325.682682,12.026464,2319.606560,1.581204,0.999230,6.8167e-04,0.997609,1,True,True,True,True
1325.703516,12.025965,2320.674146,1.582305,0.999690,6.8183e-04,0.998073,1,True,True,True,True
1325.724350,12.026840,2318.804517,1.582597,0.998884,6.8251e-04,0.997275,1,True,True,True,True
1325.745184,12.026302,2319.952318,1.583559,0.999379,6.8258e-04,0.997774,1,True,True,True,True
1325.766018,12.026518,2319.492481,1.585097,0.999181,6.8338e-04,0.997582,1,True,True,True,True
1325.786852,12.025325,2322.041666,1.587045,1.000279,6.8347e-04,0.998684,1,True,True,True,True
1325.807686,12.025997,2320.604193,1.587878,0.999660,6.8425e-04,0.998071,1,True,True,True,True
1325.828519,12.025972,2320.657462,1.588969,0.999683,6.8471e-04,0.998099,1,True,True,True,True
1325.849353,12.026492,2319.546629,1.589547,0.999204,6.8528e-04,0.997627,1,True,True,True,True
1325.870187,12.026859,2318.764236,1.589288,0.998867,6.8540e-04,0.997296,1,True,True,True,True
1325.891021,12.024390,2324.042039,1.588959,1.001141,6.8370e-04,0.999571,1,True,True,True,True
1325.911855,12.025940,2320.726963,1.587365,0.999713,6.8399e-04,0.998151,1,True,True,True,True
1325.932689,12.026951,2318.565844,1.586558,0.998782,6.8428e-04,0.997227,1,True,True,True,True
1325.953523,12.025287,2322.123869,1.586796,1.000314,6.8334e-04,0.998763,1,True,True,True,True
