time_o,mag,oflux,nflux,enflux,lc_part,time
2039.9606471312204,10.950800837021182,0.9776961020955662,1.0004057530953434,0.000625987204230926,0.0,3.6736969996691187
2039.9745363187521,10.951511298983192,0.9770565464897385,0.9997213049326352,0.0006258741370267858,0.0,3.68758618720085
2039.98148091275,10.951495881013054,0.9770704212555898,0.9997205128732342,0.0006259024035522871,0.0,3.6945307811986368
2039.988425506749,10.950602586090325,0.9778746416512744,1.0005283955127675,0.0006256215753934259,0.0,3.701475375197788
2039.9953701002826,10.951207943736101,0.9773295747254462,0.9999557488691492,0.0006258263751296871,0.0,3.7084199687312775
2040.002314693816,10.950106829000987,0.9783212501185877,1.000955434904891,0.000625559809248512,0.0,3.7153645622647673
2040.009259287814,10.951302382315173,0.9772445691762531,0.9998389329137072,0.0006258004332226843,0.0,3.7223091562627815
2040.0162038813464,10.950982839794106,0.9775322239018392,1.0001183426166869,0.0006257071620149859,0.0,3.7292537497951344
2040.023148474879,10.950228712375571,0.9782114311752824,1.0007983570433536,0.0006254871399446303,0.0,3.7361983433277146
2040.030093068412,10.950524174729388,0.97794526585076,1.0005111837911955,0.0006255790342730533,0.0,3.7431429368607496
2040.0370376619455,10.949823105417064,0.9785769375321506,1.0011425793309934,0.0006253500288036492,0.0,3.7500875303942394
2040.043982255013,10.95210645143622,0.9765211141707674,0.9990245485955946,0.0006262394077345357,0.0,3.757032123461613
2040.0509268485443,10.951273966676153,0.9772701457317529,0.9997760488228852,0.0006257777457875001,0.0,3.7639767169930565
2040.064816035145,10.951798793328948,0.9767978639065876,0.9992633794579009,0.0006258608094168876,0.0,3.7778659035936926
2040.0717606282124,10.950197125915924,0.9782398899161957,1.000723823059881,0.0006253757776910574,0.0,3.7848104966610663
2040.07870522128,10.950966797016223,0.9775466679704206,0.9999999504729715,0.0006256578643541202,0.0,3.7917550897286674
2040.0856498143467,10.950328408200342,0.9781216127482346,1.0005733946059567,0.000625511317392669,0.0,3.798699682795359
2040.0925944074136,10.950056825671385,0.9783663075148636,1.0008090154286464,0.000625409061839096,0.0,3.805644275862278
2040.099539000481,10.951033417473733,0.9774866878315999,0.9998945604487595,0.0006256225919195363,0.0,3.8125888689296517
2040.106483593548,10.951991540683276,0.9766244714267284,0.998997953356625,0.0006259824341635051,0.0,3.819533461996798
2040.113428186616,10.950265427977632,0.9781783522245938,1.0005728030124115,0.0006254984033369997,0.0,3.8264780550646265
2040.120372779217,10.950181434740163,0.9782540276458754,1.000635600415252,0.0006254752761305332,0.0,3.8334226476656568
2040.1273173722846,10.950438142736157,0.9780227597333034,1.0003844537215998,0.0006255455686801632,0.0,3.840367240733258
2040.1342619648858,10.950284407214442,0.9781612533047602,1.0005115436782506,0.0006255602620714075,0.0,3.8473118333345155
2040.1412065574868,10.952022232249854,0.9765968646183668,0.9988968823901571,0.0006260759199832144,0.0,3.854256425935546
2040.1481511500895,10.950939889106646,0.9775708949080333,0.9998786315990504,0.0006260617609414661,0.0,3.8612010185381678
2040.1550957426916,10.951212904118593,0.9773251096284767,0.9996127381580064,0.0006259954782386925,0.0,3.868145611140335
2040.162040335292,10.950292879337551,0.9781536206310124,1.0004456507890522,0.0006256092032131472,0.0,3.875090203740683
2040.1689849278935,10.950035068166619,0.978385913587493,1.0006687611781302,0.0006255977955384909,0.0,3.882034796342168
2040.1759295204956,10.950093951172564,0.978332853975826,1.000600036831792,0.0006255446875419092,0.0,3.8889793889443354
2040.1828741126315,10.950515982297919,0.9779526449726528,1.000196742684946,0.000625816153745573,0.0,3.895923981080159
2040.1898187052338,10.951084471895783,0.977440724692146,0.9996587738725906,0.0006259920601797344,0.0,3.9028685736825537
2040.1967632973683,10.95058794173869,0.9778878312608876,1.0001016515200964,0.0006258752562117671,0.0,3.909813165817013
2040.2106524816409,10.95053860601448,0.9779322673773917,1.000118369412995,0.0006258178749344996,0.0,3.9237023500895702
2040.217597073776,10.951925335887797,0.9766840247458912,0.9988274914053668,0.0006262367046040977,0.0,3.930646942224712
2040.2245416659125,10.951899223997053,0.9767075142206909,0.9988372153600819,0.0006262274550381314,0.0,3.937591534361218
2040.238430850184,10.950928651352136,0.9775810131656151,0.9997019411670873,0.0006260318314150873,0.0,3.951480718632638
2040.2453754418543,10.949698019192228,0.978689684574856,1.0008214299975202,0.0006254937218433909,0.0,3.958425310303028
2040.2523200339901,10.949829433468311,0.9785712340593035,1.000686051840325,0.0006256266539314416,0.0,3.9653699024388516
2040.259264625661,10.949974331496263,0.9784406465553978,1.0005382849930529,0.0006256396200105304,0.0,3.972314494109696
2040.266209217331,10.951094728989538,0.9774314907237536,0.9994921432750596,0.0006260243645374467,0.0,3.9792590857796313
2040.2731538094658,10.951294920281095,0.9772512855934696,0.9992936978839904,0.0006260018828024153,0.0,3.9862036779145456
2040.2800984011365,10.94914497697702,0.9791883274149404,1.0012602485259803,0.0006253675673945753,0.0,3.993148269585163
2040.287042992807,10.95124343782567,0.9772976251079428,0.9993127918823606,0.0006258843712326339,0.0,4.00009286125578
2040.2939875840125,10.950018282090149,0.9784010400865901,1.00042692997387,0.0006256234281916858,0.0,4.007037452461191
2040.300932175683,10.950565167594277,0.977908343418594,0.9999090345593562,0.0006257458556478249,0.0,4.013982044131808
2040.307876767352,10.949629394220317,0.9787515455263469,1.0007571063205858,0.0006253945941560765,0.0,4.020926635800606
2040.3148213585564,10.951656429542693,0.9769259518887765,0.9988764118712264,0.0006260912148020148,0.0,4.027871227005107
2040.321765950227,10.949637216624264,0.9787444939402054,1.000721751719192,0.0006254324402871985,0.0,4.034815818675725
2040.3287105414315,10.951291334093774,0.9772545134603696,0.9991842916870064,0.0006258998874244166,0.0,4.041760409880226
2040.3356551326365,10.95160233478576,0.9769746265928076,0.9988841240388278,0.000625887635261568,0.0,4.048705001085182
2040.342599723841,10.951349032562073,0.9772025813334853,0.9991032061897761,0.000625937263304691,0.0,4.055649592289683
2040.35648890625,10.949981707204563,0.9784339997582725,1.000334273847713,0.0006254346112672867,0.0,4.069538774698685
2040.3634334974545,10.951340126375218,0.9772105972626236,0.9990695588880485,0.0006257656587307147,0.0,4.0764833659031865
2040.3703780881935,10.950487718708342,0.9779781031012751,0.9998403113764033,0.0006254265157087101,0.0,4.083427956642254
2040.377322679398,10.949836735325395,0.978564652936524,1.0004260619813916,0.0006251797965034404,0.0,4.090372547846755
2040.384267270136,10.950974555053136,0.9775396830177167,0.999364315666899,0.0006254701452717219,0.0,4.097317138584685
2040.3912118613416,10.950572662169732,0.977901593176188,0.9997204409588338,0.0006253240639403485,0.0,4.104261729790323
2040.3981564520805,10.949776053777503,0.9786193462193051,1.000440351783447,0.0006251411566309059,0.0,4.111206320529163
2040.40510104282,10.951006386956236,0.977511023669169,0.999293493575966,0.0006254747086622156,0.0,4.118150911268685
2040.412045633559,10.951226764942632,0.9773126328916365,0.9990768805449299,0.000625469368138071,0.0,4.125095502007753
2040.418990224297,10.950010283582948,0.9784082478931959,1.000183095847772,0.0006251669694998278,0.0,4.132040092745683
2040.4259348145706,10.949681384929498,0.9787046789224537,1.0004723396576467,0.0006250140057725374,0.0,4.138984683019316
2040.43287940531,10.949825076798795,0.9785751607221516,1.00032617657917,0.0006250346221621006,0.0,4.145929273758611
2040.4398239960478,10.950285812695231,0.978159987080097,0.9998880346474943,0.0006252444758159019,0.0,4.1528738644965415
2040.446768586322,10.949696969913976,0.9786906304015611,1.0004167359283516,0.0006250899481441999,0.0,4.15981845477063
2040.453713176595,10.950522132374587,0.9779471054440957,0.9996430046469575,0.0006253583228645375,0.0,4.166763045043808
2040.460657767333,10.949434217592295,0.9789275059453282,1.0006314592503942,0.0006249476373045598,0.0,4.173707635781739
2040.4676023576064,10.951023437696929,0.9774956726510842,0.9991542224995859,0.000625551039627868,0.0,4.180652226055145
2040.4745469478798,10.949800182679319,0.9785975980749255,1.0002669081984379,0.0006252676600636087,0.0,4.187596816328551
2040.481491538154,10.950425668565378,0.9780339964342267,0.9996771972714428,0.0006254405912732975,0.0,4.194541406602639
2040.488436127961,10.950257438711642,0.9781855500648791,0.999818491232244,0.0006252808523368549,0.0,4.201485996409701
2040.4953807182342,10.95003273522605,0.9783880158648544,1.0000118365072257,0.000625295999805458,0.0,4.20843058668288
2040.5023253085076,10.949786854438067,0.978609611181677,1.0002247462392004,0.0006252171640769782,0.0,4.215375176956286
2040.5092698983153,10.949466429543573,0.9788984632577723,1.0005064091733458,0.0006251915422272135,0.0,4.222319766764031
2040.5162144881228,10.949584052205145,0.9787924205509648,1.0003844759271812,0.0006253562880155492,0.0,4.229264356571548
2040.523159078396,10.950323150982493,0.9781263488994524,0.9996901882174164,0.0006254888693485174,0.0,4.236208946844727
2040.530103668203,10.95015541487029,0.9782774719663284,0.9998311361725897,0.0006254874959636088,0.0,4.243153536651789
2040.5370482580115,10.948921214866665,0.97939015160128,1.0009548264134525,0.0006251990648528763,0.0,4.250098126460216
2040.543992847819,10.950263046393365,0.9781804978808943,0.9997050682520892,0.0006255941545914887,0.0,4.257042716267733
2040.5509374376265,10.949379991096004,0.9789763991609921,1.0005050202605257,0.0006253305508679827,0.0,4.263987306075251
2040.5578820269684,10.950276636326453,0.9781682542767292,0.9996656696043276,0.0006256767288795822,0.0,4.270931895417107
2040.564826616776,10.948854200881897,0.9794506035434325,1.0009627676066462,0.0006252883324010289,0.0,4.277876485224624
2040.5717712061169,10.949966227755947,0.9784479494881626,0.9999246895518558,0.000625791520078311,0.0,4.284821074565571
2040.5787157959255,10.948955412871998,0.9793593037194366,1.0008426508238188,0.000625325373197606,0.0,4.291765664374225
2040.585660385268,10.949695614465526,0.9786918522135641,1.0001471878888952,0.0006256777919044522,0.0,4.298710253716763
2040.5926049746095,10.950501355970411,0.9779658193993275,0.9993918960473728,0.0006259426923855475,0.0,4.305654843058164
2040.5995495639513,10.949439104592354,0.9789230997111137,1.0003568112673682,0.0006256600619513577,0.0,4.31259943240002
2040.6064941532932,10.950204769381859,0.9782330032369794,0.9996382940248344,0.0006259571503082567,0.0,4.319544021741876
2040.6134387426355,10.951294461585404,0.9772516984571538,0.9986222366697101,0.0006263922859456645,0.0,4.326488611084187
2040.6203833319773,10.951451134160818,0.9771106904540635,0.998464884467317,0.0006263376603211989,0.0,4.333433200426043
2040.6273279208535,10.94923117042108,0.9791105955829151,1.0004952261791182,0.0006257588080905083,0.0,4.340377789302238
