time,mag,cbv_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
1326.349750,9.580456,22070.769633,4.466472,0.955750,2.0237e-04,0.998359,1,True,True,True,True
1326.370584,9.577748,22125.900561,4.472340,0.958137,2.0213e-04,1.000809,1,True,True,True,True
1326.391418,9.578210,22116.478964,4.472147,0.957729,2.0221e-04,1.000338,1,True,True,True,True
1326.412252,9.578132,22118.064295,4.473498,0.957798,2.0226e-04,1.000366,1,True,True,True,True
1326.433085,9.578108,22118.561147,4.474774,0.957819,2.0231e-04,1.000344,1,True,True,True,True
1326.453919,9.577926,22122.263387,4.476540,0.957979,2.0235e-04,1.000467,1,True,True,True,True
1326.474753,9.577791,22125.008194,4.477733,0.958098,2.0238e-04,1.000547,1,True,True,True,True
1326.495587,9.577711,22126.650359,4.479659,0.958169,2.0246e-04,1.000577,1,True,True,True,True
1326.516421,9.578569,22109.168138,4.480510,0.957412,2.0265e-04,0.999743,1,True,True,True,True
1326.537255,9.577711,22126.637650,4.482723,0.958169,2.0259e-04,1.000488,1,True,True,True,True
1326.558089,9.577701,22126.847513,4.485754,0.958178,2.0273e-04,1.000454,1,True,True,True,True
1326.578923,9.578131,22118.095149,4.485172,0.957799,2.0278e-04,1.000014,1,True,True,True,True
1326.599757,9.577493,22131.093265,4.487416,0.958362,2.0277e-04,1.000557,1,True,True,True,True
1326.620590,9.577953,22121.706606,4.488270,0.957955,2.0289e-04,1.000089,1,True,True,True,True
1326.641424,9.578082,22119.079267,4.488980,0.957842,2.0295e-04,0.999926,1,True,True,True,True
1326.662258,9.577664,22127.599636,4.488205,0.958211,2.0283e-04,1.000267,1,True,True,True,True
1326.683092,9.577567,22129.575373,4.487657,0.958296,2.0279e-04,1.000312,1,True,True,True,True
1326.703926,9.577305,22134.922157,4.486563,0.958528,2.0269e-04,1.000509,1,True,True,True,True
1326.724760,9.577564,22129.652318,4.485084,0.958299,2.0267e-04,1.000227,1,True,True,True,True
1326.745594,9.578507,22110.432496,4.482569,0.957467,2.0274e-04,0.999314,1,True,True,True,True
1326.766428,9.577519,22130.558506,4.482666,0.958339,2.0256e-04,1.000179,1,True,True,True,True
1326.787261,9.577179,22137.499015,4.483095,0.958639,2.0251e-04,1.000449,1,True,True,True,True
1326.808095,9.577860,22123.613931,4.483786,0.958038,2.0267e-04,0.999777,1,True,True,True,True
1326.828929,9.578156,22117.572488,4.483240,0.957776,2.0270e-04,0.999460,1,True,True,True,True
1326.849763,9.577554,22129.836594,4.483529,0.958307,2.0260e-04,0.999970,1,True,True,True,True
1326.870597,9.577131,22138.476768,4.482473,0.958682,2.0247e-04,1.000316,1,True,True,True,True
1326.891431,9.577752,22125.814820,4.479530,0.958133,2.0246e-04,0.999700,1,True,True,True,True
1326.912265,9.577317,22134.670478,4.476614,0.958517,2.0224e-04,1.000056,1,True,True,True,True
1326.933099,9.576822,22144.773621,4.474806,0.958954,2.0207e-04,1.000468,1,True,True,True,True
1326.953932,9.577824,22124.351428,4.468466,0.958070,2.0197e-04,0.999502,1,True,True,True,True
1326.974766,9.577546,22130.001610,4.465183,0.958315,2.0177e-04,0.999713,1,True,True,True,True
1326.995600,9.577243,22136.181425,4.465281,0.958582,2.0172e-04,0.999948,1,True,True,True,True
1327.016434,9.576860,22144.000918,4.463616,0.958921,2.0157e-04,1.000257,1,True,True,True,True
1327.037268,9.577251,22136.030741,4.462466,0.958576,2.0159e-04,0.999853,1,True,True,True,True
1327.058102,9.577988,22121.001221,4.462805,0.957925,2.0175e-04,0.999130,1,True,True,True,True
1327.078936,9.576980,22141.544574,4.463733,0.958814,2.0160e-04,1.000013,1,True,True,True,True
1327.099770,9.576868,22143.843094,4.465344,0.958914,2.0165e-04,1.000073,1,True,True,True,True
1327.120603,9.576841,22144.377954,4.465641,0.958937,2.0166e-04,1.000053,1,True,True,True,True
1327.141437,9.576456,22152.245674,4.466538,0.959278,2.0163e-04,1.000364,1,True,True,True,True
1327.162271,9.577250,22136.046185,4.465436,0.958576,2.0173e-04,0.999589,1,True,True,True,True
1327.183105,9.576959,22141.980960,4.465206,0.958833,2.0166e-04,0.999812,1,True,True,True,True
1327.203939,9.576277,22155.892839,4.463803,0.959436,2.0147e-04,1.000397,1,True,True,True,True
1327.224773,9.576321,22154.999227,4.462465,0.959397,2.0142e-04,1.000312,1,True,True,True,True
1327.245607,9.576005,22161.444030,4.460922,0.959676,2.0129e-04,1.000559,1,True,True,True,True
1327.266440,9.576582,22149.664404,4.456781,0.959166,2.0121e-04,0.999983,1,True,True,True,True
1327.287274,9.576180,22157.873904,4.453733,0.959521,2.0100e-04,1.000309,1,True,True,True,True
1327.308108,9.576019,22161.163909,4.452866,0.959664,2.0093e-04,1.000414,1,True,True,True,True
1327.328942,9.576410,22153.174264,4.450230,0.959318,2.0088e-04,1.000009,1,True,True,True,True
1327.349776,9.576433,22152.711080,4.451049,0.959298,2.0093e-04,0.999944,1,True,True,True,True
1327.370610,9.576522,22150.883476,4.449497,0.959219,2.0087e-04,0.999817,1,True,True,True,True
1327.391444,9.576183,22157.798432,4.451004,0.959518,2.0088e-04,1.000085,1,True,True,True,True
1327.412277,9.576552,22150.273051,4.449974,0.959192,2.0090e-04,0.999702,1,True,True,True,True
1327.433111,9.576124,22159.007444,4.452379,0.959571,2.0093e-04,1.000052,1,True,True,True,True
1327.453945,9.576303,22155.352072,4.454187,0.959412,2.0104e-04,0.999843,1,True,True,True,True
1327.474779,9.576306,22155.297578,4.455500,0.959410,2.0110e-04,0.999796,1,True,True,True,True
1327.495613,9.575285,22176.147538,4.458702,0.960313,2.0106e-04,1.000693,1,True,True,True,True
1327.516447,9.576107,22159.350458,4.459499,0.959585,2.0125e-04,0.999891,1,True,True,True,True
1327.537281,9.576231,22156.828902,4.461713,0.959476,2.0137e-04,0.999733,1,True,True,True,True
1327.558114,9.576377,22153.840015,4.463858,0.959347,2.0149e-04,0.999554,1,True,True,True,True
1327.578948,9.576273,22155.965654,4.465343,0.959439,2.0154e-04,0.999606,1,True,True,True,True
1327.599782,9.575774,22166.162480,4.468793,0.959880,2.0160e-04,1.000022,1,True,True,True,True
1327.620616,9.576663,22148.011048,4.467049,0.959094,2.0169e-04,0.999159,1,True,True,True,True
1327.641450,9.575903,22163.519818,4.468042,0.959766,2.0159e-04,0.999814,1,True,True,True,True
1327.662284,9.575942,22162.734084,4.466646,0.959732,2.0154e-04,0.999735,1,True,True,True,True
1327.683118,9.575786,22165.903027,4.466891,0.959869,2.0152e-04,0.999834,1,True,True,True,True
1327.703951,9.576620,22148.892466,4.465611,0.959133,2.0162e-04,0.999022,1,True,True,True,True
1327.724785,9.575947,22162.631743,4.465528,0.959728,2.0149e-04,0.999598,1,True,True,True,True
1327.745619,9.576170,22158.070325,4.465210,0.959530,2.0152e-04,0.999348,1,True,True,True,True
1327.766453,9.576696,22147.333303,4.465929,0.959065,2.0165e-04,0.998820,1,True,True,True,True
1327.787287,9.575732,22167.010654,4.464317,0.959917,2.0139e-04,0.999663,1,True,True,True,True
1327.808121,9.575603,22169.638668,4.465213,0.960031,2.0141e-04,0.999738,1,True,True,True,True
1327.828955,9.576006,22161.423497,4.463073,0.959675,2.0139e-04,0.999323,1,True,True,True,True
1327.870622,9.575010,22181.766741,4.462042,0.960556,2.0116e-04,1.000153,1,True,True,True,True
1327.891456,9.575423,22173.327598,4.460037,0.960191,2.0114e-04,0.999728,1,True,True,True,True
1327.912290,9.575101,22179.894285,4.457859,0.960475,2.0099e-04,0.999980,1,True,True,True,True
1327.933124,9.575102,22179.878263,4.455992,0.960474,2.0090e-04,0.999935,1,True,True,True,True
1327.953958,9.574989,22182.193816,4.453511,0.960575,2.0077e-04,0.999996,1,True,True,True,True
1327.974792,9.574580,22190.543680,4.451515,0.960936,2.0060e-04,1.000328,1,True,True,True,True
1327.995625,9.574467,22192.852085,4.449990,0.961036,2.0051e-04,1.000388,1,True,True,True,True
1328.016459,9.574611,22189.920529,4.449467,0.960909,2.0052e-04,1.000212,1,True,True,True,True
1328.037293,9.574881,22184.404873,4.448070,0.960670,2.0050e-04,0.999919,1,True,True,True,True
1328.058127,9.574469,22192.820864,4.448108,0.961035,2.0043e-04,1.000254,1,True,True,True,True
1328.078961,9.574829,22185.461800,4.449026,0.960716,2.0054e-04,0.999879,1,True,True,True,True
1328.099795,9.574770,22186.654189,4.449214,0.960768,2.0054e-04,0.999888,1,True,True,True,True
1328.120628,9.574524,22191.696252,4.450246,0.960986,2.0054e-04,1.000071,1,True,True,True,True
1328.141462,9.574400,22194.229796,4.448916,0.961096,2.0045e-04,1.000142,1,True,True,True,True
1328.162296,9.574959,22182.796483,4.448663,0.960601,2.0055e-04,0.999582,1,True,True,True,True
1328.183130,9.574178,22198.770087,4.449213,0.961292,2.0043e-04,1.000258,1,True,True,True,True
1328.203964,9.574385,22194.524299,4.447757,0.961109,2.0040e-04,1.000023,1,True,True,True,True
1328.224798,9.573814,22206.217126,4.447209,0.961615,2.0027e-04,1.000506,1,True,True,True,True
1328.245631,9.574946,22183.060394,4.444692,0.960612,2.0036e-04,0.999418,1,True,True,True,True
1328.266465,9.574125,22199.858081,4.445916,0.961340,2.0027e-04,1.000131,1,True,True,True,True
1328.287299,9.574302,22196.224149,4.443753,0.961182,2.0020e-04,0.999923,1,True,True,True,True
1328.308133,9.573743,22207.663059,4.443116,0.961678,2.0007e-04,1.000394,1,True,True,True,True
1328.328967,9.573615,22210.272182,4.441186,0.961791,1.9996e-04,1.000468,1,True,True,True,True
1328.349801,9.574230,22197.697602,4.441422,0.961246,2.0008e-04,0.999858,1,True,True,True,True
1328.370635,9.574388,22194.472082,4.439988,0.961106,2.0005e-04,0.999668,1,True,True,True,True
1328.391468,9.573706,22208.414535,4.440676,0.961710,1.9995e-04,1.000252,1,True,True,True,True
1328.412302,9.574041,22201.572466,4.439784,0.961414,1.9998e-04,0.999900,1,True,True,True,True
1328.433136,9.573835,22205.774627,4.441105,0.961596,2.0000e-04,1.000045,1,True,True,True,True
1328.453970,9.574174,22198.843051,4.441161,0.961296,2.0006e-04,0.999689,1,True,True,True,True
1328.474804,9.573302,22216.681986,4.442090,0.962068,1.9994e-04,1.000448,1,True,True,True,True
1328.495638,9.573726,22208.014889,4.442181,0.961693,2.0003e-04,1.000014,1,True,True,True,True
1328.516471,9.573146,22219.877486,4.444555,0.962206,2.0003e-04,1.000504,1,True,True,True,True
1328.537305,9.573891,22204.627770,4.445484,0.961546,2.0021e-04,0.999774,1,True,True,True,True
1328.558139,9.573258,22217.589055,4.448674,0.962107,2.0023e-04,1.000313,1,True,True,True,True
1328.578973,9.573677,22209.004665,4.449360,0.961736,2.0034e-04,0.999883,1,True,True,True,True
1328.599807,9.573608,22210.427619,4.449430,0.961797,2.0033e-04,0.999903,1,True,True,True,True
1328.620641,9.573693,22208.689803,4.450365,0.961722,2.0039e-04,0.999781,1,True,True,True,True
1328.641474,9.573748,22207.565139,4.450161,0.961673,2.0039e-04,0.999686,1,True,False,False,True
1331.766544,9.565790,22370.932879,4.420912,0.968748,1.9762e-04,1.000375,2,True,True,True,True
1331.787378,9.565841,22369.879476,4.420842,0.968702,1.9762e-04,1.000279,2,True,True,True,True
1331.808211,9.565494,22377.023140,4.421238,0.969012,1.9758e-04,1.000551,2,True,True,True,True
1331.829045,9.565336,22380.287204,4.422455,0.969153,1.9760e-04,1.000649,2,True,True,True,True
1331.849879,9.566617,22353.901349,4.419520,0.968010,1.9771e-04,0.999421,2,True,True,True,True
1331.870713,9.565977,22367.081606,4.420719,0.968581,1.9764e-04,0.999962,2,True,True,True,True
1331.891546,9.565755,22371.640321,4.420250,0.968778,1.9758e-04,1.000118,2,True,True,True,True
1331.912380,9.565184,22383.422981,4.421041,0.969289,1.9751e-04,1.000597,2,True,True,True,True
1331.933214,9.565990,22366.805961,4.418718,0.968569,1.9756e-04,0.999806,2,True,True,True,True
1331.954048,9.565428,22378.381542,4.419319,0.969070,1.9748e-04,1.000276,2,True,True,True,True
1331.974881,9.566229,22361.880532,4.418379,0.968356,1.9759e-04,0.999490,2,True,True,True,True
1331.995715,9.565196,22383.163425,4.419408,0.969277,1.9744e-04,1.000393,2,True,True,True,True
1332.016549,9.565907,22368.510991,4.417249,0.968643,1.9748e-04,0.999691,2,True,True,True,True
1332.037383,9.564900,22389.274841,4.418804,0.969542,1.9736e-04,1.000571,2,True,True,True,True
1332.058216,9.565752,22371.711623,4.417067,0.968781,1.9744e-04,0.999738,2,True,True,True,True
1332.079050,9.564895,22389.369537,4.420287,0.969546,1.9743e-04,1.000479,2,True,True,True,True
1332.099884,9.564844,22390.426903,4.418869,0.969592,1.9736e-04,1.000478,2,True,True,True,True
1332.120718,9.565189,22383.308697,4.419032,0.969284,1.9743e-04,1.000112,2,True,True,True,True
1332.141551,9.564797,22391.395483,4.419376,0.969634,1.9737e-04,1.000425,2,True,True,True,True
1332.162385,9.564994,22387.342016,4.418640,0.969458,1.9737e-04,1.000196,2,True,True,True,True
1332.183219,9.565078,22385.605887,4.419472,0.969383,1.9742e-04,1.000071,2,True,True,True,True
1332.204053,9.565861,22369.457324,4.416717,0.968684,1.9744e-04,0.999302,2,True,True,True,True
1332.224886,9.564619,22395.063108,4.418969,0.969793,1.9732e-04,1.000397,2,True,True,True,True
1332.245720,9.565157,22383.977113,4.417769,0.969313,1.9736e-04,0.999854,2,True,True,True,True
1332.266554,9.564755,22392.262199,4.417751,0.969671,1.9729e-04,1.000176,2,True,True,True,True
1332.287388,9.564703,22393.333117,4.418346,0.969718,1.9731e-04,1.000176,2,True,True,True,True
1332.308221,9.564853,22390.248198,4.417687,0.969584,1.9730e-04,0.999991,2,True,True,True,True
1332.329055,9.564964,22387.950849,4.416007,0.969485,1.9725e-04,0.999840,2,True,True,True,True
1332.349889,9.565295,22381.126695,4.415251,0.969189,1.9728e-04,0.999487,2,True,True,True,True
1332.370723,9.564883,22389.615502,4.415382,0.969557,1.9721e-04,0.999819,2,True,True,True,True
1332.391556,9.564280,22402.070712,4.415515,0.970096,1.9710e-04,1.000327,2,True,True,True,True
1332.412390,9.565131,22384.502099,4.415245,0.969335,1.9725e-04,0.999494,2,True,True,True,True
1332.433224,9.564500,22397.530292,4.414091,0.969900,1.9708e-04,1.000028,2,True,True,True,True
1332.454058,9.564655,22394.325866,4.414118,0.969761,1.9711e-04,0.999837,2,True,True,True,True
1332.474891,9.564337,22400.893690,4.414929,0.970045,1.9709e-04,1.000083,2,True,True,True,True
1332.495725,9.564685,22393.700019,4.414919,0.969734,1.9715e-04,0.999714,2,True,True,True,True
1332.516559,9.564071,22406.375717,4.415266,0.970283,1.9705e-04,1.000232,2,True,True,True,True
1332.537393,9.564105,22405.664957,4.415847,0.970252,1.9709e-04,1.000152,2,True,True,True,True
1332.558226,9.564227,22403.158492,4.416310,0.970143,1.9713e-04,0.999992,2,True,True,True,True
1332.579060,9.564198,22403.744146,4.416588,0.970169,1.9714e-04,0.999970,2,True,True,True,True
1332.599894,9.563759,22412.807914,4.418690,0.970561,1.9715e-04,1.000327,2,True,True,True,True
1332.620728,9.564390,22399.800631,4.417508,0.969998,1.9721e-04,0.999699,2,True,True,True,True
1332.641561,9.563707,22413.887308,4.419181,0.970608,1.9716e-04,1.000279,2,True,True,True,True
1332.662395,9.564165,22404.444962,4.417682,0.970199,1.9718e-04,0.999810,2,True,True,True,True
1332.683229,9.563974,22408.366984,4.418226,0.970369,1.9717e-04,0.999937,2,True,True,True,True
1332.704063,9.563518,22417.796918,4.418812,0.970777,1.9711e-04,1.000310,2,True,True,True,True
1332.724896,9.563331,22421.649224,4.418498,0.970944,1.9706e-04,1.000434,2,True,True,True,True
1332.745730,9.563645,22415.158777,4.417808,0.970663,1.9709e-04,1.000097,2,True,True,True,True
1332.766564,9.563068,22427.084326,4.418707,0.971179,1.9703e-04,1.000581,2,True,True,True,True
1332.787397,9.564159,22404.556224,4.416600,0.970204,1.9713e-04,0.999528,2,True,True,True,True
1332.808231,9.564724,22392.908687,4.415708,0.969699,1.9719e-04,0.998960,2,True,True,True,True
1332.829065,9.564011,22407.605857,4.416445,0.970336,1.9710e-04,0.999568,2,True,True,True,True
1332.870732,9.562995,22428.597749,4.417769,0.971245,1.9697e-04,1.000409,2,True,True,True,True
1332.891566,9.562695,22434.794466,4.417801,0.971513,1.9692e-04,1.000637,2,True,True,True,True
1332.912400,9.562710,22434.476032,4.418486,0.971499,1.9695e-04,1.000575,2,True,True,True,True
1332.933234,9.562620,22436.340041,4.418116,0.971580,1.9692e-04,1.000610,2,True,True,True,True
1332.954067,9.563070,22427.051842,4.417574,0.971178,1.9698e-04,1.000148,2,True,True,True,True
1332.974901,9.562383,22441.237355,4.418534,0.971792,1.9689e-04,1.000733,2,True,True,True,True
1332.995735,9.562692,22434.848452,4.417261,0.971516,1.9689e-04,1.000400,2,True,True,True,True
1333.016569,9.562589,22436.984994,4.417148,0.971608,1.9687e-04,1.000448,2,True,True,True,True
1333.037402,9.562422,22440.434412,4.417162,0.971757,1.9684e-04,1.000554,2,True,True,True,True
1333.058236,9.562287,22443.226076,4.417769,0.971878,1.9684e-04,1.000630,2,True,True,True,True
1333.079070,9.562462,22439.609410,4.417474,0.971722,1.9686e-04,1.000421,2,True,True,True,True
1333.099903,9.562142,22446.215484,4.417946,0.972008,1.9682e-04,1.000668,2,True,True,True,True
1333.120737,9.562645,22435.819651,4.416882,0.971558,1.9687e-04,1.000157,2,True,True,True,True
1333.141571,9.561994,22449.275362,4.417857,0.972140,1.9679e-04,1.000708,2,True,True,True,True
1333.162405,9.561913,22450.960715,4.418239,0.972213,1.9680e-04,1.000736,2,True,True,True,True
1333.183238,9.561858,22452.093252,4.418686,0.972262,1.9681e-04,1.000738,2,True,True,True,True
1333.204072,9.562110,22446.872673,4.418456,0.972036,1.9684e-04,1.000458,2,True,True,True,True
1333.224906,9.562244,22444.103663,4.419656,0.971916,1.9692e-04,1.000287,2,True,True,True,True
1333.245740,9.562300,22442.962067,4.417879,0.971867,1.9685e-04,1.000188,2,True,True,True,True
1333.266573,9.561252,22464.635859,4.418998,0.972805,1.9671e-04,1.001106,2,True,True,True,True
1333.287407,9.562168,22445.684199,4.417578,0.971985,1.9681e-04,1.000213,2,True,True,True,True
1333.308241,9.561575,22457.949506,4.418042,0.972516,1.9673e-04,1.000712,2,True,True,True,True
1333.329075,9.562171,22445.614486,4.417008,0.971982,1.9679e-04,1.000115,2,True,True,True,True
1333.349908,9.561438,22460.777972,4.416783,0.972638,1.9664e-04,1.000743,2,True,True,True,True
1333.370742,9.562325,22442.440249,4.415341,0.971844,1.9674e-04,0.999878,2,True,True,True,True
1333.391576,9.561250,22464.676395,4.415590,0.972807,1.9656e-04,1.000821,2,True,True,True,True
1333.412409,9.562390,22441.099164,4.414844,0.971786,1.9673e-04,0.999722,2,True,True,True,True
1333.433243,9.561101,22467.746500,4.416118,0.972940,1.9655e-04,1.000862,2,True,True,True,True
1333.454077,9.562233,22444.338581,4.413429,0.971927,1.9664e-04,0.999771,2,True,True,True,True
1333.474911,9.560768,22474.638720,4.415884,0.973239,1.9648e-04,1.001073,2,True,True,True,True
1333.495744,9.561213,22465.425474,4.414865,0.972840,1.9652e-04,1.000615,2,True,True,True,True
1333.516578,9.560719,22475.665488,4.416268,0.973283,1.9649e-04,1.001023,2,True,True,True,True
1333.537412,9.561943,22450.333563,4.415057,0.972186,1.9666e-04,0.999847,2,True,True,True,True
1333.558245,9.561029,22469.247962,4.418694,0.973005,1.9666e-04,1.000641,2,True,True,True,True
1333.579079,9.561613,22457.152003,4.415353,0.972481,1.9661e-04,1.000055,2,True,True,True,True
1333.599913,9.560557,22479.015085,4.417756,0.973428,1.9653e-04,1.000981,2,True,True,True,True
1333.620747,9.560816,22473.657629,4.418162,0.973196,1.9659e-04,1.000694,2,True,True,True,True
1333.641580,9.561091,22467.964590,4.417973,0.972950,1.9663e-04,1.000393,2,True,True,True,True
1333.662414,9.561386,22461.863482,4.417210,0.972685,1.9665e-04,1.000074,2,True,True,True,True
1333.683248,9.560432,22481.595570,4.418913,0.973540,1.9656e-04,1.000904,2,True,True,True,True
1333.704082,9.561506,22459.380095,4.417175,0.972578,1.9667e-04,0.999868,2,True,True,True,True
1333.724915,9.560986,22470.133331,4.417431,0.973044,1.9659e-04,1.000298,2,True,True,True,True
1333.745749,9.561308,22463.467749,4.417471,0.972755,1.9665e-04,0.999954,2,True,True,True,True
1333.766583,9.559829,22494.088704,4.418748,0.974081,1.9644e-04,1.001269,2,True,True,True,True
1333.787416,9.560775,22474.493203,4.417634,0.973232,1.9656e-04,1.000349,2,True,True,True,True
1333.808250,9.560927,22471.354474,4.417417,0.973096,1.9658e-04,1.000162,2,True,True,True,True
1333.829084,9.560879,22472.348541,4.416898,0.973139,1.9655e-04,1.000158,2,True,True,True,True
1333.849918,9.560415,22481.951818,4.417715,0.973555,1.9650e-04,1.000538,2,True,True,True,True
1333.870751,9.560718,22475.673643,4.417153,0.973283,1.9653e-04,1.000211,2,True,True,True,True
1333.891585,9.560273,22484.900836,4.417477,0.973683,1.9646e-04,1.000573,2,True,True,True,True
1333.912419,9.560082,22488.856123,4.416834,0.973854,1.9640e-04,1.000702,2,True,True,True,True
1333.933252,9.560810,22473.783485,4.416688,0.973202,1.9653e-04,0.999983,2,True,True,True,True
1333.954086,9.560411,22482.034563,4.416638,0.973559,1.9645e-04,1.000303,2,True,True,True,True
1333.974920,9.560263,22485.094322,4.416712,0.973691,1.9643e-04,1.000391,2,True,True,True,True
1333.995754,9.560074,22489.010040,4.417691,0.973861,1.9644e-04,1.000517,2,True,True,True,True
1334.016587,9.561127,22467.217676,4.415175,0.972917,1.9652e-04,0.999500,2,True,True,True,True
1334.037421,9.560400,22482.261680,4.415686,0.973569,1.9641e-04,1.000122,2,True,True,True,True
1334.058255,9.559829,22494.085164,4.416343,0.974081,1.9633e-04,1.000600,2,True,True,True,True
1334.079088,9.560129,22487.872760,4.416132,0.973812,1.9638e-04,1.000276,2,True,True,True,True
1334.099922,9.560456,22481.108273,4.416189,0.973519,1.9644e-04,0.999927,2,True,True,True,True
1334.120756,9.560408,22482.104941,4.417678,0.973562,1.9650e-04,0.999924,2,True,True,True,True
1334.141590,9.560421,22481.818859,4.416078,0.973550,1.9643e-04,0.999863,2,True,True,True,True
1334.162423,9.560772,22474.559136,4.416281,0.973235,1.9650e-04,0.999493,2,True,True,True,True
1334.183257,9.560766,22474.689364,4.416265,0.973241,1.9650e-04,0.999451,2,True,True,True,True
1334.204091,9.559707,22496.625190,4.417479,0.974191,1.9636e-04,1.000379,2,True,True,True,True
