time,mag,cbv_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
1327.225017,9.750708,18867.601418,4.074691,0.997462,2.1596e-04,0.976069,1,True,True,True,True
1327.245850,9.750843,18865.257513,4.073450,0.997339,2.1592e-04,0.975983,1,True,True,True,True
1327.266684,9.750823,18865.615726,4.072740,0.997357,2.1588e-04,0.976038,1,True,True,True,True
1327.287517,9.748737,18901.897100,4.072200,0.999276,2.1544e-04,0.977950,1,True,True,True,True
1327.308350,9.747771,18918.706136,4.071357,1.000164,2.1520e-04,0.978855,1,True,True,True,True
1327.329184,9.747488,18923.638315,4.069486,1.000425,2.1505e-04,0.979146,1,True,True,True,True
1327.350017,9.744544,18975.021099,4.072237,1.003141,2.1461e-04,0.981841,1,True,True,True,True
1327.370851,9.742084,19018.062181,4.074444,1.005417,2.1424e-04,0.984104,1,True,True,True,True
1327.391684,9.740398,19047.616083,4.078087,1.006979,2.1410e-04,0.985669,1,True,True,True,True
1327.412517,9.737336,19101.412139,4.083616,1.009823,2.1379e-04,0.988488,1,True,True,True,True
1327.433351,9.733670,19166.017340,4.089641,1.013239,2.1338e-04,0.991868,1,True,True,True,True
1327.454184,9.730685,19218.796143,4.094925,1.016029,2.1307e-04,0.994635,1,True,True,True,True
1327.475018,9.726585,19291.500358,4.100288,1.019872,2.1254e-04,0.998434,1,True,True,True,True
1327.495851,9.726282,19296.884498,4.100521,1.020157,2.1250e-04,0.998749,1,True,True,True,True
1327.516685,9.729070,19247.393987,4.095197,1.017541,2.1277e-04,0.996224,1,True,True,True,True
1327.537518,9.719192,19423.305458,4.111169,1.026841,2.1166e-04,1.005366,1,True,True,True,True
1327.558351,9.715218,19494.522566,4.117698,1.030606,2.1122e-04,1.009089,1,True,True,True,True
1327.579185,9.712402,19545.164277,4.122375,1.033283,2.1092e-04,1.011747,1,True,True,True,True
1327.600018,9.709901,19590.237856,4.125892,1.035666,2.1061e-04,1.014117,1,True,True,True,True
1327.620852,9.709901,19590.230215,4.125562,1.035665,2.1059e-04,1.014154,1,True,True,True,True
1327.641685,9.708348,19618.280532,4.126734,1.037148,2.1035e-04,1.015643,1,True,True,True,True
1327.662518,9.707624,19631.360508,4.125067,1.037840,2.1013e-04,1.016357,1,True,True,True,True
1327.683352,9.707261,19637.923392,4.124012,1.038187,2.1000e-04,1.016734,1,True,True,True,True
1327.704185,9.708452,19616.392046,4.120947,1.037048,2.1008e-04,1.015656,1,True,True,True,True
1327.725019,9.709205,19602.801436,4.117402,1.036330,2.1004e-04,1.014989,1,True,True,True,True
1327.745852,9.710888,19572.437910,4.111615,1.034725,2.1007e-04,1.013454,1,True,True,True,True
1327.766685,9.712497,19543.451191,4.105985,1.033192,2.1010e-04,1.011990,1,True,True,True,True
1327.787519,9.715834,19483.481975,4.098706,1.030022,2.1037e-04,1.008921,1,True,True,True,True
1327.808352,9.716887,19464.588077,4.095124,1.029023,2.1039e-04,1.007980,1,True,True,True,True
1327.829186,9.720210,19405.098229,4.087778,1.025878,2.1065e-04,1.004935,1,True,True,True,True
1327.870853,9.723575,19345.052873,4.075748,1.022704,2.1069e-04,1.001899,1,True,True,True,True
1327.891686,9.726288,19296.770692,4.068047,1.020151,2.1081e-04,0.999435,1,True,True,True,True
1327.912519,9.728082,19264.916381,4.061705,1.018467,2.1083e-04,0.997821,1,True,True,True,True
1327.933353,9.730665,19219.135583,4.054007,1.016047,2.1094e-04,0.995486,1,True,True,True,True
1327.954186,9.732908,19179.473602,4.046601,1.013950,2.1099e-04,0.993468,1,True,True,True,True
1327.975020,9.734258,19155.652041,4.040821,1.012691,2.1095e-04,0.992270,1,True,True,True,True
1327.995853,9.736437,19117.249003,4.033894,1.010660,2.1101e-04,0.990317,1,True,True,True,True
1328.016686,9.738291,19084.618100,4.027053,1.008935,2.1101e-04,0.988663,1,True,True,True,True
1328.037520,9.740627,19043.599768,4.021111,1.006767,2.1115e-04,0.986574,1,True,True,True,True
1328.058353,9.745204,18963.493975,4.010503,1.002532,2.1149e-04,0.982460,1,True,True,True,True
1328.079187,9.748571,18904.776907,4.003046,0.999428,2.1175e-04,0.979453,1,True,True,True,True
1328.100020,9.744905,18968.717479,4.007695,1.002808,2.1128e-04,0.982802,1,True,True,True,True
1328.120853,9.745349,18960.969517,4.005230,1.002399,2.1124e-04,0.982436,1,True,True,True,True
1328.141687,9.745893,18951.469432,4.001975,1.001896,2.1117e-04,0.981980,1,True,True,True,True
1328.162520,9.747214,18928.417003,3.998336,1.000678,2.1123e-04,0.980821,1,True,True,True,True
1328.183354,9.746624,18938.718761,3.996717,1.001222,2.1103e-04,0.981391,1,True,True,True,True
1328.204187,9.747053,18931.224161,3.994670,1.000826,2.1101e-04,0.981038,1,True,True,True,True
1328.225020,9.747287,18927.146613,3.992478,1.000610,2.1094e-04,0.980862,1,True,True,True,True
1328.245854,9.746577,18939.522981,3.992966,1.001265,2.1083e-04,0.981539,1,True,True,True,True
1328.266687,9.745917,18951.052767,3.993116,1.001874,2.1071e-04,0.982173,1,True,True,True,True
1328.287521,9.746144,18947.080069,3.992083,1.001664,2.1070e-04,0.982003,1,True,True,True,True
1328.308354,9.745559,18957.302120,3.993236,1.002205,2.1064e-04,0.982568,1,True,True,True,True
1328.329187,9.746043,18948.852854,3.990613,1.001758,2.1060e-04,0.982166,1,True,True,True,True
1328.350021,9.745993,18949.722692,3.990440,1.001804,2.1058e-04,0.982247,1,True,True,True,True
1328.370854,9.745190,18963.733984,3.990964,1.002545,2.1045e-04,0.983009,1,True,True,True,True
1328.391688,9.745422,18959.686745,3.991228,1.002331,2.1051e-04,0.982835,1,True,True,True,True
1328.412521,9.745091,18965.464242,3.992981,1.002636,2.1054e-04,0.983171,1,True,True,True,True
1328.433354,9.744932,18968.254922,3.993100,1.002784,2.1051e-04,0.983351,1,True,True,True,True
1328.454188,9.743105,19000.188145,3.996059,1.004472,2.1032e-04,0.985042,1,True,True,True,True
1328.475021,9.741539,19027.610183,3.998903,1.005922,2.1016e-04,0.986500,1,True,True,True,True
1328.495855,9.738984,19072.440595,4.004557,1.008292,2.0997e-04,0.988860,1,True,True,True,True
1328.516688,9.736034,19124.330416,4.010087,1.011035,2.0969e-04,0.991587,1,True,True,True,True
1328.537521,9.732578,19185.317368,4.016983,1.014259,2.0938e-04,0.994785,1,True,True,True,True
1328.558355,9.729227,19244.619169,4.021682,1.017394,2.0898e-04,0.997897,1,True,True,True,True
1328.579188,9.725381,19312.897267,4.028676,1.021004,2.0860e-04,1.001474,1,True,True,True,True
1328.600022,9.722748,19359.793432,4.033362,1.023483,2.0834e-04,1.003942,1,True,True,True,True
1328.620855,9.726490,19293.185852,4.027466,1.019962,2.0875e-04,1.000524,1,True,True,True,True
1328.641688,9.724168,19334.502038,4.030866,1.022146,2.0848e-04,1.002704,1,True,False,False,True
1331.766692,9.745831,18952.552899,3.961961,1.001954,2.0905e-04,0.988301,2,True,True,False,True
1331.787526,9.744825,18970.111692,3.963591,1.002882,2.0894e-04,0.989253,2,True,True,False,True
1331.808359,9.743248,18997.695128,3.965995,1.004340,2.0876e-04,0.990728,2,True,True,False,True
1331.829192,9.741379,19030.417622,3.969145,1.006070,2.0857e-04,0.992471,2,True,True,False,True
1331.850026,9.739421,19064.774619,3.971833,1.007886,2.0833e-04,0.994299,2,True,True,False,True
1331.870859,9.736251,19120.519997,3.977048,1.010833,2.0800e-04,0.997243,2,True,True,False,True
1331.891692,9.734126,19157.974120,3.980654,1.012813,2.0778e-04,0.999233,2,True,True,False,True
1331.912526,9.730229,19226.863740,3.986386,1.016455,2.0733e-04,1.002863,2,True,True,False,True
1331.933359,9.728183,19263.133910,3.989816,1.018373,2.0712e-04,1.004792,2,True,True,False,True
1331.954192,9.724216,19333.634348,3.996144,1.022100,2.0669e-04,1.008506,2,True,True,False,True
1331.975026,9.726877,19286.311413,3.991521,1.019598,2.0696e-04,1.006074,2,True,True,False,True
1331.995859,9.725752,19306.306534,3.993003,1.020655,2.0682e-04,1.007154,2,True,True,False,True
1332.016692,9.716834,19465.534945,4.007554,1.029073,2.0588e-04,1.015498,2,True,True,False,True
1332.037526,9.712790,19538.177771,4.014518,1.032913,2.0547e-04,1.019325,2,True,True,False,True
1332.058359,9.710643,19576.846661,4.017563,1.034958,2.0522e-04,1.021380,2,True,True,False,True
1332.079192,9.708346,19618.303858,4.021133,1.037149,2.0497e-04,1.023581,2,True,True,False,True
1332.100026,9.707812,19627.958166,4.022408,1.037660,2.0493e-04,1.024122,2,True,True,False,True
1332.120859,9.706357,19654.290335,4.024375,1.039052,2.0476e-04,1.025533,2,True,True,False,True
1332.141692,9.706079,19659.322104,4.025205,1.039318,2.0475e-04,1.025834,2,True,True,False,True
1332.162526,9.706060,19659.653339,4.025173,1.039335,2.0474e-04,1.025889,2,True,True,False,True
1332.183359,9.707593,19631.929350,4.023042,1.037870,2.0492e-04,1.024479,2,True,True,False,True
1332.204192,9.709647,19594.808261,4.021096,1.035907,2.0521e-04,1.022580,2,True,True,False,True
1332.225026,9.712922,19535.807037,4.017268,1.032788,2.0564e-04,1.019538,2,True,True,False,True
1332.245859,9.715220,19494.500800,4.016046,1.030604,2.0601e-04,1.017420,2,True,True,False,True
1332.266692,9.718419,19437.143774,4.011484,1.027572,2.0638e-04,1.014464,2,True,True,False,True
1332.287526,9.719774,19412.896029,4.009542,1.026290,2.0654e-04,1.013235,2,True,True,False,True
1332.308359,9.720881,19393.122973,4.008023,1.025245,2.0667e-04,1.012240,2,True,True,False,True
1332.329192,9.719360,19420.295637,4.007774,1.026681,2.0637e-04,1.013696,2,True,True,False,True
1332.350025,9.719710,19414.036517,4.005085,1.026351,2.0630e-04,1.013406,2,True,True,False,True
1332.370859,9.724001,19337.469751,3.997850,1.022303,2.0674e-04,1.009447,2,True,True,False,True
1332.391692,9.728968,19249.205315,3.990159,1.017637,2.0729e-04,1.004876,2,True,True,False,True
1332.412525,9.738225,19085.778400,3.974532,1.008997,2.0825e-04,0.996381,2,True,True,False,True
1332.433359,9.735572,19132.469598,3.977952,1.011465,2.0792e-04,0.998855,2,True,True,False,True
1332.454192,9.735942,19125.966163,3.975568,1.011121,2.0786e-04,0.998552,2,True,True,False,True
1332.475025,9.738471,19081.457799,3.970585,1.008768,2.0809e-04,0.996265,2,True,True,False,True
1332.495859,9.740283,19049.644002,3.967400,1.007086,2.0827e-04,0.994641,2,True,True,False,True
1332.516692,9.741843,19022.293658,3.964984,1.005640,2.0844e-04,0.993249,2,True,True,False,True
1332.537525,9.747974,18915.176557,3.955850,0.999978,2.0914e-04,0.987692,2,True,True,False,True
1332.558359,9.749438,18889.681859,3.953768,0.998630,2.0931e-04,0.986397,2,True,True,False,True
1332.579192,9.745630,18956.048944,3.960101,1.002138,2.0891e-04,0.989899,2,True,True,True,True
1332.600025,9.746665,18937.993870,3.958528,1.001184,2.0903e-04,0.988993,2,True,True,True,True
1332.620859,9.746933,18933.320878,3.958172,1.000937,2.0906e-04,0.988785,2,True,True,True,True
1332.641692,9.747400,18925.179585,3.957038,1.000506,2.0909e-04,0.988396,2,True,True,True,True
1332.662525,9.747950,18915.602049,3.955748,1.000000,2.0913e-04,0.987932,2,True,True,True,True
1332.683358,9.748490,18906.188080,3.955279,0.999502,2.0921e-04,0.987477,2,True,True,True,True
1332.704192,9.748697,18902.583173,3.954393,0.999312,2.0920e-04,0.987325,2,True,True,True,True
1332.725025,9.749225,18893.390745,3.953257,0.998826,2.0924e-04,0.986881,2,True,True,True,True
1332.745858,9.749223,18893.432045,3.953839,0.998828,2.0927e-04,0.986919,2,True,True,True,True
1332.766692,9.749280,18892.439984,3.953938,0.998776,2.0929e-04,0.986904,2,True,True,True,True
1332.787525,9.749415,18890.090183,3.953902,0.998651,2.0931e-04,0.986817,2,True,True,True,True
1332.808358,9.749877,18882.045093,3.953367,0.998226,2.0937e-04,0.986433,2,True,True,True,True
1332.829192,9.747871,18916.975289,3.957212,1.000073,2.0919e-04,0.988294,2,True,True,True,True
1332.870858,9.744874,18969.266220,3.959979,1.002837,2.0876e-04,0.991099,2,True,True,True,True
1332.891691,9.744613,18973.823732,3.959728,1.003078,2.0869e-04,0.991373,2,True,True,True,True
1332.912525,9.743731,18989.248266,3.961446,1.003894,2.0862e-04,0.992216,2,True,True,True,True
1332.933358,9.743102,19000.246059,3.962538,1.004475,2.0855e-04,0.992827,2,True,True,True,True
1332.954191,9.741589,19026.734258,3.965381,1.005875,2.0841e-04,0.994248,2,True,True,True,True
1332.975025,9.738394,19082.806206,3.969193,1.008840,2.0800e-04,0.997214,2,True,True,True,True
1332.995858,9.735800,19128.464137,3.973576,1.011253,2.0773e-04,0.999637,2,True,True,True,True
1333.016691,9.732314,19189.982565,3.978613,1.014506,2.0733e-04,1.002889,2,True,True,True,True
1333.037525,9.729526,19239.311093,3.982914,1.017113,2.0702e-04,1.005504,2,True,True,True,True
1333.058358,9.727167,19281.167996,3.986803,1.019326,2.0677e-04,1.007728,2,True,True,True,True
1333.079191,9.723665,19343.449396,3.993361,1.022619,2.0645e-04,1.011021,2,True,True,True,True
1333.100024,9.728216,19262.538048,3.985148,1.018341,2.0689e-04,1.006829,2,True,True,True,True
1333.120858,9.721339,19384.936505,3.996845,1.024812,2.0618e-04,1.013263,2,True,True,True,True
1333.141691,9.713968,19516.988738,4.009015,1.031793,2.0541e-04,1.020203,2,True,True,True,True
1333.162524,9.711933,19553.602035,4.012356,1.033729,2.0520e-04,1.022155,2,True,True,True,True
1333.183358,9.709240,19602.157094,4.016914,1.036296,2.0492e-04,1.024731,2,True,True,True,True
1333.204191,9.708191,19621.117441,4.018581,1.037298,2.0481e-04,1.025760,2,True,True,True,True
1333.225024,9.706427,19653.016977,4.022298,1.038985,2.0467e-04,1.027465,2,True,True,True,True
1333.245858,9.706065,19659.565150,4.022355,1.039331,2.0460e-04,1.027845,2,True,True,True,True
1333.266691,9.706092,19659.088105,4.022022,1.039306,2.0459e-04,1.027858,2,True,True,True,True
1333.287524,9.706590,19650.058083,4.021007,1.038828,2.0463e-04,1.027424,2,True,True,True,True
1333.308357,9.706958,19643.400696,4.020346,1.038476,2.0467e-04,1.027113,2,True,True,True,True
1333.329191,9.708562,19614.410783,4.017264,1.036944,2.0481e-04,1.025635,2,True,True,True,True
1333.350024,9.711030,19569.878192,4.013063,1.034589,2.0506e-04,1.023344,2,True,True,True,True
1333.370857,9.712876,19536.628389,4.009568,1.032832,2.0523e-04,1.021643,2,True,True,True,True
1333.391691,9.715875,19482.729616,4.004707,1.029982,2.0555e-04,1.018862,2,True,True,True,True
1333.412524,9.717868,19447.013110,4.001083,1.028094,2.0574e-04,1.017032,2,True,True,True,True
1333.433357,9.719916,19410.361213,3.996932,1.026156,2.0592e-04,1.015152,2,True,True,True,True
1333.454190,9.722113,19371.130930,3.993188,1.024082,2.0614e-04,1.013138,2,True,True,True,True
1333.475024,9.724317,19331.841438,3.989681,1.022005,2.0638e-04,1.011120,2,True,True,True,True
1333.495857,9.726846,19286.859661,3.985089,1.019627,2.0662e-04,1.008804,2,True,True,True,True
1333.516690,9.729321,19242.943794,3.981417,1.017305,2.0690e-04,1.006544,2,True,True,True,True
1333.537524,9.731668,19201.387364,3.977819,1.015109,2.0716e-04,1.004408,2,True,True,True,True
1333.558357,9.728830,19251.652745,3.982577,1.017766,2.0687e-04,1.007074,2,True,True,True,True
1333.579190,9.732993,19177.984353,3.976319,1.013871,2.0734e-04,1.003257,2,True,True,True,True
1333.600024,9.737140,19104.868960,3.969828,1.010006,2.0779e-04,0.999469,2,True,True,True,True
1333.620857,9.739614,19061.391130,3.965489,1.007707,2.0804e-04,0.997231,2,True,True,True,True
1333.641690,9.742998,19002.059118,3.960682,1.004571,2.0843e-04,0.994164,2,True,True,True,True
1333.662523,9.748896,18899.122168,3.950233,0.999129,2.0902e-04,0.988815,2,True,True,True,True
1333.683357,9.746612,18938.923589,3.954483,1.001233,2.0880e-04,0.990933,2,True,True,True,True
1333.704190,9.745666,18955.424787,3.955775,1.002105,2.0869e-04,0.991833,2,True,True,True,True
1333.725023,9.746775,18936.075956,3.953373,1.001082,2.0877e-04,0.990857,2,True,True,True,True
1333.745857,9.747207,18928.550197,3.952605,1.000685,2.0882e-04,0.990500,2,True,True,True,True
1333.766690,9.748002,18914.690245,3.950803,0.999952,2.0887e-04,0.989811,2,True,True,True,True
1333.787523,9.747950,18915.598384,3.950942,1.000000,2.0887e-04,0.989895,2,True,True,True,True
1333.808356,9.749031,18896.777776,3.948884,0.999005,2.0897e-04,0.988947,2,True,True,True,True
1333.829190,9.749208,18893.695932,3.948509,0.998842,2.0899e-04,0.988822,2,True,True,True,True
1333.850023,9.748836,18900.158928,3.948412,0.999184,2.0891e-04,0.989196,2,True,True,True,True
1333.870856,9.749128,18895.081220,3.947274,0.998915,2.0890e-04,0.988967,2,True,True,True,True
1333.891690,9.748087,18913.212167,3.949023,0.999874,2.0880e-04,0.989952,2,True,True,True,True
1333.912523,9.748042,18913.983273,3.949037,0.999915,2.0879e-04,0.990029,2,True,True,True,True
1333.933356,9.747550,18922.558246,3.949622,1.000368,2.0873e-04,0.990514,2,True,True,True,True
1333.954189,9.747922,18916.090001,3.948753,1.000026,2.0875e-04,0.990212,2,True,True,True,True
1333.975023,9.747965,18915.334819,3.948705,0.999986,2.0876e-04,0.990209,2,True,True,True,True
1333.995856,9.747542,18922.697221,3.948868,1.000375,2.0868e-04,0.990631,2,True,True,True,True
1334.016689,9.746673,18937.854207,3.950601,1.001176,2.0861e-04,0.991461,2,True,True,True,True
1334.037522,9.745407,18959.946618,3.952444,1.002344,2.0846e-04,0.992654,2,True,True,True,True
1334.058356,9.743618,18991.225733,3.955669,1.003998,2.0829e-04,0.994329,2,True,True,True,True
1334.079189,9.740688,19042.539430,3.959861,1.006711,2.0795e-04,0.997052,2,True,True,True,True
1334.100022,9.738450,19081.826794,3.963964,1.008788,2.0774e-04,0.999146,2,True,True,True,True
1334.120856,9.735609,19131.825975,3.968717,1.011431,2.0744e-04,1.001801,2,True,True,True,True
1334.141689,9.732569,19185.469889,3.973291,1.014267,2.0710e-04,1.004647,2,True,True,True,True
1334.162522,9.729771,19234.982502,3.977619,1.016885,2.0679e-04,1.007276,2,True,True,True,True
1334.183355,9.727920,19267.802771,3.981106,1.018620,2.0662e-04,1.009032,2,True,True,True,True
1334.204189,9.726504,19292.935018,3.983030,1.019948,2.0645e-04,1.010386,2,True,True,True,True
1334.225022,9.730364,19224.464533,3.976863,1.016329,2.0686e-04,1.006837,2,True,True,True,True
1334.245855,9.720110,19406.898470,3.993791,1.025973,2.0579e-04,1.016429,2,True,True,True,True
1334.266689,9.715071,19497.166734,4.001498,1.030745,2.0523e-04,1.021194,2,True,True,True,True
1334.287522,9.712919,19535.859153,4.005425,1.032791,2.0503e-04,1.023258,2,True,True,True,True
1334.308355,9.711494,19561.517611,4.007129,1.034147,2.0485e-04,1.024640,2,True,True,True,True
1334.329188,9.709651,19594.745062,4.010134,1.035904,2.0465e-04,1.026418,2,True,True,True,True
1334.350022,9.708968,19607.068905,4.010767,1.036555,2.0456e-04,1.027102,2,True,True,True,True
1334.370855,9.708483,19615.840354,4.011281,1.037019,2.0449e-04,1.027599,2,True,True,True,True
1334.391688,9.708453,19616.370698,4.011208,1.037047,2.0448e-04,1.027665,2,True,True,True,True
1334.412521,9.708743,19611.133138,4.010273,1.036770,2.0449e-04,1.027428,2,True,True,True,True
1334.433355,9.709845,19591.241845,4.008066,1.035719,2.0458e-04,1.026424,2,True,True,True,True
1334.454188,9.711261,19565.709066,4.005592,1.034369,2.0473e-04,1.025124,2,True,True,True,True
1334.475021,9.713336,19528.360530,4.001685,1.032394,2.0492e-04,1.023205,2,True,True,True,True
1334.495854,9.715347,19492.219099,3.998411,1.030484,2.0513e-04,1.021349,2,True,True,True,True
1334.516688,9.717438,19454.718689,3.994627,1.028501,2.0533e-04,1.019421,2,True,True,True,True
1334.537521,9.719578,19416.407558,3.991612,1.026476,2.0558e-04,1.017451,2,True,True,True,True
1334.558354,9.722454,19365.038432,3.986497,1.023760,2.0586e-04,1.014797,2,True,True,True,True
1334.579188,9.724372,19330.864710,3.983243,1.021954,2.0606e-04,1.013043,2,True,True,True,True
1334.600021,9.727052,19283.204492,3.978775,1.019434,2.0633e-04,1.010583,2,True,True,True,True
1334.620854,9.729179,19245.459640,3.975342,1.017438,2.0656e-04,1.008642,2,True,True,True,True
1334.641687,9.732160,19192.704996,3.970657,1.014650,2.0688e-04,1.005914,2,True,True,True,True
1334.662521,9.733501,19169.003147,3.968344,1.013397,2.0702e-04,1.004709,2,True,True,True,True
1334.683354,9.736524,19115.715852,3.963174,1.010579,2.0733e-04,1.001953,2,True,True,True,True
1334.704187,9.737696,19095.081303,3.962367,1.009489,2.0751e-04,1.000908,2,True,True,True,True
1334.725020,9.739911,19056.172395,3.956795,1.007432,2.0764e-04,0.998906,2,True,True,True,True
1334.745854,9.741471,19028.801258,3.953989,1.005985,2.0779e-04,0.997508,2,True,True,True,True
1334.766687,9.746264,18944.984483,3.945900,1.001553,2.0828e-04,0.993151,2,True,True,True,True
1334.787520,9.750310,18874.524768,3.938823,0.997828,2.0868e-04,0.989493,2,True,True,True,True
