time,nflux,n_lc
1.5833454418275323,0.9995741541442461,5
1.6086320936418104,1.0007917651439202,6
1.6339187454560882,1.0012302123256427,6
1.6592053972703662,0.9974974396605665,6
1.684492049084644,1.0017873677859201,7
1.709778700898922,0.9980508949023397,7
1.7350653527132,0.9959794910547172,8
1.7603520045274779,0.9975524798358172,9
1.785638656341756,1.000001973249446,9
1.810925308156034,1.0032880600063745,9
1.8362119599703117,0.9972164669863965,9
1.8614986117845898,0.9993019218787245,9
1.8867852635988678,0.9990374088855071,9
1.9120719154131456,1.0011248217168602,8
1.9373585672274236,1.0010580034614724,9
1.9626452190417014,1.0002143123640688,9
1.9879318708559794,1.0046250781291814,9
2.0132185226702575,1.0024155646042656,9
2.0385051744845355,1.0038885615563709,9
2.0637918262988135,1.001383161564048,9
2.089078478113091,1.0016048124764079,10
2.114365129927369,0.9997970168256021,10
2.139651781741647,0.9984292597547737,10
2.164938433555925,1.0029689196297833,10
2.190225085370203,0.9993051319749773,9
2.215511737184481,0.9996548924903381,9
2.240798388998759,0.9984820105109713,9
2.266085040813037,0.997528093978877,9
2.291371692627315,1.0030245101233422,9
2.316658344441593,1.0003890626867264,9
2.3419449962558705,1.0010209107536732,9
2.3672316480701485,1.0010562021589087,9
2.3925182998844265,0.9997547078952531,9
2.4178049516987046,1.0008865599447148,9
2.4430916035129826,1.0006832220007866,9
2.46837825532726,1.0012929524576109,9
2.493664907141538,0.9988748452840231,9
2.5189515589558162,0.9974408135304302,9
2.5442382107700943,0.9976379539006645,9
2.5695248625843723,0.9976902931617881,9
2.59481151439865,0.9985274688918582,9
2.6200981662129283,0.9985777450886134,9
2.645384818027206,0.9960378103611774,9
2.670671469841484,1.0011516871292823,9
2.695958121655762,0.9983629143865695,9
2.7212447734700396,0.9985574940397793,9
2.746531425284318,0.9979595325486786,9
2.7718180770985956,0.9990135535673499,9
2.7971047289128737,0.997393323548527,9
2.8223913807271517,0.9973732159797843,9
2.8476780325414293,0.9975329233253445,9
2.8729646843557077,0.9976939604066691,9
2.8982513361699853,0.9975310686910923,9
2.9235379879842633,0.9980567753596699,10
2.9488246397985414,1.0004341219530242,10
2.974111291612819,0.9994471598128175,10
2.9993979434270974,0.9973990890344107,10
3.024684595241375,1.0009073343413402,10
3.049971247055653,1.001178615172837,10
3.075257898869931,1.0005149048479767,10
3.100544550684209,0.999300400128158,10
3.125831202498487,1.0014608621335512,10
3.1511178543127647,1.0006866314606802,10
3.1764045061270427,1.001127472104685,10
3.2016911579413208,0.9989908675469652,10
3.226977809755599,0.9975954684290914,10
3.252264461569877,1.002072439089076,10
3.2775511133841544,0.997462056294409,10
3.3028377651984324,1.000212072372011,10
3.3281244170127104,0.9990326317545453,10
3.3534110688269885,1.000351972444511,10
3.3786977206412665,0.9978623297255634,10
3.403984372455544,0.9995391208960499,10
3.4292710242698226,0.9986500507188072,10
3.4545576760841,0.9985823890551035,10
3.479844327898378,1.0001780979474553,10
3.505130979712656,1.0006409670426728,10
3.5304176315269338,0.9977776754487151,10
3.5557042833412122,0.9988958630395657,10
3.58099093515549,1.0006293904348786,10
3.606277586969768,0.9997500980551264,10
3.631564238784046,0.9955766080955901,10
3.656850890598324,0.9965918243098574,10
3.6821375424126015,0.9970424772957869,10
3.7074241942268795,1.0017342607864579,10
3.7327108460411575,1.0022408693148788,10
3.7579974978554356,0.9984777639811988,10
3.7832841496697136,0.9974732605174749,10
3.8085708014839916,0.9987871639123591,10
3.833857453298269,1.0022506431540328,10
3.8591441051125472,0.9969993069059799,10
3.8844307569268253,0.9983708397080671,10
3.9097174087411033,0.9998821746945543,10
3.9350040605553813,0.997098756966299,10
3.960290712369659,0.9965840269341675,10
3.985577364183937,0.9980371020763279,10
4.010864015998215,1.002259847710679,10
4.0361506678124925,0.9999087916718856,10
4.061437319626771,1.0005796349184113,10
4.086723971441049,0.9996712091742453,10
4.112010623255326,0.9999132480008661,10
4.137297275069605,0.9979819291100885,10
4.162583926883883,1.0004336779504557,10
4.187870578698161,0.9991467880893624,10
4.213157230512438,0.9978055778583943,10
4.238443882326717,0.9989291940512075,10
4.263730534140994,1.0015550770638555,10
4.289017185955272,1.0006576110229557,10
4.31430383776955,0.9994513605606297,10
4.339590489583829,1.0009935817660565,10
4.364877141398106,1.000302801237371,10
4.390163793212384,0.9987124771301028,10
4.4154504450266625,1.0021463083321187,10
4.44073709684094,1.0018850670800636,10
4.466023748655218,1.0005265910261134,10
4.491310400469496,0.9993748113751846,10
4.516597052283774,1.0008852700608655,10
4.541883704098051,1.0025264036424248,10
4.56717035591233,0.9997214453262692,10
4.592457007726608,1.000612934569361,10
4.617743659540886,1.00269249632989,10
4.643030311355163,1.0011172606543846,10
4.668316963169442,0.9997050752486265,10
4.6936036149837195,1.0005407695833544,10
4.718890266797997,1.0002322015229645,10
4.7441769186122755,0.9986105421111514,10
4.769463570426553,0.997989606117373,10
4.794750222240831,1.000466100385525,10
4.820036874055109,0.9982601870624259,10
4.845323525869388,0.9965924182171508,10
4.870610177683665,0.998782028933775,10
4.895896829497943,1.0036018250545085,10
4.921183481312221,1.0005064076192034,10
4.946470133126499,1.000380528300702,10
4.971756784940776,1.0015246137500824,10
4.997043436755055,0.9988296885294393,10
5.0223300885693325,1.003395327594459,10
5.04761674038361,1.00145029189213,10
5.0729033921978886,0.9985240798685008,10
5.098190044012167,0.9987495900031346,10
5.123476695826445,0.9994213713633293,10
5.148763347640722,0.9995431244854944,10
5.174049999455001,0.9999662203052357,10
5.199336651269278,0.9992100792097263,10
5.224623303083556,1.001002705417158,10
5.249909954897834,1.0009041329653594,10
5.275196606712113,1.000998193231255,10
5.3004832585263895,0.9994894764552487,10
5.325769910340668,0.9991546742645974,10
5.351056562154946,0.9985499455187017,10
5.376343213969224,1.0004564549392028,10
5.401629865783502,0.9997271387026792,10
5.42691651759778,1.0004992646664632,10
5.452203169412058,0.9996679136844393,10
5.477489821226335,1.0011446184376536,10
5.502776473040614,1.0007031157807575,10
5.528063124854892,1.001472515643599,10
5.55334977666917,1.0021465331224868,10
5.578636428483447,1.0023853520053407,10
5.603923080297726,1.0011556453242831,10
5.629209732112003,0.9996016558032689,10
5.654496383926281,0.9991158489976864,10
5.679783035740559,1.000923858933151,10
5.705069687554837,1.0015444322409897,10
5.7303563393691155,1.0019113163010516,10
5.755642991183393,1.0005450205448443,10
5.780929642997671,0.9989552077715177,10
5.806216294811949,0.9995120904224887,10
5.831502946626227,1.0006318293768504,10
5.856789598440505,1.0030146870332555,10
5.882076250254783,1.0022123754670735,10
5.90736290206906,1.0008812988812927,10
5.932649553883339,1.0006721806579322,10
5.957936205697616,1.002731266953396,10
5.983222857511895,1.001096001840894,10
6.0085095093261724,1.0024689157977162,10
6.033796161140451,0.9995438295888555,10
6.0590828129547285,0.9999095190308471,10
6.084369464769006,1.0035104446089065,10
6.109656116583285,1.0000531094411427,10
6.134942768397562,1.000319611456449,10
6.160229420211841,1.0011610662513943,10
6.185516072026118,0.998519008219836,10
6.210802723840396,1.0005688950727025,10
6.236089375654674,1.001040423869511,10
6.261376027468952,1.0002153472531026,10
6.28666267928323,0.9989490554173632,10
6.311949331097508,0.9978037830673561,10
6.3372359829117855,1.0012268925131305,10
6.362522634726064,1.0018107006052532,10
6.3878092865403415,0.9986136296201207,10
6.41309593835462,1.001923086789811,10
6.438382590168898,1.003350119273514,10
6.463669241983175,0.9998603826326546,10
6.488955893797454,0.9973411310824841,10
6.514242545611731,1.002202862143787,10
6.53952919742601,1.0016951295162795,10
6.564815849240287,0.9989614484505351,10
6.590102501054565,0.9983539021733292,10
6.615389152868843,1.0006991436107915,10
6.640675804683121,1.000858885922102,10
6.665962456497399,0.9985276786056076,10
6.691249108311677,1.0003572125566116,10
6.7165357601259545,1.001122308261406,10
6.741822411940233,0.9984616048491364,10
6.767109063754511,1.0011014916869412,10
6.792395715568789,1.0013586553262142,10
6.817682367383067,1.0007859537623456,10
6.842969019197344,1.0014310831660838,10
