time,nflux,enflux,n_lc
3.6736172458604415,1.0053415646440307,0.010147987947411015,10
3.6805616903818645,1.005163719766624,0.010163212254011338,10
3.687506134436944,1.0108441888558524,0.01028088754104721,10
3.6944505784924786,1.003645632292086,0.010190842761447605,10
3.701395023014129,1.0016822444367253,0.01011063088045781,10
3.708339467069436,1.003351039751752,0.010340514630516481,10
3.7152839111261073,0.9991400649963562,0.011958043095299941,8
3.722228355181187,1.0018462922169313,0.010211418167839683,10
3.7291727992367214,1.017007342317144,0.010084725540544535,10
3.7361172428261398,1.0033808758133707,0.010186432812218774,10
3.743061686882129,1.000837991893299,0.010324616277914622,9
3.750006130937436,1.0020994137902355,0.010072283380436791,10
3.756950574527991,1.0064672091015134,0.010346156739423067,9
3.763895018116955,1.00082816308167,0.010487882312888042,9
3.770839461706373,1.0045334123355583,0.01015334120767787,10
3.777783905762817,1.0017884846881013,0.010155042585190057,10
3.7847283493535997,1.0033453113174757,0.010106888854155258,10
3.791672792478039,1.007117195181644,0.01014177996854362,10
3.7986172360670025,1.0089558587751961,0.010280525233996652,9
3.8055616796566483,1.0009941036079049,0.010122615407114677,10
3.812506123246976,1.001803666676888,0.010350128570121011,9
3.819450566371188,1.0058822498404718,0.010134623741673468,10
3.8263950094954,1.0040256634068294,0.010207801585048783,10
3.8333394530855003,1.0055564516414612,0.0105743946853922,9
3.8402838962094847,1.0007556245093467,0.010284285322999933,9
3.8472283393341513,0.997478316748406,0.010184290055395959,10
3.8541727824579084,1.0017070269251191,0.010335577653390122,9
3.8611172255834845,1.0046629350100602,0.010108093755333855,10
3.868061668242035,1.003433842103814,0.010195073850285775,10
3.8750061113653373,0.9994476441402441,0.010402813486865019,9
3.881950554023433,1.0044081580544346,0.010258517644919588,10
3.8888949971485545,0.99891652289562,0.010383341707402172,10
3.8958394398075598,1.009547825882904,0.01022315704544247,9
3.902783882466565,1.0047962027954107,0.010233428947420832,9
3.9097283255898674,0.997324571674936,0.01055166111147405,9
3.916672768248418,1.0056462498734244,0.010144882946362326,10
3.9236172104419893,1.002035706452752,0.0101366587762774,10
3.9305616530998577,1.0052135501865636,0.010260496367450772,10
3.937506095759545,1.0052732827087776,0.010163312239110867,10
3.9444505379519796,0.9988447346332971,0.01061921988138491,9
3.95139498061053,1.0019102197015242,0.01025951101194825,10
3.9583394228041016,1.0156262932968185,0.010080276082910981,10
3.9652838654621974,0.9991441042116169,0.010376583055580157,9
3.9722283076555414,1.0064727133583669,0.010182057844246192,10
3.979172749847976,0.9996224222364914,0.010202093503585103,10
3.9861171920399556,1.0010748592265344,0.010331076542898743,10
3.993061634233527,0.9943164305297049,0.010507299946475165,9
