time,mag,reg_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
2036.286018,11.582420,3491.659175,3.154166,0.993602,9.0334e-04,0.999006,1,True,True,True,True
2036.292962,11.582536,3491.286681,3.153591,0.993496,9.0327e-04,0.998897,1,True,True,True,True
2036.299907,11.583018,3489.739009,3.153328,0.993056,9.0360e-04,0.998451,1,True,True,True,True
2036.306852,11.582273,3492.132090,3.152644,0.993737,9.0278e-04,0.999133,1,True,True,True,True
2036.313796,11.583592,3487.892648,3.149910,0.992531,9.0310e-04,0.997917,1,True,True,True,True
2036.320741,11.582711,3490.724204,3.151496,0.993336,9.0282e-04,0.998724,1,True,True,True,True
2036.327685,11.582536,3491.288902,3.151329,0.993497,9.0263e-04,0.998883,1,True,True,True,True
2036.334630,11.582152,3492.521414,3.151130,0.993848,9.0225e-04,0.999232,1,True,True,True,True
2036.341575,11.581121,3495.840685,3.150974,0.994792,9.0135e-04,1.000179,1,True,True,True,True
2036.348519,11.582878,3490.186441,3.149379,0.993183,9.0235e-04,0.998558,1,True,True,True,True
2036.355464,11.584051,3486.419466,3.151183,0.992111,9.0384e-04,0.997478,1,True,True,True,True
2036.362408,11.581519,3494.559005,3.150717,0.994428,9.0161e-04,0.999804,1,True,True,True,True
2036.369353,11.584540,3484.848939,3.147282,0.991664,9.0313e-04,0.997023,1,True,True,True,True
2036.376298,11.582568,3491.184929,3.148998,0.993467,9.0199e-04,0.998832,1,True,True,True,True
2036.383242,11.583097,3489.484747,3.149586,0.992984,9.0259e-04,0.998343,1,True,True,True,True
2036.390187,11.583478,3488.258655,3.149404,0.992635,9.0286e-04,0.997989,1,True,True,True,True
2036.397131,11.583697,3487.555282,3.149309,0.992435,9.0301e-04,0.997785,1,True,True,True,True
2036.404076,11.580940,3496.423627,3.152780,0.994958,9.0172e-04,1.000319,1,True,True,True,True
2036.411021,11.584986,3483.416715,3.148078,0.991257,9.0373e-04,0.996595,1,True,True,True,True
2036.417965,11.584110,3486.230601,3.148300,0.992058,9.0307e-04,0.997397,1,True,True,True,True
2036.424910,11.584863,3483.813742,3.147670,0.991370,9.0351e-04,0.996703,1,True,True,True,True
2036.431855,11.583524,3488.111493,3.147212,0.992593,9.0227e-04,0.997930,1,True,True,True,True
2036.438799,11.582928,3490.025761,3.149299,0.993138,9.0237e-04,0.998474,1,True,True,True,True
2036.445744,11.582940,3489.987590,3.148315,0.993127,9.0210e-04,0.998461,1,True,True,True,True
2036.452688,11.585359,3482.222546,3.148892,0.990917,9.0428e-04,0.996236,1,True,True,True,True
2036.459633,11.585476,3481.845791,3.145580,0.990810,9.0342e-04,0.996125,1,True,True,True,True
2036.466578,11.584602,3484.651367,3.146089,0.991608,9.0284e-04,0.996925,1,True,True,True,True
2036.473522,11.583604,3487.853522,3.146678,0.992519,9.0218e-04,0.997838,1,True,True,True,True
2036.480467,11.583623,3487.793318,3.147901,0.992502,9.0255e-04,0.997818,1,True,True,True,True
2036.487411,11.584344,3485.477679,3.147198,0.991843,9.0295e-04,0.997153,1,True,True,True,True
2036.494356,11.583604,3487.853313,3.148556,0.992519,9.0272e-04,0.997829,1,True,True,True,True
2036.501301,11.583389,3488.545874,3.148208,0.992717,9.0244e-04,0.998025,1,True,True,True,True
2036.508245,11.584120,3486.198961,3.147995,0.992049,9.0299e-04,0.997350,1,True,True,True,True
2036.515190,11.584975,3483.452723,3.146867,0.991267,9.0338e-04,0.996562,1,True,True,True,True
2036.522134,11.586316,3479.153838,3.145632,0.990044,9.0414e-04,0.995329,1,True,True,True,False
2036.529079,11.584297,3485.630219,3.146461,0.991887,9.0270e-04,0.997179,1,True,True,True,True
2036.536024,11.583155,3489.296211,3.148255,0.992930,9.0226e-04,0.998225,1,True,True,True,True
2036.542968,11.585654,3481.275230,3.144587,0.990648,9.0329e-04,0.995927,1,True,True,True,True
2036.549913,11.584209,3485.912363,3.145848,0.991967,9.0245e-04,0.997251,1,True,True,True,True
2036.556857,11.583659,3487.677689,3.146482,0.992469,9.0217e-04,0.997753,1,True,True,True,True
2036.563802,11.582934,3490.008568,3.147041,0.993133,9.0173e-04,0.998417,1,True,True,True,True
2036.570747,11.583015,3489.747709,3.146730,0.993059,9.0171e-04,0.998339,1,True,True,True,True
2036.577691,11.581862,3493.456306,3.149985,0.994114,9.0168e-04,0.999397,1,True,True,True,True
2036.584636,11.584560,3484.785283,3.147505,0.991646,9.0321e-04,0.996914,1,True,True,True,True
2036.591580,11.585363,3482.210161,3.144826,0.990914,9.0311e-04,0.996174,1,True,True,True,True
2036.598525,11.583113,3489.433702,3.146960,0.992969,9.0185e-04,0.998238,1,True,True,True,True
2036.605470,11.583463,3488.307579,3.146303,0.992649,9.0196e-04,0.997913,1,True,True,True,True
2036.612414,11.584349,3485.462907,3.144950,0.991839,9.0230e-04,0.997096,1,True,True,True,True
2036.619359,11.583795,3487.242403,3.146218,0.992346,9.0221e-04,0.997602,1,True,True,True,True
2036.626304,11.582693,3490.782470,3.145798,0.993353,9.0117e-04,0.998612,1,True,True,True,True
2036.633248,11.583494,3488.208723,3.146318,0.992621,9.0199e-04,0.997873,1,True,True,True,True
2036.640193,11.585245,3482.586309,3.146366,0.991021,9.0346e-04,0.996261,1,True,True,True,True
2036.647137,11.584115,3486.213010,3.148933,0.992053,9.0325e-04,0.997296,1,True,True,True,True
2036.654082,11.583990,3486.615783,3.145112,0.992167,9.0205e-04,0.997408,1,True,True,True,True
2036.661027,11.582679,3490.829014,3.145234,0.993366,9.0100e-04,0.998611,1,True,True,True,True
2036.667971,11.581565,3494.410564,3.147984,0.994385,9.0086e-04,0.999632,1,True,True,True,True
2036.674916,11.585295,3482.428409,3.144273,0.990976,9.0290e-04,0.996202,1,True,True,True,True
2036.681860,11.583104,3489.460451,3.145620,0.992977,9.0146e-04,0.998210,1,True,True,True,True
2036.688805,11.583790,3487.258152,3.145066,0.992350,9.0187e-04,0.997577,1,True,True,True,True
2036.695750,11.583994,3486.600912,3.144925,0.992163,9.0200e-04,0.997386,1,True,True,True,True
2036.702694,11.582700,3490.759679,3.145202,0.993346,9.0101e-04,0.998573,1,True,True,True,True
2036.709639,11.582503,3491.394085,3.145454,0.993527,9.0092e-04,0.998752,1,True,True,True,True
2036.716583,11.583942,3486.767849,3.147626,0.992211,9.0273e-04,0.997425,1,True,True,True,True
2036.723528,11.585206,3482.713247,3.144938,0.991057,9.0301e-04,0.996263,1,True,True,True,True
2036.730473,11.583740,3487.416956,3.145145,0.992395,9.0186e-04,0.997605,1,True,True,True,True
2036.737417,11.583222,3489.080840,3.144725,0.992869,9.0130e-04,0.998078,1,True,True,True,True
2036.744362,11.583275,3488.912856,3.145258,0.992821,9.0150e-04,0.998027,1,True,True,True,True
2036.751306,11.584197,3485.949828,3.143955,0.991978,9.0189e-04,0.997177,1,True,True,True,True
2036.758251,11.582869,3490.216776,3.146630,0.993192,9.0156e-04,0.998395,1,True,True,True,True
2036.765196,11.582154,3492.514920,3.148533,0.993846,9.0151e-04,0.999049,1,True,True,True,True
2036.772140,11.581219,3495.523825,3.148875,0.994702,9.0083e-04,0.999907,1,True,True,True,True
2036.779085,11.584563,3484.776962,3.143841,0.991644,9.0216e-04,0.996830,1,True,True,True,True
2036.786029,11.582922,3490.045293,3.145012,0.993143,9.0114e-04,0.998334,1,True,True,True,True
2036.792974,11.581657,3494.114247,3.146438,0.994301,9.0050e-04,0.999495,1,True,True,True,True
2036.799919,11.583413,3488.467718,3.146320,0.992694,9.0192e-04,0.997877,1,True,True,True,True
2036.806863,11.581504,3494.607684,3.146699,0.994441,9.0044e-04,0.999630,1,True,True,True,True
2036.813808,11.581445,3494.798391,3.148406,0.994496,9.0088e-04,0.999682,1,True,True,True,True
2036.820752,11.582197,3492.377445,3.146834,0.993807,9.0106e-04,0.998986,1,True,True,True,True
2036.827697,11.581713,3493.933587,3.146411,0.994250,9.0054e-04,0.999428,1,True,True,True,True
2036.834642,11.584300,3485.621194,3.145462,0.991884,9.0241e-04,0.997048,1,True,True,True,True
2036.841586,11.585498,3481.774187,3.144918,0.990790,9.0325e-04,0.995944,1,True,True,True,True
2036.848531,11.581343,3495.126558,3.148130,0.994589,9.0072e-04,0.999761,1,True,True,True,True
2036.855476,11.582445,3491.579752,3.145848,0.993580,9.0098e-04,0.998743,1,True,True,True,True
2036.862420,11.585832,3480.705358,3.143733,0.990485,9.0319e-04,0.995630,1,True,True,True,False
2036.869365,11.584089,3486.297168,3.144502,0.992077,9.0196e-04,0.997227,1,True,True,True,True
2036.876309,11.581939,3493.208722,3.146407,0.994043,9.0072e-04,0.999201,1,True,True,True,True
2036.883254,11.583952,3486.737561,3.145407,0.992202,9.0211e-04,0.997347,1,True,True,True,True
2036.890199,11.582841,3490.305750,3.147981,0.993217,9.0192e-04,0.998364,1,True,True,True,True
2036.897143,11.582716,3490.708844,3.146108,0.993332,9.0128e-04,0.998477,1,True,True,True,True
2036.904088,11.581655,3494.120250,3.147386,0.994303,9.0077e-04,0.999450,1,True,True,True,True
2036.911032,11.583983,3486.638637,3.143309,0.992174,9.0153e-04,0.997307,1,True,True,True,True
2036.917977,11.581707,3493.955061,3.146850,0.994256,9.0066e-04,0.999397,1,True,True,True,True
2036.924922,11.580657,3497.334933,3.148931,0.995218,9.0038e-04,1.000360,1,True,True,True,True
2036.931866,11.582293,3492.067963,3.146489,0.993719,9.0104e-04,0.998851,1,True,True,True,True
2036.938811,11.581655,3494.120546,3.146262,0.994303,9.0044e-04,0.999435,1,True,True,True,True
2036.945755,11.584352,3485.452406,3.145253,0.991836,9.0239e-04,0.996953,1,True,True,True,True
2036.952700,11.582516,3491.351453,3.146017,0.993515,9.0109e-04,0.998637,1,True,True,True,True
2036.959645,11.584354,3485.447480,3.142720,0.991835,9.0167e-04,0.996946,1,True,True,True,True
2036.966589,11.582328,3491.955606,3.147084,0.993687,9.0124e-04,0.998804,1,True,True,True,True
2036.973534,11.581808,3493.627607,3.146117,0.994163,9.0053e-04,0.999280,1,True,True,True,True
2036.980478,11.582581,3491.142249,3.145732,0.993455,9.0106e-04,0.998566,1,True,True,True,True
2036.987423,11.581874,3493.416543,3.145366,0.994103,9.0037e-04,0.999213,1,True,True,True,True
2036.994368,11.582231,3492.269068,3.145389,0.993776,9.0067e-04,0.998882,1,True,True,True,True
2037.001312,11.582676,3490.836624,3.145189,0.993368,9.0098e-04,0.998470,1,True,True,True,True
2037.008257,11.582487,3491.445741,3.147691,0.993542,9.0154e-04,0.998641,1,True,True,True,True
2037.015201,11.581348,3495.109263,3.144381,0.994584,8.9965e-04,0.999686,1,True,True,True,True
2037.022146,11.581518,3494.561246,3.146054,0.994428,9.0027e-04,0.999526,1,True,True,True,True
2037.029091,11.583356,3488.650230,3.143936,0.992746,9.0119e-04,0.997832,1,True,True,True,True
2037.036035,11.581705,3493.959696,3.144748,0.994257,9.0005e-04,0.999348,1,True,True,True,True
2037.042980,11.582129,3492.596128,3.145110,0.993869,9.0051e-04,0.998955,1,True,True,True,True
2037.049924,11.581631,3494.198490,3.147348,0.994325,9.0074e-04,0.999411,1,True,True,True,True
2037.056869,11.582514,3491.356808,3.143916,0.993516,9.0049e-04,0.998595,1,True,True,True,True
2037.063814,11.584655,3484.481550,3.144862,0.991560,9.0253e-04,0.996626,1,True,True,True,True
2037.070758,11.584488,3485.017723,3.143496,0.991713,9.0200e-04,0.996776,1,True,True,True,True
2037.077703,11.582142,3492.554310,3.145201,0.993857,9.0054e-04,0.998929,1,True,True,True,True
2037.084647,11.583525,3488.108582,3.144677,0.992592,9.0154e-04,0.997654,1,True,True,True,True
2037.091592,11.581109,3495.879995,3.147500,0.994804,9.0035e-04,0.999874,1,True,True,True,True
2037.098537,11.583351,3488.668752,3.143936,0.992751,9.0118e-04,0.997809,1,True,True,True,True
2037.105481,11.581264,3495.380593,3.147144,0.994661,9.0037e-04,0.999725,1,True,True,True,True
2037.112426,11.581666,3494.084553,3.146007,0.994293,9.0038e-04,0.999352,1,True,True,True,True
2037.119370,11.582880,3490.180964,3.147055,0.993182,9.0169e-04,0.998232,1,True,True,True,True
2037.126315,11.580483,3497.893843,3.147301,0.995377,8.9977e-04,1.000435,1,True,True,True,True
2037.133260,11.579885,3499.823481,3.146341,0.995926,8.9900e-04,1.000984,1,True,True,True,True
2037.140204,11.583054,3489.622411,3.144854,0.993023,9.0120e-04,0.998064,1,True,True,True,True
2037.147149,11.582933,3490.010551,3.143664,0.993133,9.0076e-04,0.998172,1,True,True,True,True
2037.154093,11.580613,3497.475351,3.144781,0.995258,8.9916e-04,1.000304,1,True,True,True,True
2037.161038,11.581274,3495.347310,3.145871,0.994652,9.0002e-04,0.999692,1,True,True,True,True
2037.167983,11.581931,3493.232312,3.145166,0.994050,9.0036e-04,0.999085,1,True,True,True,True
2037.174927,11.583425,3488.430598,3.143354,0.992684,9.0108e-04,0.997708,1,True,True,True,True
2037.181872,11.582373,3491.811862,3.147049,0.993646,9.0127e-04,0.998672,1,True,True,True,True
2037.188816,11.582320,3491.982410,3.144777,0.993694,9.0057e-04,0.998718,1,True,True,True,True
2037.195761,11.583822,3487.155716,3.145246,0.992321,9.0195e-04,0.997335,1,True,True,True,True
2037.202706,11.580281,3498.546902,3.146312,0.995562,8.9932e-04,1.000590,1,True,True,True,True
2037.209650,11.581222,3495.515670,3.145241,0.994700,8.9979e-04,0.999720,1,True,True,True,True
2037.216595,11.582973,3489.881581,3.144100,0.993097,9.0092e-04,0.998106,1,True,True,True,True
2037.223539,11.582189,3492.404622,3.145499,0.993815,9.0067e-04,0.998824,1,True,True,True,True
2037.230484,11.581269,3495.364105,3.144616,0.994657,8.9965e-04,0.999668,1,True,True,True,True
2037.237429,11.583029,3489.702248,3.145502,0.993046,9.0137e-04,0.998046,1,True,True,True,True
2037.244373,11.580872,3496.641619,3.146151,0.995020,8.9976e-04,1.000027,1,True,True,True,True
2037.251318,11.581237,3495.468548,3.145527,0.994686,8.9989e-04,0.999689,1,True,True,True,True
2037.258262,11.580465,3497.952292,3.146442,0.995393,8.9951e-04,1.000396,1,True,True,True,True
2037.265207,11.581551,3494.455768,3.144773,0.994398,8.9993e-04,0.999393,1,True,True,True,True
2037.272152,11.582095,3492.706514,3.145425,0.993900,9.0057e-04,0.998890,1,True,True,True,True
2037.279096,11.582837,3490.320617,3.145619,0.993222,9.0124e-04,0.998205,1,True,True,True,True
2037.286041,11.581518,3494.563198,3.144425,0.994429,8.9980e-04,0.999415,1,True,True,True,True
2037.292985,11.584069,3486.360817,3.143352,0.992095,9.0161e-04,0.997067,1,True,True,True,True
2037.299930,11.581893,3493.356133,3.145663,0.994085,9.0047e-04,0.999064,1,True,True,True,True
2037.306875,11.583792,3487.250425,3.142989,0.992348,9.0128e-04,0.997315,1,True,True,True,True
2037.313819,11.581143,3495.771100,3.146189,0.994773,9.0000e-04,0.999749,1,True,True,True,True
2037.320764,11.582735,3490.647338,3.144211,0.993315,9.0075e-04,0.998281,1,True,True,True,True
2037.327709,11.582312,3492.008242,3.143466,0.993702,9.0019e-04,0.998667,1,True,True,True,True
2037.334653,11.581282,3495.321565,3.144558,0.994645,8.9965e-04,0.999612,1,True,True,True,True
2037.341598,11.582217,3492.313426,3.144403,0.993789,9.0038e-04,0.998749,1,True,True,True,True
2037.348542,11.582309,3492.018560,3.144360,0.993705,9.0044e-04,0.998661,1,True,True,True,True
2037.355487,11.580378,3498.233834,3.144811,0.995473,8.9897e-04,1.000436,1,True,True,True,True
2037.362432,11.583384,3488.561923,3.143417,0.992721,9.0106e-04,0.997667,1,True,True,True,True
2037.369376,11.581741,3493.845247,3.144831,0.994225,9.0011e-04,0.999175,1,True,True,True,True
2037.376321,11.582289,3492.081457,3.144763,0.993723,9.0054e-04,0.998668,1,True,True,True,True
2037.383265,11.581109,3495.878688,3.145471,0.994803,8.9977e-04,0.999751,1,True,True,True,True
2037.390210,11.579541,3500.930709,3.147393,0.996241,8.9902e-04,1.001193,1,True,True,True,True
2037.397155,11.583282,3488.888910,3.144252,0.992814,9.0122e-04,0.997746,1,True,True,True,True
2037.404099,11.580902,3496.546227,3.146100,0.994993,8.9977e-04,0.999933,1,True,True,True,True
2037.411044,11.580671,3497.289912,3.145003,0.995205,8.9927e-04,1.000143,1,True,True,True,True
2037.417988,11.579827,3500.008284,3.146969,0.995978,8.9913e-04,1.000917,1,True,True,True,True
2037.424933,11.580898,3496.559722,3.147107,0.994997,9.0006e-04,0.999928,1,True,True,True,True
2037.431878,11.581549,3494.463827,3.145484,0.994401,9.0013e-04,0.999326,1,True,True,True,True
2037.438822,11.579915,3499.725328,3.145829,0.995898,8.9888e-04,1.000827,1,True,True,True,True
2037.445767,11.580277,3498.558725,3.146594,0.995566,8.9940e-04,1.000491,1,True,True,True,True
2037.452711,11.581500,3494.619415,3.146009,0.994445,9.0024e-04,0.999361,1,True,True,True,True
2037.459656,11.582455,3491.548774,3.145692,0.993571,9.0094e-04,0.998480,1,True,True,True,True
2037.466601,11.582104,3492.676007,3.144483,0.993892,9.0031e-04,0.998800,1,True,True,True,True
2037.473545,11.583210,3489.120653,3.145891,0.992880,9.0163e-04,0.997780,1,True,True,True,True
2037.480490,11.581892,3493.360257,3.144931,0.994087,9.0026e-04,0.998990,1,True,True,True,True
2037.487434,11.579933,3499.667198,3.147276,0.995881,8.9931e-04,1.000790,1,True,True,True,True
2037.494379,11.582193,3492.392113,3.144646,0.993811,9.0043e-04,0.998707,1,True,True,True,True
2037.501324,11.580343,3498.345125,3.146676,0.995505,8.9948e-04,1.000406,1,True,True,True,True
2037.508268,11.581243,3495.447281,3.147793,0.994680,9.0054e-04,0.999575,1,True,True,True,True
2037.515213,11.580771,3496.968371,3.146527,0.995113,8.9979e-04,1.000007,1,True,True,True,True
2037.522157,11.581452,3494.773436,3.146470,0.994489,9.0034e-04,0.999376,1,True,True,True,True
2037.529102,11.581797,3493.664663,3.146577,0.994173,9.0065e-04,0.999056,1,True,True,True,True
2037.536047,11.582360,3491.851831,3.147974,0.993657,9.0152e-04,0.998535,1,True,True,True,True
2037.542991,11.582230,3492.270742,3.146249,0.993776,9.0092e-04,0.998652,1,True,True,True,True
2037.549936,11.580892,3496.578795,3.149367,0.995002,9.0070e-04,0.999881,1,True,True,True,True
2037.556880,11.581456,3494.763059,3.147547,0.994486,9.0065e-04,0.999358,1,True,True,True,True
2037.563825,11.579825,3500.014530,3.150220,0.995980,9.0006e-04,1.000857,1,True,True,True,True
2037.570769,11.579935,3499.659628,3.150542,0.995879,9.0024e-04,1.000753,1,True,True,True,True
2037.577714,11.582737,3490.641578,3.145445,0.993313,9.0111e-04,0.998171,1,True,True,True,True
2037.584659,11.582114,3492.643140,3.148827,0.993882,9.0156e-04,0.998741,1,True,True,True,True
2037.591603,11.582682,3490.818093,3.148621,0.993363,9.0197e-04,0.998216,1,True,True,True,True
2037.598548,11.581555,3494.442921,3.149376,0.994395,9.0125e-04,0.999249,1,True,True,True,True
2037.605492,11.579519,3501.003779,3.150489,0.996262,8.9988e-04,1.001123,1,True,True,True,True
2037.612437,11.581242,3495.450452,3.149064,0.994681,9.0090e-04,0.999532,1,True,True,True,True
2037.619382,11.582344,3491.903637,3.149332,0.993672,9.0190e-04,0.998515,1,True,True,True,True
2037.626326,11.580400,3498.161240,3.150442,0.995453,9.0060e-04,1.000301,1,True,True,True,True
2037.633271,11.580039,3499.324486,3.151596,0.995784,9.0063e-04,1.000631,1,True,True,True,True
2037.640215,11.580810,3496.840547,3.149622,0.995077,9.0071e-04,0.999917,1,True,True,True,True
2037.647160,11.583525,3488.109945,3.148328,0.992592,9.0259e-04,0.997418,1,True,True,True,True
2037.654105,11.579732,3500.316193,3.153284,0.996066,9.0086e-04,1.000905,1,True,True,True,True
2037.661049,11.581712,3493.938036,3.149854,0.994251,9.0152e-04,0.999079,1,True,True,True,True
2037.667994,11.581360,3495.072080,3.150787,0.994574,9.0149e-04,0.999400,1,True,True,True,True
2037.674938,11.579914,3499.729446,3.154848,0.995899,9.0145e-04,1.000729,1,True,True,True,True
2037.681883,11.579416,3501.333082,3.153493,0.996355,9.0066e-04,1.001184,1,True,True,True,True
2037.688828,11.582224,3492.289608,3.151216,0.993782,9.0234e-04,0.998596,1,True,True,True,True
