time,mag,reg_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
2036.286018,14.499819,237.723576,0.891577,0.986522,3.7505e-03,0.998379,1,True,True,True,True
2036.292962,14.494405,238.911911,0.892706,0.991453,3.7366e-03,1.003362,1,True,True,True,True
2036.299907,14.497559,238.219064,0.891255,0.988578,3.7413e-03,1.000445,1,True,True,True,True
2036.306852,14.496121,238.534726,0.891578,0.989888,3.7377e-03,1.001763,1,True,True,True,True
2036.313796,14.499741,237.740660,0.891430,0.986593,3.7496e-03,0.998420,1,True,True,True,True
2036.320741,14.503137,236.998369,0.890542,0.983512,3.7576e-03,0.995296,1,True,True,True,True
2036.327685,14.499497,237.794142,0.891197,0.986815,3.7478e-03,0.998630,1,True,True,True,True
2036.334630,14.501242,237.412184,0.891703,0.985229,3.7559e-03,0.997019,1,True,True,True,True
2036.341575,14.504151,236.777017,0.889587,0.982594,3.7571e-03,0.994344,1,True,True,True,True
2036.348519,14.498914,237.921831,0.890973,0.987344,3.7448e-03,0.999144,1,True,True,True,True
2036.355464,14.504440,236.713980,0.889684,0.982332,3.7585e-03,0.994064,1,True,True,True,True
2036.362408,14.504971,236.598282,0.890837,0.981852,3.7652e-03,0.993571,1,True,True,True,True
2036.369353,14.501001,237.464906,0.890363,0.985448,3.7494e-03,0.997202,1,True,True,True,True
2036.376298,14.508486,235.833601,0.888441,0.978679,3.7672e-03,0.990345,1,True,True,True,True
2036.383242,14.506944,236.168707,0.889317,0.980069,3.7656e-03,0.991744,1,True,True,True,True
2036.390187,14.506242,236.321560,0.889183,0.980704,3.7626e-03,0.992379,1,True,True,True,True
2036.397131,14.501349,237.388971,0.890445,0.985133,3.7510e-03,0.996854,1,True,True,True,True
2036.404076,14.498763,237.954983,0.890531,0.987482,3.7424e-03,0.999223,1,True,True,True,True
2036.411021,14.508326,235.868298,0.888848,0.978823,3.7684e-03,0.990453,1,True,True,True,True
2036.417965,14.508506,235.829191,0.888859,0.978660,3.7691e-03,0.990281,1,True,True,True,True
2036.424910,14.500693,237.532398,0.890671,0.985728,3.7497e-03,0.997426,1,True,True,True,True
2036.431855,14.504533,236.693808,0.890030,0.982248,3.7603e-03,0.993897,1,True,True,True,True
2036.438799,14.503560,236.906045,0.889504,0.983129,3.7547e-03,0.994781,1,True,True,True,True
2036.445744,14.502862,237.058239,0.889740,0.983761,3.7533e-03,0.995412,1,True,True,True,True
2036.452688,14.506717,236.218073,0.888650,0.980274,3.7620e-03,0.991877,1,True,True,True,True
2036.459633,14.503755,236.863373,0.889796,0.982952,3.7566e-03,0.994579,1,True,True,True,True
2036.466578,14.504226,236.760767,0.889029,0.982526,3.7550e-03,0.994141,1,True,True,True,True
2036.473522,14.504903,236.613202,0.889164,0.981914,3.7579e-03,0.993514,1,True,True,True,True
2036.480467,14.506065,236.360113,0.889369,0.980864,3.7628e-03,0.992444,1,True,True,True,True
2036.487411,14.504417,236.718960,0.888784,0.982353,3.7546e-03,0.993943,1,True,True,True,True
2036.494356,14.504062,236.796393,0.889681,0.982674,3.7572e-03,0.994261,1,True,True,True,True
2036.501301,14.510977,235.293107,0.888191,0.976436,3.7748e-03,0.987941,1,True,True,True,True
2036.508245,14.497385,238.257144,0.893053,0.988736,3.7483e-03,1.000379,1,True,True,True,True
2036.515190,14.503218,236.980668,0.889352,0.983439,3.7528e-03,0.995012,1,True,True,True,True
2036.522134,14.502766,237.079214,0.889605,0.983848,3.7524e-03,0.995418,1,True,True,True,True
2036.529079,14.504296,236.745355,0.889031,0.982462,3.7552e-03,0.994009,1,True,True,True,True
2036.536024,14.505370,236.511348,0.888795,0.981491,3.7579e-03,0.993019,1,True,True,True,True
2036.542968,14.508391,235.854154,0.887829,0.978764,3.7643e-03,0.990252,1,True,True,True,True
2036.549913,14.507265,236.098884,0.888745,0.979779,3.7643e-03,0.991272,1,True,True,True,True
2036.556857,14.502382,237.163224,0.889719,0.984196,3.7515e-03,0.995734,1,True,True,True,True
2036.563802,14.508266,235.881250,0.887899,0.978876,3.7642e-03,0.990344,1,True,True,True,True
2036.570747,14.501853,237.278743,0.890153,0.984676,3.7515e-03,0.996204,1,True,True,True,True
2036.577691,14.505433,236.497680,0.888899,0.981434,3.7586e-03,0.992917,1,True,True,True,True
2036.584636,14.506646,236.233506,0.888037,0.980338,3.7591e-03,0.991800,1,True,True,True,True
2036.591580,14.504519,236.696756,0.888959,0.982261,3.7557e-03,0.993738,1,True,True,True,True
2036.598525,14.503466,236.926467,0.890110,0.983214,3.7569e-03,0.994695,1,True,True,True,True
2036.605470,14.500126,237.656357,0.890099,0.986243,3.7453e-03,0.997752,1,True,True,True,True
2036.612414,14.503245,236.974814,0.889385,0.983414,3.7531e-03,0.994883,1,True,True,True,True
2036.619359,14.509051,235.710757,0.887604,0.978169,3.7656e-03,0.989569,1,True,True,True,True
2036.626304,14.502428,237.153040,0.890129,0.984154,3.7534e-03,0.995616,1,True,True,True,True
2036.633248,14.504441,236.713741,0.888824,0.982331,3.7548e-03,0.993764,1,True,True,True,True
2036.640193,14.499354,237.825574,0.890746,0.986945,3.7454e-03,0.998425,1,True,True,True,True
2036.647137,14.503638,236.888941,0.889251,0.983058,3.7539e-03,0.994485,1,True,True,True,True
2036.654082,14.501937,237.260302,0.889947,0.984599,3.7509e-03,0.996036,1,True,True,True,True
2036.661027,14.502758,237.080967,0.889421,0.983855,3.7516e-03,0.995276,1,True,True,True,True
2036.667971,14.504291,236.746583,0.889465,0.982467,3.7570e-03,0.993865,1,True,True,True,True
2036.674916,14.503654,236.885543,0.889072,0.983044,3.7532e-03,0.994441,1,True,True,True,True
2036.681860,14.498301,238.056231,0.890631,0.987902,3.7413e-03,0.999348,1,True,True,True,True
2036.688805,14.498183,238.082087,0.890625,0.988010,3.7408e-03,0.999449,1,True,True,True,True
2036.695750,14.500443,237.586974,0.889725,0.985955,3.7448e-03,0.997363,1,True,True,True,True
2036.702694,14.498106,238.099084,0.890341,0.988080,3.7394e-03,0.999505,1,True,True,True,True
2036.709639,14.504151,236.777008,0.889321,0.982594,3.7559e-03,0.993948,1,True,True,True,True
2036.716583,14.500782,237.512924,0.889847,0.985648,3.7465e-03,0.997030,1,True,True,True,True
2036.723528,14.497005,238.340560,0.890807,0.989082,3.7375e-03,1.000496,1,True,True,True,True
2036.730473,14.501856,237.278021,0.889947,0.984673,3.7506e-03,0.996029,1,True,True,True,True
2036.737417,14.504895,236.614934,0.888325,0.981921,3.7543e-03,0.993238,1,True,True,True,True
2036.744362,14.497586,238.213126,0.891024,0.988553,3.7404e-03,0.999939,1,True,True,True,True
2036.751306,14.489392,240.017603,0.892861,0.996042,3.7200e-03,1.007506,1,True,True,True,True
2036.758251,14.498241,238.069321,0.890327,0.987957,3.7398e-03,0.999320,1,True,True,True,True
2036.765196,14.495919,238.579160,0.891157,0.990072,3.7353e-03,1.001453,1,True,True,True,True
2036.772140,14.500033,237.676733,0.890026,0.986327,3.7447e-03,0.997657,1,True,True,True,True
2036.779085,14.500686,237.533914,0.889522,0.985735,3.7448e-03,0.997050,1,True,True,True,True
2036.786029,14.497337,238.267657,0.890477,0.988780,3.7373e-03,1.000123,1,True,True,True,True
2036.792974,14.494805,238.824085,0.891124,0.991089,3.7313e-03,1.002451,1,True,True,True,True
2036.799919,14.500993,237.466835,0.889526,0.985456,3.7459e-03,0.996746,1,True,True,True,True
2036.806863,14.502216,237.199320,0.889383,0.984346,3.7495e-03,0.995616,1,True,True,True,True
2036.813808,14.501455,237.365772,0.889391,0.985037,3.7469e-03,0.996307,1,True,True,True,True
2036.820752,14.502662,237.102032,0.888476,0.983942,3.7472e-03,0.995193,1,True,True,True,True
2036.827697,14.496069,238.546242,0.891645,0.989936,3.7378e-03,1.001247,1,True,True,True,True
2036.834642,14.503299,236.962962,0.889920,0.983365,3.7555e-03,0.994594,1,True,True,True,True
2036.841586,14.502189,237.205274,0.889070,0.984371,3.7481e-03,0.995604,1,True,True,True,True
2036.848531,14.500595,237.553718,0.889614,0.985817,3.7449e-03,0.997059,1,True,True,True,True
2036.855476,14.500973,237.471195,0.888715,0.985474,3.7424e-03,0.996705,1,True,True,True,True
2036.862420,14.497438,238.245573,0.890619,0.988688,3.7382e-03,0.999947,1,True,True,True,True
2036.869365,14.504284,236.747986,0.888525,0.982473,3.7530e-03,0.993654,1,True,True,True,True
2036.876309,14.500565,237.560336,0.889294,0.985844,3.7434e-03,0.997056,1,True,True,True,True
2036.883254,14.502643,237.106194,0.889655,0.983960,3.7521e-03,0.995143,1,True,True,True,True
2036.890199,14.494867,238.810282,0.890939,0.991031,3.7307e-03,1.002287,1,True,True,True,True
2036.897143,14.498055,238.110214,0.890359,0.988126,3.7393e-03,0.999342,1,True,True,True,True
2036.904088,14.496056,238.549053,0.890886,0.989947,3.7346e-03,1.001176,1,True,True,True,True
2036.911032,14.499994,237.685287,0.889856,0.986363,3.7438e-03,0.997543,1,True,True,True,True
2036.917977,14.498222,238.073519,0.890378,0.987974,3.7399e-03,0.999165,1,True,True,True,True
2036.924922,14.494780,238.829526,0.892133,0.991111,3.7354e-03,1.002331,1,True,True,True,True
2036.931866,14.501332,237.392716,0.889230,0.985149,3.7458e-03,0.996293,1,True,True,True,True
2036.938811,14.487883,240.351507,0.893723,0.997427,3.7184e-03,1.008703,1,True,True,True,True
2036.945755,14.493684,239.070714,0.891841,0.992112,3.7304e-03,1.003320,1,True,True,True,True
2036.952700,14.497680,238.192522,0.890475,0.988468,3.7385e-03,0.999627,1,True,True,True,True
2036.959645,14.495408,238.691476,0.890690,0.990538,3.7316e-03,1.001714,1,True,True,True,True
