time,mag,reg_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
2036.286018,15.078466,139.512649,0.732660,0.989608,5.2516e-03,0.991095,1,True,True,True,True
2036.292962,15.068206,140.837242,0.735339,0.999004,5.2212e-03,1.000499,1,True,True,True,True
2036.299907,15.073982,140.090031,0.733295,0.993704,5.2345e-03,0.995184,1,True,True,True,True
2036.306852,15.075456,139.899923,0.732959,0.992356,5.2392e-03,0.993828,1,True,True,True,True
2036.313796,15.065257,141.220336,0.735119,1.001722,5.2055e-03,1.003201,1,True,True,True,True
2036.320741,15.067682,140.905198,0.734146,0.999486,5.2102e-03,1.000957,1,True,True,True,True
2036.327685,15.071289,140.437877,0.734554,0.996171,5.2305e-03,0.997631,1,True,True,True,True
2036.334630,15.063163,141.492887,0.735661,1.003655,5.1993e-03,1.005119,1,True,True,True,True
2036.341575,15.067816,140.887932,0.734000,0.999364,5.2098e-03,1.000815,1,True,True,True,True
2036.348519,15.055824,142.452664,0.736239,1.010463,5.1683e-03,1.011924,1,True,True,True,True
2036.355464,15.064972,141.257457,0.734742,1.001985,5.2014e-03,1.003428,1,True,True,True,True
2036.362408,15.064075,141.374102,0.734685,1.002812,5.1967e-03,1.004250,1,True,True,True,True
2036.369353,15.063922,141.394077,0.736728,1.002954,5.2105e-03,1.004386,1,True,True,True,True
2036.376298,15.062449,141.586052,0.734450,1.004316,5.1873e-03,1.005743,1,True,True,True,True
2036.383242,15.061938,141.652732,0.734532,1.004789,5.1854e-03,1.006211,1,True,True,True,True
2036.390187,15.066866,141.011247,0.734478,1.000239,5.2086e-03,1.001648,1,True,True,True,True
2036.397131,15.054593,142.614269,0.736106,1.011609,5.1615e-03,1.013028,1,True,True,True,True
2036.404076,15.062056,141.637264,0.734790,1.004679,5.1878e-03,1.006082,1,True,True,True,True
2036.411021,15.055544,142.489312,0.735607,1.010723,5.1625e-03,1.012128,1,True,True,True,True
2036.417965,15.060999,141.775226,0.734623,1.005658,5.1816e-03,1.007050,1,True,True,True,True
2036.424910,15.048889,143.365374,0.736969,1.016937,5.1405e-03,1.018338,1,True,True,True,True
2036.431855,15.057846,142.187594,0.735794,1.008583,5.1748e-03,1.009966,1,True,True,True,True
2036.438799,15.050120,143.202952,0.736618,1.015785,5.1439e-03,1.017172,1,True,True,True,True
2036.445744,15.055553,142.488105,0.736104,1.010714,5.1661e-03,1.012088,1,True,True,True,True
2036.452688,15.058048,142.161139,0.735319,1.008395,5.1724e-03,1.009759,1,True,True,True,True
2036.459633,15.061227,141.745532,0.734333,1.005447,5.1806e-03,1.006801,1,True,True,True,True
2036.466578,15.053272,142.787815,0.737766,1.012840,5.1669e-03,1.014198,1,True,True,True,True
