time,nflux_dtr,nflux_err,lc_part,pass_clean_scatter,pass_clean_outlier,pass_full_outlier
2036.286018,0.9952265,0.00650425,10,True,True,True
2036.292962,0.989906,0.0065462,10,True,True,True
2036.299907,0.9963995,0.00650985,10,True,True,True
2036.306852,0.9933164999999999,0.0065217999999999995,10,True,True,True
2036.313796,0.9956735,0.006504,10,True,True,True
2036.320741,0.997177,0.0064942,10,True,True,True
2036.327685,0.9909395,0.0065151,10,True,True,True
2036.33463,0.9990970000000001,0.0064883,10,True,True,True
2036.341575,0.9898205,0.00652515,10,True,True,True
2036.348519,0.98988,0.0065505500000000005,10,True,True,True
2036.355464,0.9844695,0.0064604,10,True,True,True
2036.362408,0.9930325,0.00653285,10,True,True,True
2036.369353,0.9921845,0.006508150000000001,10,True,True,True
2036.376298,0.988768,0.0065178,10,True,True,True
2036.383242,0.9885459999999999,0.006553450000000001,10,True,True,True
2036.390187,0.990962,0.00645975,10,True,True,True
2036.397131,0.990218,0.00648585,10,True,True,True
2036.404076,0.9913155,0.006509249999999999,10,True,True,True
2036.411021,0.9905935,0.00651795,10,True,True,True
2036.417965,0.9916825,0.0064942,10,True,True,True
2036.42491,0.9815455,0.0065225000000000005,10,True,True,True
2036.431855,0.981673,0.006533799999999999,10,True,True,True
2036.438799,0.9871034999999999,0.006506,10,True,True,True
2036.445744,0.9838525,0.006505250000000001,10,True,True,True
2036.452688,0.987752,0.00653675,10,True,True,True
2036.459633,0.985258,0.00650385,10,True,True,True
2036.466578,0.9911045,0.006513049999999999,10,True,True,True
2036.473522,0.9862455,0.006475099999999999,10,True,True,True
2036.480467,0.9878155,0.0064776,10,True,True,True
2036.487411,0.9884930000000001,0.00650675,10,True,True,True
2036.494356,0.9869399999999999,0.0065190000000000005,10,True,True,True
2036.501301,0.992478,0.0064947500000000005,10,True,True,True
2036.508245,0.986854,0.0065307,10,True,True,True
2036.51519,0.987786,0.00651895,10,True,True,True
2036.522134,0.989604,0.0064867499999999995,10,True,True,True
2036.529079,0.990985,0.00648455,10,True,True,True
2036.536024,0.989617,0.0065197,10,True,True,True
2036.542968,0.9905394999999999,0.0065093,10,True,True,True
2036.549913,0.990405,0.00645475,10,True,True,True
2036.556857,0.9899374999999999,0.0065097,10,True,True,True
2036.563802,0.988973,0.0065052,10,True,True,True
2036.570747,0.9934210000000001,0.00650295,10,True,True,True
2036.577691,0.9887495,0.006483249999999999,10,True,True,True
2036.584636,0.9889319999999999,0.0065005,10,True,True,True
2036.59158,0.9974635000000001,0.0064655500000000005,10,True,True,True
2036.598525,0.992352,0.00649235,10,True,True,True
2036.60547,0.9921854999999999,0.0064984,10,True,True,True
2036.612414,0.9897324999999999,0.00651265,10,True,True,True
2036.619359,0.9895155,0.00656055,10,True,True,True
2036.626304,0.9895594999999999,0.006449450000000001,10,True,True,True
2036.633248,0.988191,0.0065313,10,True,True,True
2036.640193,0.9915715,0.00646965,10,True,True,True
2036.647137,0.9910545,0.00654535,10,True,True,True
2036.654082,0.99282,0.0064410000000000005,10,True,True,True
2036.661027,0.9905185000000001,0.0065275,10,True,True,True
2036.667971,0.9900825,0.0064937499999999995,10,True,True,True
2036.674916,0.990983,0.006477800000000001,10,True,True,True
2036.68186,0.993951,0.00647675,10,True,True,True
2036.688805,0.9886349999999999,0.0065206,10,True,True,True
2036.69575,0.99625,0.0064860000000000004,10,True,True,True
2036.702694,0.994147,0.00646765,10,True,True,True
2036.709639,0.994914,0.006497950000000001,10,True,True,True
2036.716583,0.9907889999999999,0.00648575,10,True,True,True
2036.723528,0.9876205,0.0064871,10,True,True,True
2036.730473,0.9931315000000001,0.0064912500000000005,10,True,True,True
2036.737417,0.9880685,0.00650375,10,True,True,True
2036.744362,0.9885985,0.00651965,10,True,True,True
2036.751306,0.990809,0.00648185,10,True,True,True
2036.758251,0.992391,0.00643915,10,True,True,True
2036.765196,0.9918359999999999,0.00650475,10,True,True,True
2036.77214,0.9933730000000001,0.0065061,10,True,True,True
2036.779085,0.993277,0.0064919,10,True,True,True
2036.786029,0.990394,0.00651905,10,True,True,True
2036.792974,0.995314,0.00649255,10,True,True,True
2036.799919,0.9961675,0.0064582500000000004,10,True,True,True
2036.806863,0.9882105,0.0065281,10,True,True,True
2036.813808,0.9926675,0.00650725,10,True,True,True
2036.820752,0.9945795,0.00648955,10,True,True,True
2036.827697,0.9912645,0.0064836,10,True,True,True
2036.834642,0.993209,0.006438350000000001,10,True,True,True
2036.841586,0.9914295,0.0064868,10,True,True,True
2036.848531,0.9974535,0.0064424,10,True,True,True
2036.855476,0.9957865,0.0064916,10,True,True,True
2036.86242,0.999101,0.00645785,10,True,True,True
2036.869365,0.9928295,0.0064711000000000005,10,True,True,True
2036.876309,0.9929790000000001,0.0064860000000000004,10,True,True,True
2036.883254,0.9963905,0.0064791,10,True,True,True
2036.890199,0.995892,0.006450849999999999,10,True,True,True
2036.897143,0.9948710000000001,0.0065009,10,True,True,True
2036.904088,0.993213,0.00650695,10,True,True,True
2036.911032,0.9949755,0.0064765,10,True,True,True
2036.917977,0.9948665000000001,0.006461049999999999,10,True,True,True
2036.924922,0.991779,0.00647375,10,True,True,True
2036.931866,0.991872,0.0064992,10,True,True,True
2036.938811,0.9939245,0.0064872,10,True,True,True
2036.945755,0.994427,0.00647735,10,True,True,True
2036.9527,0.992238,0.00648835,10,True,True,True
