time,mag,reg_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
1325.328506,15.835780,69.452505,0.399015,0.980761,5.7451e-03,1.006996,1,True,True,True,True
1325.349340,15.835057,69.498785,0.400667,0.981415,5.7651e-03,1.007700,1,True,True,True,True
1325.370174,15.833984,69.567515,0.401649,0.982386,5.7735e-03,1.008729,1,True,True,True,True
1325.391008,15.839802,69.195740,0.402475,0.977136,5.8165e-03,1.003372,1,True,True,True,True
1325.411841,15.837374,69.350630,0.404073,0.979323,5.8265e-03,1.005650,1,True,True,True,True
1325.432675,15.846138,68.793100,0.404014,0.971450,5.8729e-03,0.997598,1,True,True,True,True
1325.453509,15.844933,68.869494,0.406226,0.972529,5.8985e-03,0.998739,1,True,True,True,True
1325.474343,15.838254,69.294472,0.406829,0.978530,5.8710e-03,1.004935,1,True,True,True,True
1325.495177,15.850784,68.499343,0.406891,0.967302,5.9401e-03,0.993436,1,True,True,True,True
1325.516011,15.848334,68.654107,0.408152,0.969487,5.9450e-03,0.995713,1,True,True,True,True
1325.536845,15.841512,69.086834,0.409380,0.975598,5.9256e-03,1.002022,1,True,True,True,True
1325.557679,15.842535,69.021783,0.410444,0.974679,5.9466e-03,1.001111,1,True,True,True,True
1325.578513,15.842078,69.050839,0.411687,0.975089,5.9621e-03,1.001566,1,True,True,True,True
1325.599347,15.842011,69.055093,0.412945,0.975149,5.9799e-03,1.001660,1,True,True,True,True
1325.620181,15.845286,68.847101,0.412710,0.972212,5.9946e-03,0.998676,1,True,True,True,True
1325.641014,15.847352,68.716233,0.413070,0.970364,6.0112e-03,0.996810,1,True,True,True,True
1325.661848,15.844690,68.884863,0.413044,0.972746,5.9962e-03,0.999289,1,True,True,True,True
1325.682682,15.836139,69.429576,0.413182,0.980438,5.9511e-03,1.007224,1,True,True,True,True
1325.703516,15.853447,68.331522,0.412568,0.964932,6.0377e-03,0.991327,1,True,True,True,True
1325.724350,15.844642,68.887949,0.413421,0.972789,6.0013e-03,0.999432,1,True,True,True,True
1325.745184,15.839649,69.205447,0.414266,0.977273,5.9860e-03,1.004071,1,True,True,True,True
1325.766018,15.844329,68.907825,0.415385,0.973070,6.0281e-03,0.999786,1,True,True,True,True
1325.786852,15.837730,69.327872,0.415996,0.979001,6.0004e-03,1.005914,1,True,True,True,True
1325.807686,15.836365,69.415123,0.416947,0.980234,6.0066e-03,1.007213,1,True,True,True,True
1325.828519,15.839925,69.187902,0.416994,0.977025,6.0270e-03,1.003948,1,True,True,True,True
1325.849353,15.850317,68.528818,0.416922,0.967718,6.0839e-03,0.994417,1,True,True,True,True
1325.870187,15.839285,69.228679,0.417174,0.977601,6.0260e-03,1.004606,1,True,True,True,True
1325.891021,15.843735,68.945510,0.416472,0.973602,6.0406e-03,1.000530,1,True,True,True,True
1325.911855,15.846935,68.742605,0.416326,0.970737,6.0563e-03,0.997618,1,True,True,True,True
1325.932689,15.841272,69.102071,0.415539,0.975813,6.0134e-03,1.002867,1,True,True,True,True
1325.953523,15.842523,69.022544,0.415457,0.974690,6.0191e-03,1.001746,1,True,True,True,True
1325.974357,15.838209,69.297294,0.416072,0.978570,6.0042e-03,1.005767,1,True,True,True,True
1325.995191,15.841247,69.103659,0.416139,0.975835,6.0220e-03,1.002989,1,True,True,True,True
1326.016024,15.844883,68.872627,0.416041,0.972573,6.0407e-03,0.999669,1,True,True,True,True
1326.036858,15.851015,68.484740,0.416358,0.967095,6.0796e-03,0.994071,1,True,True,True,True
1326.057692,15.848511,68.642866,0.416811,0.969328,6.0722e-03,0.996399,1,True,True,True,True
