time,mag,reg_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
1325.328506,16.474566,38.563240,0.367852,0.935112,9.5389e-03,1.016460,1,True,True,True,True
1325.349340,16.470962,38.691454,0.370956,0.938221,9.5875e-03,1.019706,1,True,True,True,True
1325.370174,16.502417,37.586622,0.369982,0.911430,9.8434e-03,0.990458,1,True,True,True,True
1325.391008,16.497786,37.747264,0.372337,0.915326,9.8639e-03,0.994561,1,True,True,True,True
1325.411841,16.482967,38.266014,0.373353,0.927905,9.7568e-03,1.008097,1,True,True,True,True
1325.432675,16.503778,37.539536,0.373638,0.910289,9.9532e-03,0.988829,1,True,True,True,True
1325.453509,16.503192,37.559807,0.374737,0.910780,9.9771e-03,0.989233,1,True,True,True,True
1325.474343,16.496525,37.791151,0.376365,0.916390,9.9591e-03,0.995196,1,True,True,True,True
1325.495177,16.490638,37.996602,0.377256,0.921372,9.9287e-03,1.000476,1,True,True,True,True
1325.516011,16.474145,38.578191,0.379565,0.935475,9.8389e-03,1.015656,1,True,True,True,True
1325.536845,16.497140,37.769741,0.381203,0.915871,1.0093e-02,0.994242,1,True,True,True,True
1325.557679,16.479691,38.381637,0.382760,0.930709,9.9725e-03,1.010217,1,True,True,True,True
1325.578513,16.479854,38.375885,0.383305,0.930569,9.9882e-03,1.009934,1,True,True,True,True
1325.599347,16.494769,37.852306,0.383973,0.917873,1.0144e-02,0.996025,1,True,True,True,True
1325.620181,16.495047,37.842623,0.384074,0.917638,1.0149e-02,0.995640,1,True,True,True,True
1325.641014,16.489123,38.049656,0.384300,0.922658,1.0100e-02,1.000956,1,True,True,True,True
1325.661848,16.504119,37.527749,0.384020,0.910003,1.0233e-02,0.987097,1,True,True,True,True
1325.682682,16.482228,38.292067,0.384451,0.928537,1.0040e-02,1.007069,1,True,True,True,True
1325.703516,16.488240,38.080612,0.384696,0.923409,1.0102e-02,1.001377,1,True,True,True,True
1325.724350,16.461102,39.044431,0.385954,0.946781,9.8850e-03,1.026588,1,True,True,True,True
1325.745184,16.478079,38.438676,0.388301,0.932092,1.0102e-02,1.010529,1,True,True,True,True
1325.766018,16.504104,37.528247,0.386419,0.910015,1.0297e-02,0.986465,1,True,True,True,True
1325.786852,16.496939,37.776734,0.387242,0.916040,1.0251e-02,0.992867,1,True,True,True,True
1325.807686,16.491170,37.977985,0.388119,0.920921,1.0220e-02,0.998026,1,True,True,True,True
1325.828519,16.502741,37.575411,0.388325,0.911159,1.0335e-02,0.987318,1,True,True,True,True
1325.849353,16.490159,38.013356,0.388882,0.921778,1.0230e-02,0.998695,1,True,True,True,True
1325.870187,16.485940,38.161379,0.388549,0.925368,1.0182e-02,1.002453,1,True,True,True,True
1325.891021,16.489512,38.036048,0.387365,0.922328,1.0184e-02,0.999030,1,True,True,True,True
1325.911855,16.494010,37.878773,0.386745,0.918515,1.0210e-02,0.994770,1,True,True,True,True
1325.932689,16.483594,38.243921,0.387042,0.927369,1.0120e-02,1.004228,1,True,True,True,True
1325.953523,16.481756,38.308707,0.386838,0.928940,1.0098e-02,1.005798,1,True,True,True,True
1325.974357,16.490246,38.010312,0.386115,0.921704,1.0158e-02,0.997833,1,True,True,True,True
1325.995191,16.497629,37.752723,0.386736,0.915458,1.0244e-02,0.990942,1,True,True,True,True
1326.016024,16.503990,37.532184,0.386073,0.910110,1.0286e-02,0.985025,1,True,True,True,True
1326.036858,16.480083,38.367778,0.387935,0.930373,1.0111e-02,1.006823,1,True,True,True,True
1326.057692,16.485575,38.174220,0.388172,0.925679,1.0168e-02,1.001614,1,True,True,True,True
1326.078526,16.495407,37.830063,0.387533,0.917334,1.0244e-02,0.992454,1,True,True,True,True
1326.099360,16.497807,37.746533,0.387691,0.915308,1.0271e-02,0.990134,1,True,True,True,True
1326.120194,16.482121,38.295854,0.389104,0.928628,1.0160e-02,1.004412,1,True,True,True,True
1326.141028,16.499717,37.680207,0.388253,0.913700,1.0304e-02,0.988136,1,True,True,True,True
1326.161862,16.474856,38.552952,0.390284,0.934863,1.0123e-02,1.010892,1,True,True,True,True
1326.182695,16.493666,37.890776,0.388399,0.918806,1.0250e-02,0.993399,1,True,True,True,True
1326.203529,16.495046,37.842665,0.388357,0.917639,1.0262e-02,0.992009,1,True,True,True,True
1326.224363,16.472010,38.654153,0.389344,0.937317,1.0073e-02,1.013149,1,True,True,True,True
1326.245197,16.489927,38.021499,0.388600,0.921976,1.0221e-02,0.996437,1,True,True,True,True
1326.266031,16.485931,38.161679,0.389075,0.925375,1.0195e-02,0.999981,1,True,True,True,True
1326.286865,16.489612,38.032513,0.390101,0.922243,1.0257e-02,0.996466,1,True,True,True,True
1326.307699,16.498037,37.738552,0.388862,0.915115,1.0304e-02,0.988636,1,True,True,True,True
1326.328533,16.490282,38.009078,0.389461,0.921674,1.0247e-02,0.995593,1,True,True,True,True
1326.349366,16.483709,38.239876,0.389544,0.927271,1.0187e-02,1.001508,1,True,True,True,True
1326.370200,16.471933,38.656879,0.392178,0.937383,1.0145e-02,1.012298,1,True,True,True,True
1326.391034,16.482000,38.300103,0.390659,0.928731,1.0200e-02,1.002824,1,True,True,True,True
1326.411868,16.488224,38.081169,0.391041,0.923423,1.0269e-02,0.996962,1,True,True,True,True
1326.432702,16.493275,37.904426,0.391338,0.919137,1.0324e-02,0.992206,1,True,True,True,True
1326.453536,16.467879,38.801487,0.392579,0.940889,1.0118e-02,1.015556,1,True,True,True,True
1326.474370,16.491018,37.983312,0.392147,0.921050,1.0324e-02,0.994012,1,True,True,True,True
1326.495204,16.499771,37.678313,0.392518,0.913654,1.0418e-02,0.985902,1,True,True,True,True
1326.516037,16.498032,37.738726,0.393113,0.915119,1.0417e-02,0.987355,1,True,True,True,True
1326.536871,16.486477,38.142510,0.393978,0.924910,1.0329e-02,0.997789,1,True,True,True,True
1326.557705,16.495194,37.837512,0.394800,0.917514,1.0434e-02,0.989682,1,True,True,True,True
1326.578539,16.476578,38.491838,0.395529,0.933381,1.0276e-02,1.006666,1,True,True,True,True
1326.599373,16.482074,38.297502,0.395888,0.928668,1.0337e-02,1.001453,1,True,True,True,True
1326.620207,16.485842,38.164813,0.396063,0.925451,1.0378e-02,0.997854,1,True,True,True,True
1326.641041,16.478888,38.410052,0.396362,0.931398,1.0319e-02,1.004135,1,True,True,True,True
1326.661874,16.489570,38.033993,0.396196,0.922279,1.0417e-02,0.994175,1,True,True,True,True
1326.682708,16.474778,38.555702,0.396305,0.934929,1.0279e-02,1.007681,1,True,True,True,True
1326.703542,16.489468,38.037564,0.395638,0.922365,1.0401e-02,0.994010,1,True,True,True,True
1326.724376,16.481501,38.317720,0.395434,0.929159,1.0320e-02,1.001201,1,True,True,True,True
1326.745210,16.481516,38.317180,0.395468,0.929146,1.0321e-02,1.001057,1,True,True,True,True
1326.766044,16.470165,38.719862,0.395386,0.938910,1.0211e-02,1.011446,1,True,True,True,True
1326.786878,16.479618,38.384232,0.395101,0.930772,1.0293e-02,1.002548,1,True,True,True,True
1326.807712,16.479324,38.394628,0.395413,0.931024,1.0299e-02,1.002690,1,True,True,True,True
1326.828545,16.472294,38.644014,0.396025,0.937071,1.0248e-02,1.009072,1,True,True,True,True
1326.849379,16.483152,38.259494,0.395651,0.927747,1.0341e-02,0.998901,1,True,True,True,True
1326.870213,16.481909,38.303332,0.395295,0.928810,1.0320e-02,0.999916,1,True,True,True,True
1326.891047,16.477867,38.446196,0.394834,0.932274,1.0270e-02,1.003515,1,True,True,True,True
1326.911881,16.465205,38.897181,0.394251,0.943210,1.0136e-02,1.015155,1,True,True,True,True
1326.932715,16.468845,38.766978,0.393617,0.940053,1.0153e-02,1.011626,1,True,True,True,True
1326.953549,16.480660,38.347416,0.391762,0.929879,1.0216e-02,1.000548,1,True,True,True,True
1326.974382,16.488657,38.065997,0.390370,0.923055,1.0255e-02,0.993076,1,True,True,True,True
1326.995216,16.477792,38.448827,0.391006,0.932338,1.0170e-02,1.002934,1,True,True,True,True
1327.016050,16.463586,38.955202,0.390846,0.944617,1.0033e-02,1.016011,1,True,True,True,True
1327.036884,16.492103,37.945370,0.389947,0.920130,1.0277e-02,0.989544,1,True,True,True,True
1327.057718,16.479751,38.379528,0.390553,0.930657,1.0176e-02,1.000737,1,True,True,True,True
1327.078552,16.481001,38.335360,0.390593,0.929586,1.0189e-02,0.999456,1,True,True,True,True
1327.099385,16.471187,38.683466,0.391261,0.938028,1.0114e-02,1.008400,1,True,True,True,True
1327.120219,16.477185,38.470345,0.391478,0.932860,1.0176e-02,1.002715,1,True,True,True,True
1327.141053,16.475745,38.521391,0.391434,0.934097,1.0161e-02,1.003915,1,True,True,True,True
1327.161887,16.495573,37.824275,0.390984,0.917193,1.0337e-02,0.985620,1,True,True,True,True
1327.182721,16.493266,37.904743,0.390876,0.919144,1.0312e-02,0.987589,1,True,True,True,True
1327.203555,16.485879,38.163531,0.390599,0.925420,1.0235e-02,0.994203,1,True,True,True,True
1327.224389,16.483810,38.236329,0.390370,0.927185,1.0209e-02,0.995970,1,True,True,True,True
1327.245222,16.466614,38.846721,0.390469,0.941986,1.0052e-02,1.011739,1,True,True,True,True
1327.266056,16.468957,38.762987,0.389577,0.939956,1.0050e-02,1.009427,1,True,True,True,True
1327.286890,16.481818,38.306520,0.387589,0.928887,1.0118e-02,0.997411,1,True,True,True,True
1327.307724,16.480086,38.367682,0.387452,0.930370,1.0098e-02,0.998875,1,True,True,True,True
