time,mag,oflux,nflux,enflux,lc_part,time0
1331.787137957024,15.380721188282227,0.9827906416922406,0.9990724467274663,0.0068839039838501865,0.0,6.458348328272905
1331.8079712731496,15.37140524420603,0.9912595627813539,1.007695873484639,0.006809450044655662,0.0,6.479181644398523
1331.828804588809,15.37715095824984,0.9860276747381277,1.0023904561223862,0.006848930482854054,0.0,6.500014960057797
1331.849637903538,15.390281402103946,0.9741748803906761,0.9903531488316403,0.006926933590462098,0.0,6.520848274786886
1331.870471218267,15.381673952888237,0.9819285930568119,0.9982470192682404,0.006867013032422609,0.0,6.541681589515974
1331.89130453253,15.379068923110339,0.9842873836587475,1.0006555472350929,0.006848973835886785,0.0,6.562514903778947
1331.9121378458615,15.370287716827661,0.99228037243027,1.00879119933294,0.006789812429629077,0.0,6.58334821711037
1331.953804472059,15.377896730508608,0.9853506229912424,1.0017628638313303,0.006829188731364605,0.0,6.625014843307781
1331.9746377844594,15.368896142471897,0.9935529809971787,1.0101089694579979,0.00677748443283911,0.0,6.645848155708336
1331.995471095929,15.377626704417311,0.9855957133411253,1.0020253171042148,0.006828784964198613,0.0,6.666681467177796
1332.0163044073975,15.374456150698336,0.9884780444354979,1.0049610739799444,0.006796122650678386,0.0,6.687514778646346
1332.0371377184006,15.376560720413197,0.9865638538406736,1.003019475080431,0.006812726825232477,0.0,6.708348089649462
1332.057971028938,15.372516364062232,0.9902456472546176,1.006766370860421,0.006788070668554133,0.0,6.729181400186917
1332.0788043390098,15.38555363209225,0.9784261127772013,0.9947524543734608,0.00686238371089728,0.0,6.750014710258711
1332.0996376486175,15.370698575221486,0.9919049501217135,1.0084582188334532,0.006768356521046551,0.0,6.770848019866435
1332.120470957758,15.390700382933254,0.9737990231115994,0.9900512922437695,0.006901430334241475,0.0,6.791681329006906
1332.1413042664326,15.38449275028627,0.9793826082304035,0.9957284156245595,0.006855724511578536,0.0,6.812514637681488
1332.1621375746415,15.38923005612429,0.9751186555697144,0.9913928361300745,0.006893128387248714,0.0,6.833347945890409
1332.182970882385,15.380773882119303,0.982742945250819,0.999143101302075,0.006835752004844321,0.0,6.854181253633897
1332.2038041901296,15.380376169108272,0.9831029970280171,0.9995070833854988,0.006841554738037261,0.0,6.875014561378521
1332.2246374969425,15.37570716957614,0.9873397453395437,1.003811638674382,0.0068029147122297805,0.0,6.8958478681913675
1332.245470803289,15.381143837525421,0.9824081409687269,0.9987940998974865,0.006839419405031641,0.0,6.916681174537871
1332.2663041091696,15.38857043866409,0.9757112495267293,0.9919810770106536,0.006889371232961519,0.0,6.937514480418486
1332.2871374145845,15.378673643312784,0.9846457946134993,1.0010593568667476,0.0068193270021509825,0.0,6.958347785833439
1332.307970713016,15.377992329140698,0.9852638670883429,1.0016816983338876,0.006808342621298509,0.0,6.979181084264837
1332.328804017966,15.382973307076028,0.9807541734526652,0.9970900812847893,0.0068316020109699315,0.0,7.000014389214812
1332.349637321984,15.377973939726362,0.9852805549162358,1.001684274561902,0.00679914317080364,0.0,7.020847693232781
1332.370470626003,15.385994611464497,0.9780287988426047,0.9943035085025725,0.0068393644975627,0.0,7.041680997251888
1332.3913039290896,15.372450838777532,0.9903054113904068,1.006775251004412,0.0067562293404145775,0.0,7.062514300338535
1332.4121372317104,15.381527776131206,0.9820608027036043,0.9983836985024604,0.006803725888847578,0.0,7.083347602959293
1332.453803836023,15.376656653863774,0.9864766869090321,1.002850990848363,0.00677332218689493,0.0,7.125014207271988
1332.474637137713,15.383944938660878,0.9798768834969268,0.9961296083884773,0.0068097602594478735,0.0,7.145847508961879
1332.4954704389374,15.382293455117757,0.9813684814585499,0.9976331672562443,0.006804529998726295,0.0,7.166680810186335
1332.51630373923,15.376712017685033,0.9864263858080021,1.0027613245332412,0.006777571702751525,0.0,7.187514110478787
1332.537137039524,15.379089909083806,0.9842683587526984,1.0005532915095838,0.006794785983472918,0.0,7.208347410772831
1332.557970339351,15.384709033356676,0.9791875306600021,0.9953734844792214,0.006827942710059435,0.0,7.229180710599849
1332.578803638248,15.366441576683062,0.9958016855191261,1.0122463841627947,0.006721454204323333,0.0,7.250014009496908
1332.5996369371435,15.37786567326857,0.9853788091274092,1.0016349471102222,0.006791820102547237,0.0,7.270847308392376
1332.620470235574,15.3751389941626,0.9878565642268022,1.0041363955036977,0.00677733728428159,0.0,7.291680606822865
1332.641303533539,15.370639058139353,0.9919593251220415,1.0082888133286967,0.006757033340455781,0.0,7.31251390478792
1332.662136830573,15.38004331108922,0.9834044366230229,0.999574598198399,0.0068162217686455785,0.0,7.33334720182188
1332.682970127607,15.386504368060596,0.9775697189937852,0.9936248703022375,0.0068488181917759185,0.0,7.35418049885584
1332.703803424175,15.373898657812799,0.9889857285100337,1.0052083847343878,0.006778891754706979,0.0,7.375013795423911
1332.7246367202765,15.366081524761576,0.996131968109751,1.0124510322221685,0.006726181091428566,0.0,7.395847091525411
1332.745470015913,15.381431899187138,0.9821475283241301,0.9982162899395682,0.006814744879618785,0.0,7.416680387161932
1332.766303311083,15.390002037976354,0.974425571608263,0.9903462998068229,0.0068645732656927,0.0,7.437513682331883
1332.7871366057884,15.369775245315548,0.9927488429944247,1.0089461742955086,0.006738677314966112,0.0,7.4583469770373085
1332.807969900029,15.386529755132084,0.9775468613769097,0.9934730810585305,0.00684321982034392,0.0,7.479180271277983
1332.8288031938025,15.374344665541841,0.9885795481773612,1.0046615098733713,0.006780317749561536,0.0,7.500013565051404
1332.870469780419,15.37431161744674,0.9886096394352625,1.0046421302076813,0.006758054599431817,0.0,7.541680151667833
