time,nflux_dtr,nflux_err,lc_part,pass_clean_scatter,pass_clean_outlier,pass_full_outlier
1325.328506,0.9951840000000001,0.00274105,10,True,True,True
1325.34934,0.9949165,0.00275,10,True,True,True
1325.370174,0.993525,0.0027688,10,True,True,True
1325.391008,0.9994239999999999,0.00277245,10,True,True,True
1325.411841,0.9955445,0.00278305,10,True,True,True
1325.432675,0.9970985,0.00279045,10,True,True,True
1325.453509,0.9943035,0.0028054,10,True,True,True
1325.474343,0.997664,0.0028139000000000003,10,True,True,True
1325.495177,0.994203,0.00282675,10,True,True,True
1325.516011,0.99872,0.00283515,10,True,True,True
1325.536845,1.000858,0.0028354,10,True,True,True
1325.557679,0.9984025000000001,0.0028606,10,True,True,True
1325.578513,0.9980709999999999,0.0028640000000000002,10,True,True,True
1325.599347,0.9975565,0.0028743500000000003,10,True,True,True
1325.620181,0.9961135,0.0028865,10,True,True,True
1325.641014,0.9972015,0.0028951000000000003,10,True,True,True
1325.661848,0.995976,0.0029041500000000003,10,True,True,True
1325.682682,0.996254,0.00291135,10,True,True,True
1325.703516,1.000566,0.0029135,10,True,True,True
1325.72435,0.997316,0.00290905,10,True,True,True
1325.745184,0.996881,0.0029226499999999997,10,True,True,True
1325.766018,0.9987029999999999,0.00293275,10,True,True,True
1325.786852,0.9974035,0.0029401,10,True,True,True
1325.807686,0.998472,0.00295625,10,True,True,True
1325.828519,0.9981074999999999,0.0029749499999999996,10,True,True,True
1325.849353,0.9955890000000001,0.00297625,10,True,True,True
1325.870187,0.9969145,0.00296925,10,True,True,True
1325.891021,0.9976235,0.0029673,10,True,True,True
1325.911855,0.9966565000000001,0.0029718,10,True,True,True
1325.932689,0.9969195,0.0029719,10,True,True,True
1325.953523,0.996641,0.00298365,10,True,True,True
1325.974357,0.997478,0.00297855,10,True,True,True
1325.995191,0.9994605,0.0029859,10,True,True,True
1326.016024,0.9986219999999999,0.0029925999999999998,10,True,True,True
1326.036858,0.999337,0.00299315,10,True,True,True
1326.057692,0.998639,0.00301375,10,True,True,True
1326.078526,0.99631,0.00300405,10,True,True,True
1326.09936,0.996399,0.0030111,10,True,True,True
1326.120194,0.9984005,0.00301315,10,True,True,True
1326.141028,0.9984919999999999,0.00300545,10,True,True,True
1326.161862,0.994978,0.0030245999999999997,10,True,True,True
1326.182695,0.9977965,0.0030215,10,True,True,True
1326.203529,0.9979755,0.0030156000000000002,10,True,True,True
1326.224363,0.9974625,0.00302405,10,True,True,True
1326.245197,0.999235,0.0030170500000000003,10,True,True,True
1326.266031,0.998814,0.00301215,10,True,True,True
1326.286865,0.9988049999999999,0.0030263,10,True,True,True
1326.307699,0.998203,0.0030289,10,True,True,True
1326.328533,1.000937,0.00302895,10,True,True,True
1326.349366,0.9971725,0.00304775,10,True,True,True
1326.3702,1.0012905,0.00302735,10,True,True,True
1326.391034,0.9994045,0.0030643500000000004,10,True,True,True
1326.411868,0.9992145,0.00303515,10,True,True,True
1326.432702,0.998105,0.00305145,10,True,True,True
1326.453536,0.998853,0.0030500500000000003,10,True,True,True
1326.47437,0.9996375,0.0030615,10,True,True,True
1326.495204,1.0014705,0.00306295,10,True,True,True
1326.516037,0.9972405,0.00306825,10,True,True,True
1326.536871,0.999174,0.00307115,10,True,True,True
1326.557705,1.000472,0.00307555,10,True,True,True
1326.578539,0.9968275,0.0030878499999999996,10,True,True,True
1326.599373,0.9969865,0.0030818499999999997,10,True,True,True
1326.620207,1.0010915,0.0030812,10,True,True,True
1326.641041,0.998102,0.00308615,10,True,True,True
1326.661874,0.9969764999999999,0.00309955,10,True,True,True
1326.682708,0.998094,0.00308995,10,True,True,True
1326.703542,0.9994015,0.0030815,10,True,True,True
1326.724376,0.999655,0.003091,10,True,True,True
1326.74521,0.99823,0.0031342,10,True,True,True
1326.766044,0.9978825,0.0032148,10,True,True,True
1326.786878,0.9994620000000001,0.0031757,10,True,True,True
1326.807712,0.9970245,0.0031748,10,True,True,True
1326.828545,0.9995255000000001,0.00322105,10,True,True,True
1326.849379,0.996109,0.0032354000000000003,10,True,True,True
1326.870213,0.9987429999999999,0.0032332,10,True,True,True
1326.891047,0.9975295,0.0032261,10,True,True,True
1326.911881,0.9961614999999999,0.0031332,10,True,True,True
1326.932715,0.998332,0.0030929,10,True,True,True
1326.953549,0.997171,0.0030794999999999998,10,True,True,True
1326.974382,0.997572,0.00309475,10,True,True,True
1326.995216,0.9992725,0.003064,10,True,True,True
1327.01605,0.9980105,0.00307745,10,True,True,True
1327.036884,0.9976965,0.0030699,10,True,True,True
1327.057718,0.9982105,0.00311905,10,True,True,True
1327.078552,0.997241,0.00308045,10,True,True,True
