time,mag,reg_oflux,eflux,nflux_ori,nflux_err,nflux_dtr,lc_part,pass_sparse,pass_clean_outlier,pass_clean_scatter,pass_full_outlier
1325.328506,14.982270,152.437612,0.449094,0.929446,2.9461e-03,1.002404,1,True,True,True,True
1325.349340,14.981670,152.521795,0.449638,0.929960,2.9480e-03,1.002949,1,True,True,True,True
1325.370174,14.981229,152.583790,0.450652,0.930338,2.9535e-03,1.003349,1,True,True,True,True
1325.391008,14.983639,152.245421,0.451480,0.928275,2.9655e-03,1.001116,1,True,True,True,True
1325.411841,14.985878,151.931911,0.452513,0.926363,2.9784e-03,0.999046,1,True,True,True,True
1325.432675,14.980341,152.708632,0.453474,0.931099,2.9695e-03,1.004146,1,True,True,True,True
1325.453509,14.980888,152.631733,0.453928,0.930630,2.9740e-03,1.003632,1,True,True,True,True
1325.474343,14.981422,152.556708,0.454770,0.930173,2.9810e-03,1.003131,1,True,True,True,True
1325.495177,14.982408,152.418135,0.455279,0.929328,2.9870e-03,1.002211,1,True,True,True,True
1325.516011,14.979046,152.890817,0.456523,0.932210,2.9859e-03,1.005311,1,True,True,True,True
1325.536845,14.981611,152.530121,0.457174,0.930011,2.9973e-03,1.002932,1,True,True,True,True
1325.557679,14.981587,152.533429,0.458128,0.930031,3.0035e-03,1.002945,1,True,True,True,True
1325.578513,14.984427,152.134995,0.458633,0.927601,3.0146e-03,1.000318,1,True,True,True,True
1325.599347,14.984860,152.074313,0.459084,0.927231,3.0188e-03,0.999911,1,True,True,True,True
1325.620181,14.985234,152.021924,0.459502,0.926912,3.0226e-03,0.999558,1,True,True,True,True
1325.641014,14.986018,151.912221,0.459503,0.926243,3.0248e-03,0.998829,1,True,True,True,True
1325.661848,14.982533,152.400704,0.460226,0.929221,3.0198e-03,1.002033,1,True,True,True,True
1325.682682,14.988346,151.586933,0.459629,0.924260,3.0321e-03,0.996674,1,True,True,True,True
1325.703516,14.980413,152.698464,0.460495,0.931037,3.0157e-03,1.003974,1,True,True,True,True
1325.724350,14.984468,152.129243,0.460342,0.927566,3.0260e-03,1.000224,1,True,True,True,True
1325.745184,14.988242,151.601446,0.460424,0.924348,3.0371e-03,0.996745,1,True,True,True,True
1325.766018,14.980961,152.621447,0.462214,0.930567,3.0285e-03,1.003444,1,True,True,True,True
1325.786852,14.985197,152.027149,0.462239,0.926944,3.0405e-03,0.999528,1,True,True,True,True
1325.807686,14.978097,153.024560,0.463476,0.933025,3.0288e-03,1.006078,1,True,True,True,True
1325.828519,14.986324,151.869413,0.463286,0.925982,3.0506e-03,0.998475,1,True,True,True,True
1325.849353,14.985236,152.021649,0.463660,0.926910,3.0500e-03,0.999468,1,True,True,True,True
1325.870187,14.988823,151.520319,0.463286,0.923854,3.0576e-03,0.996164,1,True,True,True,True
1325.891021,14.981217,152.585434,0.463499,0.930348,3.0376e-03,1.003159,1,True,True,True,True
1325.911855,14.981834,152.498807,0.463399,0.929820,3.0387e-03,1.002581,1,True,True,True,True
1325.932689,14.986859,151.794685,0.462560,0.925526,3.0473e-03,0.997944,1,True,True,True,True
1325.953523,14.985677,151.959918,0.462765,0.926534,3.0453e-03,0.999022,1,True,True,True,True
1325.974357,14.986053,151.907379,0.462974,0.926214,3.0477e-03,0.998669,1,True,True,True,True
1325.995191,14.982329,152.429340,0.463258,0.929396,3.0392e-03,1.002092,1,True,True,True,True
1326.016024,14.980849,152.637212,0.464208,0.930663,3.0413e-03,1.003451,1,True,True,True,True
1326.036858,14.984698,152.097119,0.464487,0.927370,3.0539e-03,0.999892,1,True,True,True,True
1326.057692,14.984574,152.114478,0.464982,0.927476,3.0568e-03,0.999998,1,True,True,True,True
1326.078526,14.988191,151.608570,0.465096,0.924392,3.0677e-03,0.996664,1,True,True,True,True
1326.099360,14.983095,152.321782,0.466232,0.928740,3.0608e-03,1.001345,1,True,True,True,True
1326.120194,14.985578,151.973760,0.466158,0.926618,3.0674e-03,0.999049,1,True,True,True,True
1326.141028,14.981112,152.600241,0.467251,0.930438,3.0619e-03,1.003160,1,True,True,True,True
1326.161862,14.990830,151.240517,0.466487,0.922148,3.0844e-03,0.994213,1,True,True,True,True
1326.182695,14.985784,151.945033,0.467564,0.926443,3.0772e-03,0.998836,1,True,True,True,True
1326.203529,14.982412,152.417625,0.468450,0.929325,3.0735e-03,1.001935,1,True,True,True,True
1326.224363,14.982900,152.349100,0.468199,0.928907,3.0732e-03,1.001476,1,True,True,True,True
1326.245197,14.982802,152.362899,0.468802,0.928991,3.0769e-03,1.001559,1,True,True,True,True
1326.266031,14.980151,152.735363,0.469398,0.931262,3.0733e-03,1.004000,1,True,True,True,True
1326.286865,14.986805,151.802193,0.469178,0.925572,3.0907e-03,0.997857,1,True,True,True,True
1326.307699,14.986987,151.776781,0.469808,0.925417,3.0954e-03,0.997682,1,True,True,True,True
1326.328533,14.987313,151.731175,0.470722,0.925139,3.1023e-03,0.997375,1,True,True,True,True
1326.349366,14.996286,150.482413,0.469984,0.917525,3.1232e-03,0.989158,1,True,True,True,True
1326.370200,14.983783,152.225243,0.472301,0.928152,3.1026e-03,1.000606,1,True,True,True,True
1326.391034,14.983435,152.274120,0.473169,0.928450,3.1074e-03,1.000919,1,True,True,True,True
1326.411868,14.980356,152.706595,0.474132,0.931087,3.1049e-03,1.003754,1,True,True,True,True
1326.432702,14.987697,151.677450,0.474235,0.924812,3.1266e-03,0.996981,1,True,True,True,True
1326.453536,14.987186,151.748954,0.474924,0.925248,3.1297e-03,0.997443,1,True,True,True,True
1326.474370,14.987845,151.656825,0.475601,0.924686,3.1360e-03,0.996830,1,True,True,True,True
1326.495204,14.990973,151.220497,0.476460,0.922025,3.1508e-03,0.993954,1,True,True,True,True
1326.516037,14.989772,151.387899,0.476972,0.923046,3.1507e-03,0.995046,1,True,True,True,True
1326.536871,14.986011,151.913269,0.478298,0.926249,3.1485e-03,0.998491,1,True,True,True,True
1326.557705,14.987473,151.708788,0.479441,0.925003,3.1603e-03,0.997139,1,True,True,True,True
1326.578539,14.989740,151.392429,0.479977,0.923074,3.1704e-03,0.995052,1,True,True,True,True
1326.599373,14.988057,151.627266,0.480996,0.924506,3.1722e-03,0.996588,1,True,True,True,True
1326.620207,14.982389,152.420813,0.482251,0.929344,3.1639e-03,1.001795,1,True,True,True,True
1326.641041,14.985980,151.917536,0.482405,0.926275,3.1754e-03,0.998480,1,True,True,True,True
1326.661874,14.989323,151.450522,0.483025,0.923428,3.1893e-03,0.995402,1,True,True,True,True
1326.682708,14.985485,151.986810,0.483085,0.926698,3.1785e-03,0.998919,1,True,True,True,True
1326.703542,14.978280,152.998818,0.483567,0.932868,3.1606e-03,1.005562,1,True,True,True,True
1326.724376,14.984615,152.108696,0.483098,0.927441,3.1760e-03,0.999704,1,True,True,True,True
1326.745210,14.986351,151.865686,0.482926,0.925959,3.1800e-03,0.998099,1,True,True,True,True
1326.766044,14.986243,151.880756,0.483045,0.926051,3.1804e-03,0.998190,1,True,True,True,True
1326.786878,14.983949,152.202065,0.483861,0.928010,3.1791e-03,1.000293,1,True,True,True,True
1326.807712,14.988030,151.631017,0.483716,0.924528,3.1901e-03,0.996532,1,True,True,True,True
1326.828545,14.981262,152.579113,0.485218,0.930309,3.1801e-03,1.002755,1,True,True,True,True
1326.849379,14.983239,152.301612,0.485608,0.928617,3.1885e-03,1.000924,1,True,True,True,True
1326.870213,14.985795,151.943511,0.485267,0.926434,3.1937e-03,0.998562,1,True,True,True,True
1326.891047,14.986178,151.889876,0.484950,0.926107,3.1928e-03,0.998202,1,True,True,True,True
1326.911881,14.984761,152.088281,0.484122,0.927317,3.1832e-03,0.999498,1,True,True,True,True
1326.932715,14.984318,152.150281,0.482820,0.927695,3.1733e-03,0.999897,1,True,True,True,True
1326.953549,14.987409,151.717777,0.482073,0.925057,3.1774e-03,0.997047,1,True,True,True,True
1326.974382,14.980927,152.626223,0.481696,0.930596,3.1561e-03,1.003009,1,True,True,True,True
1326.995216,14.979476,152.830290,0.481390,0.931841,3.1498e-03,1.004342,1,True,True,True,True
1327.016050,14.983691,152.238192,0.480823,0.928231,3.1584e-03,1.000443,1,True,True,True,True
1327.036884,14.979056,152.889408,0.481731,0.932201,3.1508e-03,1.004714,1,True,True,True,True
1327.057718,14.985530,151.980615,0.481548,0.926660,3.1685e-03,0.998734,1,True,True,True,True
1327.078552,14.984902,152.068543,0.482338,0.927196,3.1718e-03,0.999304,1,True,True,True,True
1327.099385,14.987434,151.714283,0.482988,0.925036,3.1835e-03,0.996968,1,True,True,True,True
1327.120219,14.987081,151.763556,0.484251,0.925337,3.1908e-03,0.997284,1,True,True,True,True
